"sku","cost","Edmonton"
4ng2xz2dz3,5250,19
nqakakvzoe,5776,5
38w79lvbo3,7905,1
e2arg72973,21056,2
3wa7ol9kyn,84495,1
e5p6z4bxg3,2633,13
4e54xp8gb3,1911,3
3l22vb5dyn,8944,19
3za6m69k7n,6737,1
edgjjmymwe,906,5
qnvmx45lpn,8663,50
g38d5klk4n,8944,12
nyymp6x8yn,12495,1
2ny78avogn,1265,50
e572xqwkg3,3142,25
34bl92vdpe,4770,50
nqpoqmxgme,5215,1
3p2gba8lbe,2923,13
39bmbgrgyn,34995,5
3zlko9rq6e,6818,7
83wy87q6yn,13017,8
3wwrm8kjx3,2052,4
37vvgr7oj3,11180,3
3j2kxd64pe,8619,2
39b8vrrydn,1060,4
edq7ggkgwn,6282,13
erawb7yoln,5887,13
nv45592w2n,50251,4
396rqg72p3,759,20
ny7g7vgxgn,30709,50
36op62a6j3,5393,8
eraorl65jn,2192,4
m39g68lppe,9891,8
nmoxorazje,406,50
3xq4pka2xn,26997,24
3wxl4vogqe,7474,2
nyqwyg74l3,5817,6
396d5l88d3,7637,25
3laly8gqde,7230,7
372jvrlzxe,1201,50
nmkd2ayyk3,913,22
3o2j9q8dyn,12606,10
nqqjqzj46n,104,50
edydm4zp2e,6898,24
e2gz62qla3,50236,2
nbmz8l4xae,6104,5
edq6m4zr2n,10573,2
nyxly7k9le,104,49
37bbkvmb9e,19574,6
nqadoz9qke,8099,4
e2dgg2ma63,2099,2
nb486v5qme,6955,1
3zz8wrak83,52465,1
34j84owjp3,5202,47
63xvw4b6le,5411,12
3xqbxz2kkn,3012,30
pedx84pp43,2341,3
3a9r6bjw7n,21088,3
3xlyr92jl3,46419,3
xer7lrvp7n,6294,4
3zldp46ywe,3478,3
nyxxzjvjye,11141,1
e25o8wkwae,56798,8
nqqbo4a26n,5428,1
eddjkpljwe,676,1
nq2ppoxy6n,6408,8
erd8g8lkln,73857,11
34bz2qjbje,28164,1
3wv9az4vzn,19718,12
3jrv89kyxn,28207,7
3ozbm65dzn,4943,1
3lozbqb8b3,13783,4
3pydby8m83,4293,4
3ax976ba8n,2423,47
ngbg2gk9z3,31560,4
3o4yaoazke,4959,3
3xoal65yx3,503,5
ekbdlbj24e,16506,4
ng62b2dbve,5037,3
382kalq5p3,19376,4
nmrql6wbve,12272,4
er7pkwxa5n,64,50
349dr67q4n,1749,1
3alg5lrq8n,7043,4
nbm7p6wkye,663,3
nykmx7d5z3,1197,4
e2voyb4xa3,2873,3
3arzvqxabn,8642,1
qnvyzr84qn,9794,1
36266bj7jn,621,5
ekovy72w5n,4160,1
nmrpr9rxke,5824,11
366grrybk3,4926,2
3oym2p6d6e,3827,6
364kro7pje,5349,2
372jmkljpe,41201,3
34p7gl9om3,6231,7
edkm6q7j2n,3799,3
e522wlvxoe,6277,33
ngalk8l8pn,192,40
ngb7woxaz3,57082,50
3p2arok49e,1969,1
3wx5oxl7xe,7150,50
nvpvyp9jxn,1205,50
3jqyrlkb9e,4093,10
3wyz7pdlmn,13922,1
e5lqmkgvgn,5733,4
39w796yypn,127,50
3a8o69z7de,4937,2
ngaljxpgrn,281,10
nb67p7bzy3,3532,46
z37rdrqpnl,178,30
3woxp52mze,4948,1
9ek64jpp2n,505,15
63x5mk8odn,758,1
3aqb6gxj7e,47968,25
37bo8drppe,8758,4
34kywv68pe,1859,6
nvb2j4aq23,13799,4
ng4q49r2zn,22600,1
nq64my7ro3,7561,1
38wvxk8vd3,2864,2
3aykl77am3,7100,50
ekq24bqg2e,2031,8
3o8r4oqgkn,2889,9
3oy4kdj9ge,14566,4
e25ddmvmae,9164,1
nq6yxy7bw3,5519,3
e2m926yqj3,21090,1
edx4bbox43,492,10
37rpbrrgjn,3297,2
38myjd8don,7343,3
3jm9b29yp3,5433,4
3xq6dzq5ln,2709,3
e2ml87vkk3,7371,1
edg7omzzde,9442,6
nbv9mggl2e,36748,2
nvqb7qwgq3,11089,3
37rx824qjn,12156,3
3wvyr8j4zn,77,50
ny7p76okdn,3002,6
3objbgx7kn,8872,6
m39px8bdde,4671,27
ny7bpoqdln,158,50
ngbb76k9v3,1388,3
eddpv9y2ge,24549,2
3pyqxa2xg3,10282,1
3xodygag43,3234,1
nqldbmmrz3,2974,17
erajgzdojn,5458,2
3pg5zz8bb3,623,2
4e5l5y66bn,5528,3
3pmk6bdzk3,7140,1
379r2ykmwn,14222,12
nbv8xm6aae,1390,5
3pl96qwgkn,920,50
ek4ko7bj53,117814,9
nb4kg77xxe,5953,6
34qzmyzr4e,12980,20
nbmmrkyg2e,11643,5
nvk8dqaqb3,877,46
e59q8bz59n,2336,2
3xzxopdvpn,396,6
nyb9g6xqy3,14425,17
39zrkkg6bn,2725,50
3j7rpjmk63,34863,23
er548z9jl3,7049,1
ngazoq9zvn,5519,11
38vz4qp7pn,7362,3
37vbgzv4v3,1589,4
nbyyyygpae,3605,31
37av428mw3,14745,7
34b84q7ppe,4729,2
3orml74yg3,1585,4
39rgd4z973,125,16
e5vp5vxd93,4951,4
nyd9rl4x9n,4753,1
34qz8j24je,36,50
nyxx2o98ge,40838,16
3jzk5w7v9e,8944,2
3wyp7b4gmn,1571,7
372p6p489e,10196,10
e2dm8x7kk3,820074,7
34q5rkdgpe,10405,26
3x69x8g7p3,4860,1
nyg6ddy7gn,2074,5
3w4klw9pmn,1254,10
e5vykvyxr3,6319,2
36y4xbddje,1829,4
ed7xx77wze,11146,1
era226j48n,1349,1
3ok4ao57gn,1362,1
er5dmwvj93,5470,1
3z7k8yrl7n,7985,1
e2bvm6mkje,7839,36
34kvqgkake,3105,3
3wqvyo2qz3,54034,7
x36w88z8jn,2065,1
3l2laaqddn,7376,27
nbog4rlqm3,34863,4
e2ajxm6a73,3475,1
37rdzrklpn,6508,2
ngaaq5j2rn,14837,50
nggxkyjxrn,4263,7
83wm5klybn,7532,3
3xzmy69mpn,1201,4
er6amb2v5e,421,1
3zxqlamv6e,2061,4
384lboqb5n,4637,1
ek2qw7wa4e,3559,3
3jrg7bjlxn,5923,1
e577qy7x43,719,1
nyb7zmlxd3,3170,3
eddo8zlmwe,10573,2
erbapym253,13014,5
nqy24x8goe,904,9
3p96yr8r8n,2923,5
nm97ydvwke,3252,30
nbv546ajxe,63099,8
3l244p7myn,59040,1
nmod8jxqke,36421,1
37bwby9ywe,72655,2
nv49xx2lpn,54070,11
34j8kl8gj3,27169,32
nm44zkomjn,5674,50
3xxb26g5l3,44605,3
nglaqjgzre,2600,4
39r89my6p3,935,10
ngvzpy6pvn,48004,2
e52d66294e,2789,19
er2lm2vxj3,41508,35
erbw6j8893,7533,2
36vz6l9w9e,945,50
nqzrzax66n,2480,5
3zl8w7zk8e,4699,2
3zlap7do8e,4661,3
nbmgvqdw9e,3643,4
367wjd55je,8365,1
3o4r9ap8ze,1854,2
3plvporzzn,3012,6
3o2po6gqyn,51624,34
364ok9qxke,32776,2
34jzqd8j43,6022,3
38jx6r6g5n,7599,4
37v6pbqq93,2062,8
3a55xaw9me,213,2
nvbz5l9v23,4393,5
nglr8pmwpe,9529,2
3a7647r9b3,7779,10
3p7vk79bk3,6140,9
nbmroyzyxe,1737,6
erypwldy5n,5368,3
wnm2z86zj3,5505,8
ek4m4gk7g3,2269,2
4e5pryk643,33313,2
3aqgo59l7e,7376,19
nbagqdd22e,868,1
38mkp7kqpn,9315,6
e2v2awjmj3,1332,1
ekg8v47qg3,7251,9
nq675amjz3,10134,3
er2gozab83,13333,14
3lblgmgwbn,12338,12
39676abbd3,7726,17
37bx5oalve,65226,10
nqqmodap6n,18570,1
364l8a848e,8517,23
nbvk5b2zae,1191,1
34py27m5y3,3328,4
ngol78pqbe,9493,1
3jvdq65jw3,10905,42
364l8prgoe,26543,3
3ozgradp6n,184,12
nvpb95r8bn,360,50
edoz5z22w3,7779,50
366bopwl83,1970,6
23l7rg64ye,4333,45
nb4aa6wx9e,1960,7
3z76mj2k4n,1313,3
ekzvzbj24e,143,50
nyx5w66dge,2295,50
nqq66jzpkn,10842,16
eryrak99jn,27323,15
3xaojarpxe,3254,3
3pkao7p99e,4070,8
er29y2pp83,1706,1
ny49rzjbgn,23466,1
nm8xl9gd93,10379,2
63x6bw5vx3,6973,20
3pyqpy4db3,7987,2
362qodpkon,28096,43
nm85wjjvx3,4191,4
3j8qm479xe,10160,7
er6zqpvy8e,44605,1
edyz4xyrde,6972,20
nm9p5b2aje,9146,1
ngbmm74vv3,3048,10
nvvx8xa52n,21981,24
3xrwmkagp3,5656,20
38xg57qz4e,4237,4
nqpjq8pjoe,1160,7
365v2q679n,23966,3
369pdkv7j3,968,3
3jrl5p879n,1205,3
erbqrgwdj3,411,39
3xy8gz7z4e,1512,1
39l6a89ab3,4434,16
nb4jzl6zae,4683,1
o3pzx6rm9e,2337,3
3wvqdoa2xn,9487,7
38k8d6ayj3,3374,3
ng8x94qpz3,8778,26
37bkggq9we,40848,1
nm4ggk4bkn,9225,2
ny4976woyn,14289,5
3axka2zldn,5873,1
wnmoozomve,76611,1
3p7m9kajz3,7683,11
nmka79d8d3,29994,1
nql7jamzw3,8928,4
3jz858lx6e,69353,2
ekgm2p8qd3,233,38
nmm88zr9dn,7430,4
39l6wpamp3,1489,2
e2bj584dke,2990,2
3wlvbx8dqe,123,50
er2w482v73,1167,5
3wka68qgb3,853,1
ek2bmo9r5e,12609,6
3jzyygm49e,47968,2
nm98p7aaje,19497,5
nbv577axye,1175,28
ek2z97g84e,9072,1
3o2q5jb26n,36748,9
er2plqd793,29356,6
3jv5v7gp93,3600,1
3a5doqzvde,7894,1
3axlw7r2vn,8481,15
36vxzrzw9e,3898,3
3wvxw96lzn,25579,3
ek7pmwlp53,1417,1
e2dll6lg73,1226,3
3oz868q5kn,4438,6
37rmvl8lpn,12220,3
3l6ooqm673,1451,5
ed8o695jzn,24582,6
3pkpkymoze,14555,1
e22lq6567e,26668,1
3zz5o75973,6245,1
eddyg58rge,24047,8
3wvrdvzzbn,344,49
2nyyb9apgn,8094,2
3654gzyxon,8605,50
nvqa868wq3,141,50
3wqm5w6kb3,7710,27
3pgg822wg3,17229,7
3ozvvdvlgn,16253,1
erqkl2yg53,64,50
366xpp4ro3,2638,10
9ekrjdd92n,288,50
erdbvj4yln,4671,32
3xr4gxr8k3,964,22
nb4q868gme,8944,23
nyyoyxwqzn,36709,13
erq6v6y883,2456,1
3zkobkkg83,12272,5
3loqyalmy3,2967,2
e5bggx9jre,5938,4
3lxxvwwlb3,27116,1
nbk8zvz4mn,1987,30
nbaarrqdme,6956,27
ek2v7qaw5e,85,50
edqbdvwvdn,5415,2
nvv7kp8aqn,587,50
erad7xkgln,33799,11
3o2oqbrk9n,784,50
3w7d78ggbn,5333,9
nqdxq9956e,4822,6
nyaq6yd7yn,6682,8
nmojyr6wxe,6780,1
3a9d85dlvn,2512,1
3azma97z8e,737,1
3a7mgyqmv3,585,7
3arx9b88bn,943,34
m39avvm6ge,6878,49
ekbrgo66re,158,50
er2pr6g293,13950,16
ngap2b4mpn,662,23
ekojqar8rn,3937,11
3849qmjaon,6277,3
34ql8apv4e,1840,1
ekorg68odn,24986,16
nb49ay5jye,18730,1
ek2dxzoa5e,935,10
3zrg8rlb6e,4635,50
34x7k4x44n,5817,6
38wloxvzj3,4157,3
3zlwq95p4e,8139,4
3ayjww64v3,318,50
nbv88brlxe,158,50
xer6jdvlep,5100,10
era5mkg29n,4786,3
nvyboy7kpn,3214,40
364z9p8bje,51624,6
388z8756o3,3922,2
34qbxb86ke,872,50
g38zj49pp3,16666,3
3wxmmy8mme,35798,6
x36vkz6g8e,20007,1
3lrrbam273,1205,5
3lolyygzy3,11842,5
ek7omvql43,16556,1
3zxa2pp88e,9383,3
edg9kpqj4e,6277,34
37xj6opr9n,18540,1
3woadyjpqe,13471,2
e2vzrrgr73,1222,5
ngqppd56b3,18641,19
369z9mjzk3,203,49
3j7b269vp3,9680,1
nqa5v8j2oe,9642,6
e2mzwp94k3,644,1
xermx7pzln,69,50
37vap6dmp3,3946,2
39x8ppygy3,5043,6
nmra9jgvke,14350,2
erb77dl4j3,4504,8
3wykkgdlbn,2391,38
37vg8dgbp3,1857,7
34by5j4vme,963,9
3obpx9496n,9302,2
388mkal4p3,180,7
38jj2ryojn,1715,2
4ngavwy8bn,104,50
3zzwvo8y63,1228,6
er6gyjz8le,4890,4
e57yyjwy93,8430,5
38xkg9oyje,2171,3
3py4a7pjg3,8778,8
er5d6og483,1567,3
39zb79677n,3683,46
379b5or2vn,64137,5
nvvwzqdmpn,26596,1
34pdl2qzm3,10861,1
39gmww8xbe,1598,1
e2dg2od7j3,5817,1
3lopkq9jz3,38363,1
nyrvwprzye,24360,17
3a7xlgr473,2442,1
367omg5dje,7150,50
3a8alpomde,25375,5
x3a444mrm3,7474,12
3xomg2q9p3,31460,1
er5a6zozl3,746,1
ekzgkxgrge,136,50
3lp7pyzzde,4362,7
nyaj8wkjdn,37127,1
36yoa2ry9e,7226,5
3628g6q68n,82144,3
nvrp4q9kpe,2455,2
e5gd78dwb3,29760,20
37xw6ozw9n,1467,50
e5pwdgmq43,31300,4
e52x595k4e,5853,2
3xyar8vxpe,16142,1
e2bw6y8v6e,1459,31
38dadk2zjn,5162,9
nvky4mw823,743,3
e24gxdyr63,185,40
3a8zl677be,80626,1
nbm5g8ozae,7779,50
ngoy8z27re,6277,41
e557xmwjbe,3128,2
e22744vvje,116,20
nb6zpxd6m3,45638,1
nbkpkymwxn,5215,31
3lmwvjag7e,168407,7
nbkryp7vyn,8778,4
nmz76a4ad3,7376,45
3lb7rw5yzn,303,50
3628kro9kn,26982,2
ng8agxkyz3,6898,50
ergv7w5kjn,4227,2
3967wbq8b3,16211,3
nv99k2xlje,32279,11
nm4p8q7qkn,158,50
39gd8xk5ge,87,30
edyajj9yde,1845,1
edky4xlr2n,905,7
3z7b4gqq7n,127,50
3x67ozqr43,1677,50
39x65rad73,2753,26
er54pvvr73,322,3
2nyyzz8lyn,7660,1
rnq2vyr2wn,44605,22
3zak9wxwwn,66,50
3a7qrzrr73,772,2
e5z5zdvzoe,74143,10
3lbaa55bbn,1820,31
nyavm4okdn,26844,3
34gopxrj43,3859,50
qnvy2yqwjn,272,7
37vkzbmrw3,967,4
nbv9xk6k2e,28835,13
38447q6yjn,922,3
nbylov499e,9554,4
3paxbjwpg3,419,50
e5myvqlgo3,1320,2
nbor9dwya3,47968,2
73o7jqbv9e,33672,5
nyyj2ykbgn,16632,13
e5grdxbk43,24178,3
3xlyj64w43,127,50
nbol8xmva3,3968,6
e5v8w72843,46419,2
3l82vx6oyn,7043,1
nggwq464pn,6474,4
38wbzqr4j3,10819,6
3zx2jz8pje,864,2
nqvdlmxl6e,4293,3
3plvzm57bn,20030,1
nvo7ovz2qe,22882,4
3l644q6wz3,1745,3
nyxow4ydye,4452,1
nyq97dwjy3,8642,1
384drgk94n,4985,1
l34lgj6l4n,4913,21
3w48647byn,287,15
362jrax5on,12889,2
nqzawwokzn,2299,5
39wj7vrxgn,2224,3
nb7kwbwpxe,1173,2
3lrlp5dby3,8719,3
e59xxp7drn,21561,1
ngqbpojdr3,958,1
3pyla2ma83,7150,50
34gppdv2m3,22047,14
m39mrz9ade,18984,7
375la2mqje,8222,33
384zjxl2dn,6423,3
3wo5mr5mme,37871,1
ekz7y7rore,1031,46
3o4858jo6e,11180,9
9ekbvdxw4e,127,50
nq8584g8kn,7587,4
3pawb2j8b3,82524,1
nyqxajlxg3,127,50
ek7mkp6623,7130,4
nb88wmxbyn,84495,3
nb4l824pye,9954,50
nqpox7wmme,4589,9
nm2zogwg93,87043,7
3x66qqkvk3,28099,1
3wywlqooyn,5188,10
3wqjm82oy3,11680,5
ng8j5w9ka3,4129,2
3orjzkvdy3,4049,2
e55aqxgqre,25292,5
e5m6daxjr3,933,4
x36d2w5vke,6195,2
3xodvbokx3,964,10
erqaarzgj3,10291,6
erd64jzz9n,2440,2
37rm2457wn,13442,2
nqqv994l6n,1292,7
er2bbp8q73,7762,3
nb66j7la23,2239,22
3pgrpbkmk3,4832,4
38kj9lzd53,25215,14
23lwbo62dn,6518,1
xeragvyz5n,4500,3
e572vv86g3,171,27
wnb2zdwgmn,16835,6
e5m6dqd9r3,11471,3
nbkmmd6a9n,394,1
3z7gbpw66n,11180,4
3jxopjg66n,2653,8
3a9aypylmn,2974,50
l3456orrme,30496,9
nqdxozylke,10291,4
er5b6ml783,3272,7
3ozjjjz89n,2207,4
nykxdggmd3,2549,4
edyqqoovge,23910,2
36vov4kwoe,265,7
36yz6a5rxe,1231,6
nm4mo65akn,4407,3
3j622v74on,41353,3
nql8b269w3,5683,3
nb6d924am3,3047,41
edq872xlgn,1153,1
38dkkvlwjn,3739,19
e25ldrzr6e,3850,1
366dk999x3,1729,1
73o4olkk6e,167,5
3a55vbmobe,1887,1
384vlr6gpn,10527,50
ng9omx6bve,568,19
3o2x7yolkn,207,50
3jzgx7rqwe,964,37
nqajlp75ze,228,50
37x2pddqjn,6655,1
4e5666qbon,1695,1
39jv9lm5de,68758,10
e2bg46g77e,17154,4
e57zwgdr93,5610,7
3pg64jlpg3,810,36
ed78dmdode,17430,14
3xq9p7mbln,52078,15
3ay2o2z6v3,88521,2
3754m6a29e,65015,1
3zwxmb5aj3,143,16
e5mpr66k43,1502,5
nyadkoorzn,2756,2
38zvlgw943,613,49
3lp46z4g7e,2554,5
36vdlrxyoe,6286,12
3j8awlv6xe,1002,8
ekzqzllkde,20793,2
37ajogo8w3,69389,6
erbz4kwz83,743,4
3xzx5gzjkn,2927,9
m39vjboope,2221,18
3ayk96jwd3,158,50
ekzz595lde,74435,14
3j7oj4qqp3,627,50
3or7kj7z63,58034,4
38dvgxk24n,652,50
o3pgdlgj83,688,7
e2joy2k473,1920,11
ek295zmqde,10745,11
x3a286pqbe,6529,1
nqdqr7b7ze,57082,24
3j77pkdp63,5411,12
3lm5977pye,14508,8
e226moyl7e,1322,3
nby8al842e,67402,50
nqdwxgmdwe,2842,6
39l92aaag3,7533,2
nbakvkkqxe,9632,2
3664o99b83,8222,5
nq2w5mp4zn,127,50
3a8yjj8a8e,368,3
3aqbabg57e,4211,3
nbd4lvldae,2292,3
39br6bajbn,3065,1
e59k2lgk4n,3268,4
nqp46gjdwe,3084,50
3o8m7k659n,45774,1
ekogd2kzrn,17109,4
nb8272vv9n,6341,1
3lowz7bbd3,5852,23
nbkb92rb9n,2648,16
nyx798gkge,15763,7
ekzbyg8q2e,11724,2
ngbwd9p5b3,3452,50
nqply2jrme,963,50
nyd2zdqx9n,6793,50
3829wzlg43,14425,1
er65d682le,30210,4
ped797bvze,454,28
3wlvvbzjme,11556,2
3j77lbrzo3,6279,2
nmzx8y68v3,48,50
e57pzowao3,11227,10
3z7pw2gpwn,1854,5
nvyzo5zp2n,7855,8
3j7bgrkox3,9798,6
nvp9yx75pn,2083,2
nqqq76bb6n,6516,4
erb9wkv793,14110,9
38d5x7z6pn,2594,50
3l7x4gxk7e,5678,2
36o8gv5lk3,473,24
edob287pd3,2769,1
365jd9a5jn,9874,6
3ayjywllv3,1513,13
3lobz5bvy3,884,46
34xvzvk9yn,19899,43
ek2zjwmo4e,10808,7
nb69agd293,11192,2
3647g6zj8e,3439,17
3plqjl84gn,657,30
345l2vkjke,14603,4
ny7px9gpyn,4493,2
nvrj7p8vje,3789,24
m395y9jjdn,7779,50
nv4ao77kpn,6074,2
3oydmyqdye,1491,50
3pg87bzkb3,221452,3
ny4xkg2wln,21054,6
39jvpj6ode,1597,22
3wxjmbxrqe,1055,3
er5559dr53,134,13
34xpjo6jjn,1118,24
3pgyxbvob3,11115,50
384m4pvz4n,36,50
3l8azm4x7n,465,50
345jjb7rje,587,50
36ydk888xe,14842,2
3xlgwm4gd3,3868,2
nmq6d5pkd3,1360,2
nybldjg2y3,12334,3
3pygym6g93,1381,4
37b6djkk9e,3922,5
e2myb5ypa3,48952,3
nyyqw9yoyn,5751,5
e2vq7lp973,3012,50
34q7woxxpe,34775,29
37a2q25mj3,720,2
3p7r82lzb3,3263,4
nyq8amyl93,127,50
ny4qvrm29n,964,22
nqpwq74m6e,5085,7
3pa625xzg3,6600,4
3pxbj6kgkn,2297,14
nyqpdvygg3,1035,37
3pg92yapb3,6192,50
er6j4kk45e,7542,6
nvrao7y62e,8605,4
nbvjwxb6ae,5406,10
er26r9ok93,6192,50
ekg7bb4kg3,5080,2
nv9bp9po2e,2746,12
ngbv2xqrb3,92295,2
3ay97bbqd3,593,50
e5va5mygr3,19280,1
erg9mwwqln,1544,2
e22wav87je,31225,7
e2v5az2663,12005,5
3azv7a2x8e,272,7
39bb8l76dn,620,11
3plx5ov7kn,1994,1
3ax9wo297n,3112,24
3pgx8wgz83,1734,3
3xvbpbz4xe,104,50
3j277xqvxe,1405,3
ek2axy9z4e,3382,9
nb6g9wo7y3,5759,21
nvk6lb2rj3,1265,9
ek4yd9r923,9152,24
367dkd828e,442,45
e5mr5jj443,8928,8
3l86277yon,463,1
ek2gz52w2e,806,2
39r9mzzrg3,10302,6
ekbjkpdjge,6542,5
nq8loklzkn,13632,3
3wwpkyqkx3,6523,5
er6xp7q79e,1581,4
3pmr9lmdg3,1233,5
37bgb8q2pe,4032,3
38x8w9jx5e,87257,2
nvk566oqp3,6325,2
e556kzd5re,11090,4
3azxpz2g8e,6989,8
34xdol88pn,1771,1
3xljjykap3,995,22
g38mz5mbdn,6444,20
erqy4aa893,24221,1
nmk6yld8v3,6418,10
nvpqo8yvbn,47968,24
nb76j9r7xe,11301,2
3ozyym94gn,6766,5
37xlqp5gwn,59831,1
374j4ax4v3,7008,21
396j2px773,8263,4
39wkywj6gn,9478,1
e5z4doxzge,11643,5
3zd55lll8n,14253,2
362dlmdg9n,9159,2
3wx6go5xze,396,38
38xo57gdpe,27188,6
e5mmdvblg3,1084,14
3jxxjzoapn,11679,4
ngb6d7p9z3,7419,17
3j29lprzwe,4691,1
m39xxqyab3,393,50
3pxrvzvzzn,35796,1
nyyx4w7dzn,4442,10
ekzx2y2d4e,11220,9
ed7525ojwe,8778,4
4e54l9lro3,158,50
nggydb4qan,26469,2
3j688vgw6n,1092,11
nyyq87qyyn,14475,7
ekqqdy6are,8908,1
36vm8a8gke,4201,2
379aqxq8jn,159,41
nm8568jmk3,13562,2
nvojj9qjpe,4568,7
nm4aj7arjn,13333,14
e2m86rkba3,52,50
3aqyxmpjve,2664,6
36p8wb7woe,5782,6
3oy7o2qvge,1555,4
3pkdozggze,8240,2
3o4qd8ky9e,216,3
3lmyj4yxde,2571,9
3l7v7rrgde,393,50
39gp24zope,16039,2
3azjbgja7e,10160,7
3p7489dp83,6955,3
3l7vma4qze,197,50
38jgzjkxdn,6622,9
ngg4yvadvn,291,32
3ww9zr5jy3,1290,4
ekojkvgr2n,14782,1
368opgx59n,6277,47
4ng8gkglr3,3550,2
3p2dox6l9e,31507,7
e25qxm697e,52646,3
nvpyzoawqn,5578,8
nyq262rdz3,1792,4
365gwpgqjn,44607,7
er75d8yg5n,5032,6
nvkz6y5kq3,7474,20
edydxrg5de,23361,40
l346bv69pn,1516,9
nvodl8zl2e,4298,5
nvq9lzm5b3,186,1
er772r22jn,1194,14
34k5kdx7ye,5511,25
nbo59z88y3,1699,1
3jrmo4zlpn,84,50
3l6wpzabz3,3012,50
ery9yzom9n,14674,1
nb64zok4a3,4981,4
ek7agl6gg3,4523,6
edxb6kq923,1127,18
365wlqv2on,16650,2
4e57gkx8b3,35782,50
3zdgbxa5jn,7779,50
39zrz8wapn,8944,2
3xyj9pyxle,10478,6
nyrd4ayjze,8589,7
qnvbq2q6p3,7474,1
nqa929w9me,43892,3
39ja78krde,3123,1
3j29gd429e,2340,2
38j4yl5xon,9604,24
ng8x49qbb3,38466,6
nv44x77bjn,2608,4
3675awrjoe,35550,2
3xrawzv6p3,44605,4
nvpj47pz2n,7726,6
3zawjzlo8n,1651,10
3l89j9kobn,5362,3
ed88kgb24n,2194,16
ng94mpdope,6898,31
3a5m6d4x8e,21963,3
3l6jxyb7o3,5257,8
3wy2la6qbn,1842,2
x3amm45bb3,22862,13
3zw844g8w3,4077,16
nm9lx95vje,2128,7
3xaoda754e,8944,5
ekykxm69g3,9870,4
nm9kk5qqve,34870,8
3a95ygrwdn,7894,1
3l2dqjowdn,2143,5
3o484zrzge,2628,38
edq9rllmdn,17022,8
x3629p5m9n,4394,29
34xb459zjn,34863,22
edga67v9we,2710,15
nmmpoybddn,4618,6
erddvmqyln,21007,1
edzpy9glzn,2592,1
3z7a55dl8n,7562,3
e5b5mr5loe,4049,1
nyxxv78rze,580,50
edzl87dwzn,13461,10
3aygz7ry73,1233,5
3aqrkjgpme,6898,50
3xrpolyzk3,1852,1
nbap7rd7me,880,17
3azr4q9pme,1269,3
3wqzm24ly3,6392,6
3a597grdve,7576,1
23loarxj73,19145,4
3or6oobd93,44553,1
345oow6oke,1074,1
3arkabo6bn,10179,23
3o27lw46gn,24107,24
nmmgoxwmjn,25375,4
3jmyrxbm63,10405,18
3j2go6k6pe,3620,3
364k7djk8e,1608,8
3zw8j2a783,14508,16
34xqprjomn,6898,50
37x6wkqjwn,7150,50
36vz4voooe,1173,2
nmk98go293,3631,22
ed89llyrdn,2289,2
nqdyy8j46e,9041,4
3j8442z9xe,11452,6
39wz9p9dyn,81533,2
erygd47b7n,5884,6
e5mvl9bbr3,1084,19
34x8aa6wmn,1205,3
3l76jyj6de,9604,1
34xx2g98kn,8331,3
nb7zgppy9e,2225,4
nmo5mkbjde,6994,1
37vwkpxqj3,13739,1
38zro5yjd3,7376,9
nqd8o8moze,787,1
eko62256rn,11115,2
wnmjvg4bxn,2867,7
3lmzd9gjoe,704,2
nmrl6rj7ve,43947,10
38w4rv7753,399,8
3lp7gboade,6192,39
3lo5zg5y73,2015,9
e5pabvga93,6681,1
3492j489yn,9630,7
36yogzdo8e,2649,2
3l6aml4yd3,41314,3
edgr725kge,85,50
3a8ojlrade,1884,1
3oo46vjrk3,1652,1
x367v4dvxe,409,4
erg4pldp9n,3684,11
34q54v5dje,5273,8
e2vo5o5q63,4994,1
er5d7y5b83,8944,5
38x89728je,8908,3
3pkkp5jlbe,3493,30
3946zzkqbe,84495,2
ed7qdr6dde,921,31
3pmypprpb3,6746,11
ngqxgmvgp3,29342,30
3orxdrkwk3,48830,9
nmry2p84je,3964,1
nb89qbwoyn,9954,33
ngbgbjp8r3,8874,3
erqgdqol93,2299,2
3657r5wxxn,946,2
39wqdgr5pn,158,50
3x626dwd43,5712,21
36y7gxrwoe,5794,5
3xvoo6bgle,17704,17
x3a2yjvgve,3484,3
erbjrgoy93,26124,3
3x69oaw6d3,711,18
ergqkkz7jn,9874,50
39xp5agbd3,12239,2
nmzm7jvlj3,8336,6
e5za2vd2be,6501,25
3xom8bjrk3,37489,4
nydv77529n,1359,5
3pmgyaykg3,12655,1
38k752ggd3,1199,48
39gpqp7v7e,2028,1
edd245r4de,4086,3
ek2l8222ge,82524,9
l3492vb7jn,1529,2
nvbxdb6aq3,7554,2
37997gor9n,2299,10
39lxo8mqp3,64,50
edkz4kv64n,4038,2
nm8do66bk3,551,15
nqapq9wvoe,20349,21
e5284vyrge,9611,1
394kld86ye,48101,5
4ngr667mbe,30745,1
73o46bzkze,3348,8
4ngpwdvbbn,7779,39
3zxvza8k4e,192,12
3pqka9op9e,9315,9
erbpd9jy93,2476,2
3649v9gpke,518,32
e24bgbw473,884,50
nqygv886ke,2598,10
38d5lzwk5n,6524,9
3x62zlb4l3,1033,1
34xj44bbjn,46,50
3ob694p59n,1794,4
39wb4qwkpn,798,4
3p22gmvqze,11446,5
er26qrxb83,3683,46
ngbzkjxbp3,7135,21
nb4w8mr4xe,56562,15
3zrm5gq97e,43449,6
37a6d72vj3,6891,1
3pajay72g3,19092,3
