"sku","cost_price","Edmonton"
rnqv7567oe,5948,1
xergx9z95n,2820,0
rnq78w526e,6103,0
3orlabmb93,1056,2
3woa6r7mxe,1824,0
g38xy26g4e,5398,1
395wozj9yn,10922,1
nbm98pwv2e,3038,0
3ww99z4wx3,2619,6
36v6kvym9e,1629,0
3xlkpxwqx3,6903,0
38j94xmd4n,174,41
3wl8p8zlme,1772,28
3axlpgdv7n,6714,0
wnmmk6949n,15519,1
34xlalqokn,5053,2
e5vrapqkb3,3269,0
3oo275aa93,8318,1
erb4b7djj3,284,0
ng9dxaljpe,8611,2
nbdqm88j9e,5464,3
nvry2vogpe,1390,0
3waymowdmn,6524,3
3obkppy96n,3400,1
3pxg78wgkn,6602,1
34kjd8lyme,4573,1
nvkv9xk8b3,2901,3
ng89xwg4p3,2583,1
3xlgo9m5p3,2191,1
e5mrpdzro3,1732,3
e24vzp4wj3,5153,4
nvqzzkp2x3,692,1
e2547vljae,4714,5
e55lol8pre,12420,0
38zqwvg843,1226,0
3azodxa7be,3928,2
qnv6zaalpe,46904,0
3754pp8rje,2199,1
3wod6289xe,5459,1
366ab99j83,996,0
3xzb4m67xn,1660,5
3xodqg9rk3,786,7
36pwzadjxe,41790,0
edz5myk54n,2645,0
37282bx4je,1400,0
37vdaygpp3,1594,1
37vjxr4lw3,2623,3
3wv7m5x2bn,24101,0
e5lq7g4qbn,15798,0
3o47k6xdge,4072,5
3pm29jro93,532,8
3jq9jlggoe,10842,2
3oby9g7wyn,516,8
nvv2mgll2n,4328,1
3lba6o5kyn,1281,3
4e5lbkmbrn,16156,2
3pl7mzo7gn,4457,1
3wqj9kpgm3,19189,0
3j8zrmxkpe,27484,0
nyabyagbgn,829,12
73ovbd95ze,1773,2
3a5jy8bpve,1580,1
3zw2bzwaw3,2654,0
e2g95woa73,428,0
3l8goo5kdn,1363,3
38mmb4rq4n,6708,3
ngbwxkmkv3,11775,1
ng8yl9zmr3,7902,0
38vz4jrmjn,592,12
nbv9kbmpae,1574,0
3w789d8rxn,3963,1
3ozk5opazn,575,1
e5zopl6dge,5078,1
nm2w6lvgv3,3464,2
e252vz9pde,8325,17
374lr9bd93,1108,2
erqykmj483,764,6
ed7762l9we,1346,1
m39prb2zge,1306,0
e5mgqrvd43,4793,2
3xvjbymkle,5087,2
nvrzgq4bxe,6443,2
3p2ggzpp8e,2208,5
nv9blp24je,5783,2
erdylvpd5n,365,0
3xyym5m9ke,5674,2
3xv88kd6ke,2257,0
3loa28w9o3,11864,0
39wdy6llyn,4109,1
3j6bobvown,32724,0
4e57ym6jr3,3069,0
39z6oz87pn,4565,0
ng65mwwyve,9491,4
xer8wvox53,3898,0
3plrwl2bgn,3069,5
nq2lgwoamn,2646,5
3or82qrog3,9219,3
nvqd56a6j3,1342,0
36opb4zdk3,1152,4
nbvzw9w72e,8802,0
3w7ljlgkbn,432,33
3w4zr8q2xn,2314,0
3xo7bl9vk3,1743,9
382ol6kl43,966,0
3p2g87rr8e,1972,0
3xloorkwd3,13327,3
34jp6ldop3,8365,2
3jxq4aw9on,1190,1
nbammq75xe,40043,1
qnvbyo77b3,4278,0
nvb86kobq3,5613,0
ek4k8qpwg3,2079,0
83zvdzwp7n,900,18
nbkx8kqayn,43393,0
3pxmbaqxkn,2636,2
3l6xgkp6b3,2037,1
3lp7bg9qde,2333,0
3x67z8oqk3,9823,1
34x7bpk9yn,4580,0
rnqjvrmbwe,639,4
39z4y8pypn,783,2
368q46pbxn,5937,0
erdy79kr7n,9476,0
3xowxvo8k3,6876,2
nvklrwa5b3,3776,2
3jqxjjll9e,918,0
3xow4mzad3,12561,2
e2m7928aa3,1268,10
nmrjpppbxe,1730,1
edq8z5m8gn,6590,0
nmqajj8gj3,1255,2
3pxr4q8j8n,1213,3
o3par5m483,1867,3
e57xqjk9b3,7471,1
nbabw467ae,4760,3
36679pq4x3,4283,3
ek2lzbv8re,1585,0
nvqvo6jv23,1926,3
3wqg22xly3,4350,30
39rpzkamb3,1188,3
3lokr8r2z3,1007,6
e59dp48g9n,23860,1
e255gg64de,27227,0
63xpqjz7pe,10566,0
j3jvp5q2x3,16798,1
e596o4wlrn,1545,0
nq887ko2on,1253,0
e5mozwz943,1696,1
nqakrzvy6e,9183,0
3wqx2v65y3,1063,10
3jvvyvbgp3,1124,2
3axbaq26mn,5413,1
nydd8d9qln,369,2
ngv58o9xan,4741,0
3p2b5mx8ge,1522,0
3wwdxbr7q3,1325,1
3xz7qpaoxn,7549,0
nba6qyarye,7834,2
e59lmavjon,17961,0
34gzpgr4p3,2608,0
3wq9y6l9y3,2076,2
3jz8wwkmxe,531,0
3pazyol593,2452,2
e5go9gdq43,330,17
3lpapq8dze,1797,2
er2jq84773,648,0
9ekxb9qgn2,1537,1
39jrpm2vde,1327,6
3zdamwjojn,9461,0
34gmvjjvp3,4392,0
nmrll6yxxe,376,1
3j82qb9g6e,4914,1
e2g5dxv7d3,2359,2
edg9w6bywe,15861,2
ng654ooove,3172,4
3p7ryvlk93,1858,30
3l757q5lze,2635,1
3jm58j88x3,44777,1
er6v85oy8e,3417,1
3ay2zvrgb3,846,0
nvqb5r2k23,1696,2
3o2jddl46n,5997,4
e5pjydqk93,5286,1
ngl664opve,1866,2
nykd558293,11037,2
3pkjwgbk8e,3699,3
er5qjr4y93,7104,4
nya4dzor9n,20920,3
36782rzkje,3435,1
3oz79drd6n,5639,0
37xvdg2k9n,644,8
nbab8r8p9e,8520,0
e2dmjd4d63,646,2
nb6a8q4oa3,3157,0
nm4wpj44jn,1383,0
nqzbragrwn,2578,2
3zkg72zz83,1966,2
3466w65p4n,44502,1
nvqj7kx5q3,3592,2
37bmyl6zje,4164,2
nyxmjd8oze,2239,7
3a7bmk4jb3,5957,5
3zl9jd77je,2517,1
nmk9bpzzv3,10667,0
345a226dye,13044,2
nmkbqdrdx3,1112,0
er2dzaxo53,45581,1
x3aor5bmmn,48751,1
edoy5zw8g3,1862,1
nvz4ovzyj3,1151,0
367om525xe,1611,4
ek2lx2b94e,528,0
ngg4p4qban,3078,1
3654q96vkn,4000,1
39b9gzxkdn,1455,34
3l8yx2xyyn,7384,1
34k6q7x7ye,1970,0
3pkl9879ze,2156,0
34klbw2xpe,6913,7
nmmwgxrakn,905,4
nyqj86r5z3,8976,1
nyxdgkgoye,8327,0
nq6bj8y8m3,4764,1
3orqxbwk93,951,1
nb7qmz5xae,15261,0
nmq5jdw4j3,27613,1
3lxq4gk5o3,7205,0
nbk4mv8kxn,754,3
34k6wj68ke,1258,1
38x4b2x2de,245,1
nv45qgb4qn,1493,2
3oo68kg7z3,1947,0
ekoqpp7d2n,24191,1
edk884v52n,6096,2
nbkrzbkq9n,7452,1
3xz8xr644n,819,1
rnq74m5moe,6640,1
eko8m6prrn,4275,1
3o29v5gq9n,6238,0
nmq75ya6v3,15548,0
edojb664z3,640,0
x36kvov4jn,41113,2
3lm5qrjmoe,280,10
ng9xk2rgbe,1037,2
ed7jwwvl4e,5850,0
ek496ro6r3,12955,1
2nykxd96z3,2224,0
3ww9wddgy3,543,0
3a7r5oaym3,805,2
39zgjgv57n,876,18
3orgd2p5g3,308,1
37xajyxjjn,8424,0
3olo9vyw93,4572,0
nvq7b66pq3,2529,4
ngbxj2gar3,8574,3
ek885dooge,14007,4
3jzyarkwwe,5315,1
nqd9vdjx6e,7576,1
3xlwodl5d3,25428,1
3464bvbbkn,8170,0
3722bq4bxe,363,1
3azopj8jve,2835,2
nv9bbavr2e,28565,3
34bjyg4wme,2619,4
39z7q4wrpn,8798,2
3pxm9x2azn,6588,2
34gxv2mj43,3096,0
37xgj9ly9n,6015,1
3wy972z6qn,8488,0
3j67px9axn,5959,0
3azvp5kpve,1380,0
ngg46odzvn,6803,2
9ekmmglgd3,3790,1
34xy9loamn,3523,2
3az4g74pve,2439,2
z37agpjo93,459,0
3jqkz4bkwe,1054,0
34bbaozxme,5397,1
36v5gakzoe,1263,1
nm9vlbmade,5244,3
ny7rwzogyn,1286,1
3wv9x4ylzn,729,0
edq767brwn,3905,1
nv9wvbj7pe,8858,4
nmkojym8k3,1416,0
3olz97ylk3,5529,9
39jr7dk9de,3050,0
3okvyzvykn,1273,2
3jrglpyoon,2543,13
ng497d9rzn,1461,10
365axalp9n,704,2
j3j4d4brw3,31374,1
e2j455zvd3,5161,1
3px5gop9gn,989,3
3pa8robj93,5613,0
3l796kpvze,4914,1
ngo52rdove,3588,3
3ax7v4v88n,26537,0
2ny7w8zpgn,14512,1
ekq44d7z5e,17097,1
nyr67vkjye,185,79
ed77w47vwe,6253,0
e5va4zvkb3,4978,9
3jzyzrgwpe,6918,0
ny72wz9gln,23339,0
63xo4brjd3,3147,0
38w9a4k9j3,3592,1
nq6y4mlpm3,3705,1
36pbo5x69e,632,0
wnmxkgz8je,4065,5
39w6p54bgn,5467,1
nm8y9b8jx3,1460,0
e55qbzb99e,1841,1
nyx66kkjge,13307,1
3ply945mgn,9823,1
23l4amy9ze,9738,0
3axvow72mn,4917,0
3456qy8dje,1398,0
3wyvl5abbn,3100,0
ngl2po9bpe,4545,0
ek2g48qpde,7303,0
3jv9jaa7o3,1794,3
3w7kaqmmbn,3793,0
3jzvg7ld9e,2941,1
3xaw6md2ke,5613,0
83wojormbe,31616,0
3jvkzao863,4454,0
ergzdjd55n,674,0
eddxgrdlze,1522,3
3lbmayx9zn,2755,1
erakxmgw8n,12599,0
346y5d984n,674,1
39j5p2pope,1160,1
394pmmw4de,1229,1
nq69gjqw63,4811,1
3axbqbl9mn,900,9
3pl9g98zzn,1740,1
38jwrzx4on,5291,0
nvpdaol4qn,1069,1
3aq9j9pqde,7906,1
3j8mprg66e,4278,2
3lblo9jqon,14172,3
3pmxmdqw83,718,1
nbkm486bmn,1300,1
3pyp69k7b3,4870,1
er55p84283,10223,4
3wv28pqmxn,8943,1
3p2kkyyp9e,3264,2
3xr5dpav43,24570,0
3zgaj4qzwn,1403,7
3olybmmzg3,11116,1
edxrv28j43,2202,1
3ozgz79bkn,2176,1
nyy56lq7gn,1264,3
ed887plg2n,15573,0
e25p6jrrae,38321,1
9ekr8oz5n2,1074,0
nql96mbz63,580,1
nbka62g69n,9730,0
9ekomo8k2n,2002,0
349yok44kn,3992,5
e2va9lla73,559,3
3zrawaz97e,8068,4
379qraar9n,17734,1
edobo8zg23,2138,0
3w46pwxjmn,1595,0
3xabajabde,1499,1
3l8wz6klbn,2376,2
3xab25k6le,3569,0
3xarp4gjke,9583,1
e2592xdp6e,9644,1
3l2ga4ogon,10703,0
3zawd85r6n,172,0
nvzx2xr5q3,2395,1
ng9b5jw4ze,15818,0
3j6b2p6xon,5264,2
ekowyb8p5n,3669,1
ek8mxpzv4e,1362,0
ed7d94z2ge,46702,0
3pk6vvgabe,1865,0
37mmmxwm93,2688,4
3752bbroje,10765,3
nqvolq8vme,1742,0
345aaaxgje,1386,2
3xo4d6dwl3,9611,7
38mbgd2ljn,2794,0
nv9pw6wlje,44648,2
83zr5lrg6e,25791,2
3ayp2powb3,12465,1
ekbajo95re,4066,0
3jvloz6k93,1144,1
3x6j92b6x3,3621,3
3j7mab42o3,12730,0
375adbggxe,1557,0
ek8jwm6v2e,712,0
er2bq6zr83,1209,0
e598dk624n,6799,1
ngv87d88bn,4304,42
37xdkmz9jn,4973,1
34kmg6vgje,1803,0
3lm9vvg6ze,2765,0
edxqwk8723,820,9
34jgvmvlp3,11415,3
e2arwyyba3,1304,3
ng9lobojve,11085,0
e55zvwp94e,6153,2
edx7vlbpg3,1449,0
37b9ad46pe,1760,2
ngalrwykpn,7554,0
ekz26z4k5e,2507,3
e5m87qxk43,4617,3
ek8wb9xa5e,7319,1
4e5v742b93,2811,0
3698ar9q93,13933,1
z37ko4a5pe,1306,5
nm82k8g5d3,8121,4
3ooborgzz3,7017,0
ny766y5ldn,7411,1
368jvg978n,2052,16
nba4y28kme,11959,0
nb4qdwbg9e,746,5
3zw2r78aj3,4108,0
3zk2okqxw3,1266,2
edgdrbbzze,14474,2
nyb5qqrgz3,375,0
o3pa2kbpb3,4248,1
e22zp9dbje,12096,1
nvkwx7llq3,19074,0
3l6prom9y3,32699,4
37mjbx2x93,3626,4
nm24g8p493,10875,1
nvr26wv4pe,1371,1
3aa79qzov3,1047,6
x3amaqkld3,5719,1
e5z2z2dp9e,644,18
xer4mbrx5n,2479,1
ek25a488ge,4442,1
ng4qzak2pn,218,0
nqzy97kjkn,9508,1
er5qp9yvj3,23378,0
ny7q5765yn,3072,1
ngaqarwazn,8253,1
nq6qjo2zw3,3891,2
3ax5wvrb8n,1257,5
nm92dzkvxe,2416,1
ek8bvr9w4e,18764,0
e5vvbx6xo3,613,2
ngv64jlqpn,6153,2
3l7o7qjyde,2968,0
3a594j4rbe,24510,2
m39g9akqpe,2204,0
er474zak5n,12651,1
xer5xx4j53,7925,2
3wq5or94y3,11814,2
3jmzorobw3,1835,1
3zkr5zllj3,5274,0
3lp6d8947e,3481,4
3aa9gbyw73,6098,0
edkojbdazn,11761,0
3pmbdjbrz3,6636,3
x3a9wq29dn,3597,4
qe2g7baj63,814,0
erqz7d8473,3450,2
362dplvwkn,3144,1
2nygbpagyn,4007,0
342gj822pe,14053,4
63xr77j543,1759,4
3xzv47wykn,12636,0
73ojop469e,4439,1
3p752996k3,8966,1
3l7l2b59ye,4450,0
3jqjr8y9pe,1713,3
nbaaq2a92e,2953,1
nvrv7gyjpe,2300,14
3j88ywvjoe,1661,1
ngavo8a9vn,9020,2
3wo5879qxe,4454,1
nb8wmpj7yn,1020,0
362w2642kn,1020,0
3zwbq8rj43,2807,1
3wxyg7y5ze,6251,0
37bjpdm5ve,1334,0
3wyq2zl9yn,1540,1
3zk7mk8m63,8358,2
e2vb6ojdk3,13197,0
39bb7667bn,14448,0
3ay47r24d3,1013,4
3oorjyaz63,7605,1
3oo4pxva63,9560,2
e2m7pzvx73,6813,2
j3jlm7mkwn,6134,0
3wl6o7pqxe,8655,3
ngbmvpl7r3,742,0
nm8grbvwd3,5130,1
qnv6mxykxe,757,1
qe2xl7ordn,1082,0
ekqxq7zj2e,3253,0
nvqjmk4d23,5031,1
34g4ll79j3,880,1
xer8go873p,2947,0
3wypqwb9qn,4957,0
x36p8aaqxe,9245,6
ng6j4owwve,5128,0
j3jjzylqo3,3907,1
37rvrmggvn,1086,0
3j87xa2q6e,3029,0
34gzy8p2j3,2036,2
nyqbprdq93,9849,0
36podva7oe,19049,1
73o5dd6z9n,544,13
367dqbvdoe,4855,0
63x5okxykn,10135,0
39xda8pp73,7962,2
ek9q79v82n,8814,0
3jq6ky6k6e,418,2
73ork2mwz3,2620,4
nmrdgjl89e,1486,1
3wxqaqmbxe,8696,2
3622vyyqxn,622,5
nbyr854l2e,1074,8
nbvg4adaxe,2506,3
eryyypg4ln,6808,0
3jzrrqqwpe,1014,12
37bvl7rwwe,1199,0
ng6pv9dbae,4942,0
3alr4ylrmn,3549,0
ngqbg76ap3,1603,6
nqpdyjzawe,1596,4
3p7r82lzb3,3379,2
3z75r8mg7n,5247,0
3xv7qookle,5895,0
346wmzwvmn,2875,0
nqpdkrxvoe,287,0
nb8wvqvdan,2660,1
nyk9r27r93,2969,1
erb4r5wdl3,32695,0
3axqzkx6bn,594,0
nvvl6898qn,3291,0
37rg9y9gwn,111932,1
349ogkly4n,13394,0
wnmqz59dk3,5238,2
x3am64q73r,9676,1
nq8jkr6kmn,8675,1
39x87o87p3,45566,1
39zlrqabdn,4350,1
nggw6kvavn,6417,0
x36gdw4x8e,2014,0
nqzz4z69mn,17466,0
ng49bbbzrn,1509,1
z37wggvkpe,5716,1
379aa4bbxn,10319,2
368akomoxn,21855,1
3425299g4e,7516,0
34gdpl29y3,993,1
3xqq8789xn,2271,2
3plqjl84gn,653,3
e25wa7djje,24812,3
3pgaqpzok3,1042,9
37mg5b47j3,6525,39
349vdgqyjn,2013,0
nydd5vkzgn,5288,0
3pga5ar4z3,6468,0
nm8q2rp6v3,3887,1
nqpjvkrbwe,5740,1
erg6wod59n,1122,4
3pl7mlda8n,1350,0
er66ywwp5e,12762,1
nvbd4wrpj3,6066,6
ng49gx6gan,9061,0
nykl4vm6y3,32286,1
edymwrmr2e,1186,0
73ogdwrrge,1563,4
er5r2r9o83,7727,1
396wzqxpy3,3157,5
xerxqgak8e,538,0
3xodyjd643,365,3
3xzpz7ow4n,431,3
e2ma942oa3,7543,1
9ekjg6wy43,11359,1
3oozxzjyg3,1491,0
37axrrmwv3,2350,2
nyqgomdw93,20303,0
e5ld9lb49n,4275,3
3o89zm6pkn,1151,0
e2aj9gq573,11011,1
z37v2o95p3,13695,1
37xg72rjjn,7314,0
2nymd7m4gn,3526,1
e2gw7rgdj3,1483,0
nmk85pb5x3,8960,1
nbmwmb6aye,592,10
nv4w7ov6xn,1004,0
ek8r2bb82e,823,0
3z7qlbvv7n,1990,0
365jbr7r8n,2981,0
3lo59w86d3,1488,2
36pkaw7gke,4573,5
e2d68b9y73,927,1
39j9gggbpe,6060,0
3lo8jj42z3,239,0
nq8d6lp8mn,14140,0
er7dyzav8n,19153,2
73obl8556n,1544,1
3oljv27gk3,41173,1
edzb2jv7gn,7656,1
34jlwl5am3,30050,1
nvqb7rbwb3,191,5
erdwbayk5n,1746,1
er5vj7pm83,7562,3
3xop2pyw43,2628,7
nyykm7bqzn,5589,8
nyrmpw7ade,8483,2
er62q86j8e,6634,1
x3alx5ybnr,5280,5
3l2dzvw67n,808,14
3oo2qgzgy3,2141,2
3jr8vko69n,7658,1
nbkx8y7qxn,5875,3
ekzgykkd2e,5324,2
38dvbxxgjn,1216,13
wnb2da9y2n,1620,0
3jqv29zb6e,3244,1
nvvzk984xn,6453,1
j3jdm5jv63,37297,0
nqzaxdpxzn,5664,2
nyyla6doln,3295,5
3pgoxjzgz3,258,2
nmkryww2x3,1408,0
nyd98wwazn,2154,1
3wwjwpxrb3,7483,1
3x677pxwx3,4288,1
nq24pvl76n,409,3
ng8zvo7av3,821,5
eddqb6892e,1053,0
3wwkgrpdy3,8236,1
nb6kwlrom3,2040,2
e55xdbypre,1341,1
3p284r5bbe,700,10
3z7xj2dp8n,32395,1
e52lyg97ge,1544,4
3pyjwl7v93,1659,0
edo68kvyz3,1209,0
3alwkzvzdn,6640,0
nyxa6w2kge,968,1
nqpkj5a7ze,6734,0
wnbmrdbxme,5039,1
x3ar9jgqmn,5483,8
edg94by64e,14374,1
37xxvg79pn,588,4
nbaykg7o2e,16941,0
9ek2paogge,3027,3
34x4zjmmkn,18034,1
ngodap4bve,450,38
nba68rxa2e,2036,0
37rvqkj9vn,271,3
3xrrr72kd3,14500,0
3zx7go794e,1703,2
nb8rqpd5xn,1339,2
eko4d85j2n,27272,0
3obg8gylkn,3402,1
ergv75moln,4406,2
3jvwl7vg93,646,22
nq228o6m6n,6479,1
er5wwxxlj3,7596,0
3xol6aqa43,15688,0
e5v77k2ar3,6992,0
e2bvrgqpde,2035,3
ekbb8md5ge,12405,0
3wqvb954z3,48124,1
e5lvrzp2rn,1444,0
edzwkog52n,7849,1
3j8xo5po6e,1028,8
38maxlm2dn,885,0
nm9o5wy9ve,14689,5
3o4ovvooke,15258,1
nykl7v68z3,4917,0
3727l5bjje,1940,2
nqzzmrw8zn,402,0
73o9kvyak3,11934,2
eddl549q2e,4182,1
38m562paon,3293,0
3o48bqxw9e,4401,1
e5zjjpa7ge,1871,3
qnvaal58qn,6153,2
3zkgpqx263,1611,1
346yjjwoyn,7305,0
er55d4lp73,42985,0
3zwwg2mo73,615,0
e2gg2g9m73,2499,0
3xqb5v2q4n,1798,1
nya7bl79dn,2903,2
nv9g465x2e,16293,0
37al6zmgv3,3728,0
3jv4lyao93,13074,0
9ekj5xq843,1013,375
nyq52kvpg3,18703,0
3xqm7opadn,6492,20
3j6wol7bon,1733,4
37vz7gqzj3,2295,9
nb8lobbdan,368,1
3jxm2g6jwn,9438,3
38kyjl8qp3,1096,2
39bvgp5qbn,17510,1
3xlmxmj8d3,2484,1
3l6gwaply3,6368,2
345dqo9k4e,3242,0
edoybrkw23,16610,1
3p2y92pvke,3278,1
ng8yqmmwr3,3427,0
qe285wpo7e,218,4
wnbbj2mxyn,7576,2
nmoxl266xe,2956,0
36yba88r9e,17885,1
er5gx2x773,24363,0
ek7d9lxb43,130,0
pedgm8k6ze,11227,0
nmomy2b7xe,4352,0
3j2bayyj9e,95,0
ek26j5agre,6425,4
nya9v9r6zn,1558,2
rnqxb5y4z3,6240,2
36pgbb8xje,2739,0
ek2gyyjo2e,29568,1
3ww4jygym3,5660,2
83wlkp2ame,22482,1
nbaqbdvv2e,135,0
eko426xp2n,2407,1
e5lg2wxqgn,3650,3
3xq4vojodn,1825,2
3zaw5owgwn,19561,0
3o4o688y6e,1279,0
nvz9gy9623,3696,0
ny4yj4pw9n,10088,1
e5lqqdm6rn,1832,0
qnvxvd8kxe,3670,0
2ny2qooq93,2298,2
nbkgkpar9n,1045,0
nm8dz47dd3,1123,2
ekoy527vgn,5661,1
nglqzabmze,8432,1
3arkg2dbbn,958,16
ny7y8w9byn,637,0
39rlydd6d3,1889,2
nqqoaqrjmn,7992,0
nbkyqv6axn,2144,2
384ml55qdn,14480,1
ped9ld25g3,1568,4
nykaj6abd3,2762,1
34jy447yk3,3717,2
37blqx2qwe,292,120
3a96okbybn,17232,1
nm9zzpxmde,4706,1
3xy2m68xle,17601,1
34ga74dvj3,5576,4
edg28qd2ze,2899,0
wnb82wp69n,2379,2
362w2x7mon,3953,1
3a564pakme,4796,27
39wdy5bvgn,632,0
ek46jvywd3,3218,1
edo5rbqq43,1836,3
nyq9jz44z3,735,0
3pmjwmzd93,17454,2
ngga678bzn,1489,2
83zdzvokjn,1560,7
3a57bo4qbe,7496,0
ed8z8qkg2n,11031,5
73omoklmke,1381,0
37v6x67zj3,2959,1
36yk25q4ke,4824,2
3j6qovgmwn,4127,4
x3ao98gmvn,2823,0
nm4orgzmjn,11444,0
34bq8moxke,5754,1
nq85g58w6n,2560,0
nmk4gyw9j3,1047,0
e55zg2py4e,2054,2
3xvlkzll4e,1183,0
nvol687aqe,1203,0
3ayybgdyd3,7573,3
3zlkbrzp7e,5919,1
e5la27gabn,1973,0
3x6v6g6zd3,6186,4
3492agb7yn,4350,2
3xlm5dymk3,6034,2
23ldyg86be,33615,1
3jlp2l6r6n,11106,1
38zdky59o3,15121,2
z37dk44ov3,8818,1
e5za8y8w9e,1401,0
er25gr2683,12337,1
34x5p9j8jn,11412,2
3jrr8x82on,2744,4
nyavwxr4dn,1434,1
379vagbpwn,1293,2
o3p4oa49g3,9059,0
3lr475ml73,2847,7
rnqpovjwze,819,1
nvra25rl2e,26675,0
nmkvwplw93,2270,1
394vywjvbe,1592,0
367zap62oe,7639,0
nqlprqbxm3,9147,0
38jzkrw2pn,1298,1
3l2ml965bn,7955,0
3pmoabpmg3,4689,0
nvyzpqv8xn,1953,1
nb4rqab6me,10327,0
ek4pyz7a43,36544,1
m39mdog8pe,8959,1
xervop9jnp,1388,1
ek2j22ow5e,13233,0
34p8kkvgp3,5423,1
3z78qz7m4n,19239,0
nmqryy8mj3,1371,2
nq28bdplon,7271,3
nb7xdyvxme,3900,1
rnqy7964me,2112,1
e2vkokmw63,1319,0
ergbxxvl5n,667,0
3a7pzpqdm3,1542,0
ekzmmjb95e,2347,1
4ngdymzzvn,7764,0
3j7ll77l93,2169,1
379z4qa8wn,10741,0
erbyyplq93,5865,3
36pyod8rke,892,0
ekzbrgm8de,7589,0
nyqlaazdl3,5658,0
er5a5r4993,6588,2
83wqdmobz3,8635,1
nqaq8pamme,3146,1
nyrd4yvzze,95,0
e2vzqmgw63,1422,1
34kp648zpe,2348,2
z37yvab8v3,16174,2
wnbwpxrgxn,16770,0
349bzl6yjn,617,0
3lblw7q7zn,4751,1
3pxld2mmkn,2285,1
nqd47padoe,685,0
ny7qg4kaln,8142,2
9ekzwkogre,288,0
38j896gajn,8209,0
9ek6wa475n,480,0
nbalvkmj9e,24785,0
83z7q24g8n,3793,16
36yz9opl9e,727,0
38zjj2rq53,7930,1
3pq7rl6oke,4809,0
3lbg7bkmbn,35825,1
e59zl8b9on,2038,0
3pl9bgowkn,1386,4
38z6oyljj3,7083,1
ek44dlpl23,30450,11
396lz9xag3,759,1
o3p2ayabe2,2309,0
nvpzgq7jpn,7322,0
3lab6pq77e,13784,1
3j276q98xe,8759,0
3xxoja9vl3,1633,1
3p2rmk6mbe,1008,0
nqzakkkrzn,2384,0
39w2a59ydn,801,0
ekqx7xrwre,10366,36
er2xxwdxj3,2239,11
364xa88pxe,8844,4
3oyzoqjr6e,10686,2
362b796v9n,12552,1
3xqq74l8xn,3483,3
nba27jo9me,15443,0
368g4z7m9n,2884,1
38x57lopoe,6369,2
3plp2lqxgn,1809,1
38dmpbvajn,3534,1
2nyoa5made,283,0
qe295jaaan,7404,2
38vdaomkon,1074,1
3jzkb2l9pe,4077,0
3oork6wp93,3416,1
23l89gbqdn,5175,0
nvvdrdgzpn,6921,2
3pmwkagyk3,858,2
36947vprj3,1674,0
37av7pvzj3,10399,2
nm2wyk8p93,1063,2
e57y92b5o3,535,50
3o8b6kk29n,7929,1
ed8arzpk2n,29803,2
e5bp559w4e,6634,0
3obkk6ggzn,394,228
edkqxb4vzn,24291,0
39r6xz7jg3,369,4
39w6yvx7dn,17603,2
3x6jxyp5p3,42332,1
nqygddy2ke,7273,5
3l2kbp4pzn,4036,2
e59r5mwd4n,1175,1
nydwpkmazn,10004,2
3pq5rpl6ze,4321,0
ek447kgyd3,1633,2
nqpy9oyyze,1506,2
nqzb2vrrzn,7171,0
e5zm8vz4be,3056,0
374x7xglx3,1372,20
e25jbjy67e,3377,0
3orddx98k3,2008,3
3pq2y78b8e,24379,0
ekqq42kk2e,12604,2
38z2j6wjd3,638,3
349gx9dw4n,7196,0
nykw7l66l3,4531,1
3oo4yj9yz3,311,0
ped9mbwqd3,846,0
e24poz7a63,2114,0
edo9y2d2z3,4243,10
366684zq93,18851,2
38kzvdpb53,1312,0
9ekp9w4p43,1956,1
nb4j599k2e,2009,2
wnmwzj8k93,50957,0
e572rm8db3,64,57
ped4jpwwe6,3335,4
3aa5xpza73,4403,1
3jrdkb6q9n,3501,1
erqol27m73,3458,8
j3jj8o5q93,1952,2
e2582oq2je,1584,1
nv47rzg8qn,976,3
nglr7z7lae,11064,1
3wqoq2rbz3,1450,4
3xrag66od3,1074,1
3oyzylg2ge,708,2
37byl9pdpe,9172,1
3l749272de,596,347
38jyl6wxjn,3647,0
3pxvxz6qgn,2373,0
3a7k5a6j83,2362,1
3jqkbw67pe,2384,2
ngomqrmqre,780,4
3xljvl5dp3,5594,0
nvbm7b6dq3,2892,1
3j2d24ol6e,4002,2
37rvaxggxn,1288,3
83wb8pqab3,956,3
nmro9x2bve,2942,1
3xojqgvmd3,4127,3
3jqopodwwe,12104,0
ek7p5kbw23,4816,10
362popql8n,8720,3
39goxmlw7e,11928,0
nvqmlj62q3,2291,1
366wxyryo3,26032,8
374g5754p3,1131,0
e2vbgl9qa3,8659,5
nm8bggp6v3,10449,0
34kjbwl4me,5925,0
nqpdloyl6e,13676,0
nvz99qlqj3,21160,1
nvvm962zjn,9826,2
e5pvjlq7b3,6853,1
3l6jla72b3,3504,1
37mpojvdj3,819,0
83wgzpvyxn,4397,0
37mx9gkrj3,1615,0
nq69rzykz3,16704,0
3xqwlj9wkn,17987,1
nbmrxvww2e,756,1
nm4xoo5a9n,6237,4
3a5a5wjv8e,486,3
3zaojrab4n,1057,0
3lby9odzdn,2007,2
ek8zr28q2e,2175,0
3ozw7xaa9n,1726,0
3zg2rwkr4n,2850,1
ek2w4zrode,12317,1
3wv8jq8pzn,1700,8
3o49w9yaze,1084,4
3womw4opxe,2051,6
nbo9vm8dy3,1420,0
