"sku","cost_price","Montreal"
3wwqkbjxb3,7720,2
3jqk26vxpe,9960,1
3lbkg4mm7n,7359,0
e52j9vjw4e,18755,1
ek8pa7o52e,10904,0
37r7l7wojn,1880,0
3w4vqa5abn,742,2
edxm8wb4g3,516,0
3p79q26m83,27141,1
34xoayodpn,9885,0
3wqk28blx3,7525,1
34pxo5o543,1948,0
ngv9ygrmpn,1165,1
ek8z92o5ge,9611,0
j3jwmaapoe,9338,0
nm97mzxbje,106,0
nggzrropvn,1292,7
38x6z4j8de,3189,0
ngv2wda5bn,20294,1
3zzvbobd63,6096,2
3lp7vx95ye,3948,0
3p2o94vxge,5751,0
nbydbzao9e,10257,0
3loywod873,8193,1
nm474y5g9n,4440,2
ngg42xyqpn,609,0
ekbo2ayxde,1881,0
3w7k68wkzn,24939,35
3lryj8d9z3,1620,0
3l2zqdwx7n,819,0
3ozg4jkkzn,908,7
3x6y7pra43,1346,25
3lpmqa2z7e,11156,0
j3jj5y4m63,2631,1
3wlbv4pmye,5392,0
e2md6rk4j3,1612,1
ek72pqavd3,146,118
4e5xz24p4n,1300,3
nq6j9a9863,6303,0
38zxo4y6o3,10545,2
3pxwoqv9bn,11853,2
3j6kv4zyxn,141,1
e5l665ldon,13573,0
3lrwo7bwd3,7805,3
nm9k8yjbke,1358,0
63xa24w5le,7149,2
ed7kkxyage,1467,5
edz9xlx22n,831,21
3zagzdow8n,6575,1
nvb6lly7p3,13280,4
3or2zxk7k3,2487,0
e2gx5oxjk3,4792,3
nm96j2lm9e,4346,0
83z899p273,5702,0
ekb4zbyk2e,774,1
nbmr6d8ome,7819,9
3wk2xmy2z3,3961,0
36yo8m8zoe,6799,1
nyxrkg2pge,17640,4
eraavzjw8n,12974,1
ed8x7waadn,3653,0
o3pkygdqge,2051,1
e5772k2p43,3172,1
nvzow26l23,5737,2
e5lkady8gn,5851,5
x364jgk49e,1690,1
3wordmrgye,9894,9
e2g669xkj3,3237,4
z37b8m2lxe,1050,15
3j6ovv7m6n,1850,0
nvrgjb7kpe,2251,28
ny7vywrkzn,2041,10
nvzvjdljp3,11507,1
nqp7xy4p6e,4739,0
3zlo2k6l7e,4194,1
er5yg8om53,4131,0
379vr262jn,7639,1
9ekpwbagd3,1861,0
3xr2aqm7d3,9224,1
ek8p79k6ge,2102,0
ek8j8xmmre,5171,10
nv4mrvrpjn,837,7
xer278qa83,882,2
ek4mv4wwg3,8817,1
38kd5aybo3,3632,1
3axlmob4bn,15462,0
nyay6y7g9n,514,10
3zzjjrzb83,22823,1
3l6kd4mgd3,15338,0
36972rj8o3,2231,4
nbyrrgblme,891,0
e5vg997wg3,12135,2
edy5gz8g4e,17066,2
396a7kydd3,204,4
3lo4pwqr73,3285,1
3jqb6ovyxe,772,6
ng9xwby9ve,2502,0
nvq288ldp3,1980,2
3p254o6pze,1413,1
ngbjmbm4a3,624,0
3x6d9k29l3,2029,1
4ngo6qbpbe,1800,1
nmmx5dk7jn,1797,1
3lowbo9k73,7793,1
erdddrmjjn,273,0
3a5daxpdde,7847,0
38davywkpn,8411472,200
3j822x4z6e,5054,0
3oyvzjqa6e,685,1
nqqj8gkqon,17255,1
3lbwyzzaon,1205,3
63xzxabykn,8380,36
3zwrjyoz83,2001,0
3xdvx6gzke,4127,0
3ozwo4qvyn,1213,1
nb7db4rgye,8098,13
36vjp497je,15952,0
382aoqjmj3,5484,0
nmmkdpzgjn,1851,0
nba6vr7yye,2758,1
ny784l78zn,3857,0
3pgzm24xg3,2441,1
3z77yvrxwn,1740,12
3lmgjv2yde,924,1
nmo6pp65ve,2497,3
3x6mpb2a43,1467,0
3zzlyqa783,4040,0
73ovroz99e,1405,1
m3969z4gd3,6006,1
4ng9x2aabe,826,0
3pgllb25k3,12247,3
39rrx97wp3,38349,0
34kglgyqke,62,47
3lrmmqyxo3,1496,7
e2a778qmj3,4229,21
374g4vqr93,7447,2
3655glll8n,5279,0
nqy99p58ke,335,6
3l7j29wmye,3891,14
nb4mg4a82e,3607,0
3woxbol5me,12523,0
erq5pv7593,2441,10
nqy46jd6me,2212,10
g38dpkp9pn,1485,3
394678ogbe,5769,8
e25kdzzp6e,2393,1
3aqpmrz5ve,1170,4
3a77jlv283,1634,8
nb4zzlpjye,2856,0
ny7yp75azn,31661,1
ek7jwwmg53,912,3
39w8ojj7gn,13256,0
3l2qyyqodn,302,0
nyq7obvpy3,2213,44
nq2gov8jon,4379,2
3l7mkz2abe,4804,9
edggbg9p4e,342,10
nv4olqawqn,14531,1
nvvy58jbjn,10068,1
384zgaw6pn,1373,1
nb82o7axan,8175,3
349ajq9gpn,754,13
edyrqw9b4e,753,1
369qvgq993,14846,5
39gx2qgwbe,1809,1
nvk5q2q5b3,8472,3
3o8rbrpykn,6153,0
3jq98g4zpe,6972,2
ng9yvp4xre,1487,10
g38d62x94n,10661,4
364jg4qq9e,10795,0
2nylxqydle,5370,0
384l5yl95n,7266,0
ek4446lk43,416,2
ny4roma9yn,5287,0
ny7p2varln,18854,0
39jakmqyge,2239,6
3py4pgkxk3,1693,0
o3pbmgrl8e,907,0
z37ypdd8w3,5138,4
38mybxl8pn,432,130
wnbrj7p4x3,430,4
3wla285wze,3743,2
ek8yk6ja4e,1104,1
3lp968k8oe,3217,0
3z7qm28b4n,6876,2
nmo6yr5gde,2316,3
3aqdpxd7de,3014,2
nq8899yjkn,7048,21
nmrr97avke,1356,0
nb7o79k8me,6098,0
ekb2b9892e,2820,0
36ybjrlrxe,5550,0
nybg9m42l3,15834,1
ek42j9wb53,870,0
3j87vgow6e,5038,0
3wxy49zrqe,11743,0
3o2oqobjkn,1169,2
369m8mdyx3,18699,0
39wppoy5dn,1562,3
3w7mx9zwqn,3898,54
nb8ylbolyn,16052,0
3j2yxm4vwe,22858,0
nvqg9l4dj3,3438,0
nbapwmbqye,8542,1
34kom64zke,3586,0
3pa8472893,1901,0
3a74or4zv3,3909,2
ng6k8qdbae,12852,1
nydorvgazn,5613,9
38mo4mxppn,349,129
3jmwo8x493,2075,1
nvkl77r823,6998,1
3pa67va483,11327,1
z378a2gmve,382,0
3pl2gy24zn,280,40
38xa5a5o5e,5748,0
ekg8xpmqr3,6383,0
ng6b97k2re,3288,1
37azvp68p3,1547,2
3ar8d97pvn,1956,1
qnv4kmz4bn,14493,17
36v5zb588e,13511,0
3wl28za5xe,8635,1
er2mbbryl3,2375,2
er6kkjaa5e,5635,40
3748k5r5j3,1094,14
38k2b9wz53,18702,5
ny7vq4yb9n,303,0
3p25pjwmke,841,0
nvkv77dyb3,3852,0
nvzmg6a4q3,2343,2
3xr7b6y9p3,4206,0
ekqlg86j2e,9948,1
e57a79lr93,1583,3
37x8jaqojn,6239,1
3o8b9aq6zn,1663,0
3oywblgaye,15347,1
38jkyr5k4n,3018,5
34gojk8843,4485,0
ngbb76k9v3,1393,40
34bz8w544e,596,2
erqo4gjo73,1164,0
3lxaxbowb3,3614,1
34bxry8d4e,4576,0
36pgxy75je,6118,1
nga54b68bn,4481,0
nmrvk7m9ve,9360,1
3xa74mw44e,1001,2
38dbgzxqdn,6305,0
e57qqv7g93,2448,3
379kl2x2xn,2759,3
4ng76vrbvn,5345,1
3x6zvok2l3,8654,1
nm2kbqk4j3,17214,0
3wyybpvpxn,1848,24
372qpkg5we,4131,4
qnv5ogkqj3,1874,0
wnm2v6vk34,3734,3
g38m79wb4n,1083,5
3w4lgpwlyn,7018,4
34ql6662ke,5450,1
83zbdogm73,3863,0
37morvzjp3,22544,1
nyb58vq5g3,5483,0
39gwlgv7pe,1715,0
e2442jo263,827,1
3825ow75d3,2189,1
3lrb5299z3,8515,1
e2dlx844a3,31546,0
3o2d4bzy9n,754,27
3xzdrr7zxn,1115,1
365zv5abxn,6924,1
3a8y2b4jde,5741,0
396or229b3,10829,1
38xl7rz84e,1623,40
39b2rpo2yn,1609,1
3zwyqlq9w3,9152,3
3alb9ayrmn,2586,0
39gryr25pe,15237,1
3lo9pyr6b3,3187,2
nykzy7qzy3,9122,1
39xkkzlqp3,7294,0
nvpoy2j8qn,73974,0
34x8xkq9yn,8143,3
3zajobxv4n,2123,1
39zxxqlzdn,3186,16
38zxx5prp3,8610,1
36vwlgmj9e,17128,1
3zlrzaaa7e,33815,1
er27jj9293,12254,4
nyqz55grl3,4155,1
37vdg6x6j3,4741,1
3oyqkx9z6e,27732,1
nydomrv4zn,942,3
nyq6yxxjd3,1597,2
nyrq8aqm9e,765,1
38d8bp875n,5552,13
o3pzwa2wze,823,0
nb7royzp9e,27049,0
nqzgydgpzn,1823,0
3a9dkb2p8n,903,0
e2jgygx6j3,4103,3
23lxbgmxb3,40741,5
nboqdqd493,1778,0
ekbx5a4dde,16888,1
34g648qjy3,6090,1
e5z2qlgabe,43430,1
m39mwpxgbe,2250,1
34525xr6ke,23702,0
j3jbdk7j6e,2301,1
3wy5x2zpzn,16438,0
3lx7q4yvy3,731,2
e5vvl9dd43,185,53
nq2d2b7k6n,17275,0
3plrw2w59n,16113,0
ngla5qzdve,8335,0
34k9a6z4me,9878,0
3ayxompd73,1497,26
nbo9wxpzy3,1202,0
3wx4864wye,10761,1
3obj6wlo6n,1113,7
3z7opwbr8n,813,1
3zd875mpwn,853,0
3pa48g62z3,1750,0
3wxx84zrme,2905,1
3o24dzgzzn,1327,1
wnbk567zxn,3146,0
nqdqdmylwe,1167,0
x364dl928e,9782,3
3964box4p3,1020,3
3jmvwb89p3,6235,0
3pgk295883,1408,1
ngogwv7wpe,5817,1
nyrdo7yqde,6481,1
er6logmb8e,6306,0
83z472kw8n,11204,0
3pgkolx6g3,3741,4
qnvrq8m6je,15468,0
nvpplm7oxn,6800,0
nvrd6q87pe,8209,1
er2ywqm793,1212,1
3jqbxl5qoe,1766,0
edy9rpkkge,919,3
erb8dygl53,4027,0
edqwg2gq2n,1134,26
3w756aaqmn,529,0
e2o4zjyyjn,4765,4
3okbxgrl9n,2474,3
e59rmqrkgn,480,1
e2vkmq9yk3,6812,1
nbamv9lbme,892,1
edxqodmod3,18168,2
nvbd7odbj3,834,3
ek262zj74e,619,0
ek47bv7w43,2664,0
ek4j9yjdd3,2983,0
nydv98y59n,25727,0
394ozzvo7e,1022,2
nyykzz5bgn,8548,1
3jq975m76e,8281,2
e2jk5rjk63,4626,6
nglxqjv6ze,1927,0
394mkd4r7e,19665,2
3zkw5wd9w3,8041,0
374gl756j3,27374,2
3j76orr7p3,2023,0
nvq4jgb9q3,1063,170
nyrk86wvge,714,1
3z722qmw4n,1284,0
nydgr4y4yn,1855,42
eko8zqa4gn,1537,65
384mxpmm5n,1145,720
3obpmgxzyn,3610,6
m39r5ldrd3,11783,0
nm4g8rwydn,1481,0
3ax4v8arvn,24967,1
nvqp844lb3,14130,0
nqpkmmbyoe,21340,4
qe2pga6y73,2136,0
nvo8l5p9pe,3403,0
3zg7mxa9wn,4035,0
3ayq4yprd3,3974,2
3xrq7dza43,1641,4
edo7rwoa23,2765,0
o3pvwldx93,4617,1
34kq8o6aye,3061,3
nmk9oqvw93,13103,19
364jlboq9e,1480,2
nyx6z259ge,3740,0
34x4aabymn,6802,7
3wqazrwax3,30151,1
nybdaaygy3,1369,0
nmmvzla7vn,1081,4
e25yrppz6e,2016,0
3wk6xwlyx3,15259,0
nyqgagk7y3,9630,0
3zl4o7y6we,7084,16
nb7bm46yye,14051,2
39r64m24d3,9331,0
eddpvv7xge,2436,1
3axy2bjbbn,953,2
39jlb74yge,624,1
ek7vabj843,3128,8
34256j8gme,2405,2
3lr66g2wd3,13718,0
ek75r9wxd3,6382,0
nb89zjwomn,6556,4
nboq9yp623,153,30
38449zz64n,71910,1
3lo2v9w5b3,8127,4
nq286575mn,1668,1
3wv6w465xn,1032,0
38mrm4pbjn,4968,60
3l2jpz7odn,5131,0
ek7mrojmg3,2628,0
nm9d8agvve,11769,0
34x2gwqppn,1871,2
nbvav6rlae,334,1
3lbloa9azn,841,1
39z2rbl5bn,5705,0
nqz2vp88wn,1643,0
ngow7gxvbe,4393,0
l34q49maye,2820,1
nbdqggaaye,1221,1
nv4od98k2n,3465,8
372yzxp6je,147,10
nmo458bjke,4411,2
3686x584xn,9688,2
e5lap9o7rn,5763,0
38d8mgmlon,1190,1
4ngz45k9v3,9694,0
edy2r74d4e,3927,1
3454lmddpe,208,4
edzbv6a4gn,4721,5
nmkg6m4mk3,4973,0
nq6apzyoz3,3390,1
rnqq4d69mn,2214,3
37bm8d859e,2636,0
qe2oqx5zan,960,1
qnvooavrpe,9927,0
362qjz6y9n,6238,0
3l72mpg6be,1008,1
edxdwbzm23,990,6
3wlg6d26qe,1647,0
3ordaxd263,1542,1
3jxbl7j59n,583,0
nm46p2modn,6569,3
nqp6gyb4we,983,5
nybk8bvpg3,1077,15
3p2ox6dj8e,3164,10
37r89x98vn,30859,0
e5vw82jro3,9219,0
nv46qxw9bn,24486,0
er76q66o5n,54354,1
nyrgb7axde,148,0
nmrvx9yake,13801,0
3zxx7aox8e,3086,4
39romrz7g3,3471,0
edd8py6d4e,7576,0
nqlpvbx8z3,2309,4
nmmomrdgvn,34616,1
38j5p9ydon,320,1
ny4o9r6r9n,3870,0
ngazoq9zvn,4966,57
3okaqqb6kn,3785,15
ek8jg6l5re,7903,2
qe24kzgp63,1328,0
e25y9qpkae,1209,0
3lrmvprvb3,6301,8
nmor8amvke,1576,3
qnvqy95x3d,4507,0
er2lpvqb53,1674,9
3wwaa28vb3,12531,1
3pqqpkx6be,3329,4
x3a5yko77e,373,0
nm86rkowx3,673,2
39g8k8w9ye,2686,0
396xgl9ad3,7287,1
e2vgjoj6a3,9442,1
3lmqqz2yye,12614,2
3loaw9jvy3,307,1
e22p9g8xje,1183,1
3a9amwg97n,2249,2
e2jrbwpzd3,1189,1
nb7zxmy2xe,19989,2
3xv9ax74le,3140,0
ek8a5kawre,1895,0
36v98rl7je,1136,0
o3px2ljyzn,4780,0
e2vlavvbj3,2616,1
nba6q9ajxe,1128,4
ek869vd2ge,12799,0
nm92p95l9e,292,290
3lm28amqze,4187,1
3aqvq4zzve,200,0
37rb8ajyjn,8743,1
nqp9l2bvme,13109,0
345zyjjk4e,974,1
j3jqk8alpe,4447,10
39blydaggn,9580,1
e2j2j2baj3,16583,0
nbv72qzoye,2561,1
erdragma7n,1211,0
nbyzpbv5me,9721,14
edyl74kvde,11715,1
367g8jl5oe,2301,2
nm2oqmqa93,2823,0
3wqprajdz3,1799,7
ekz4xxp22e,4442,0
3zxal6dawe,4269,1
nvrkq94q2e,1646,2
nvomlyxqbe,2401,0
349o2wwlmn,2917,2
erqg9agmj3,3589,0
38zj44dv53,1159,1
x36rbq6kk3,5549,0
3497vq58yn,6993,0
3jqpxlqope,3867,1
nmdkjmm9xn,4323,0
nb89oq2w9n,5655,1
3ozm8mdvgn,1042,13
nq8pwqj6zn,17448,1
e5lddqbpgn,9412,1
nydyr8ywzn,26571,0
nyxla2xaye,3042,1
36pywgxmje,502,3
e59xx4lrrn,1577,2
3zg2j6k44n,6075,1
3okv4pjr9n,274,30
3w4pyow7qn,4979,0
3j8ly4l8we,2298,0
3l7dpv25ye,4315,1
3aa7o4r9v3,13582,3
nm88a9lmx3,2439,0
3wvkv7xjyn,11827,2
39x7w5oxd3,11685,1
erbryadl53,26471,1
ng6jq6zqae,5125,1
3axl6oom7n,24292,11
nb657k8ly3,8008,2
3wxb6x6zqe,1553,1
3ok4bw8ayn,2478,2
372dd4l7xe,7425,7
nbyqxzvlxe,7519,1
l34b2q9yye,5153,11
erdam65bln,685,6
3o898ddkyn,4390,3
eko4k78q4n,15093,2
nqlwpjjlo3,1064,2
3jx2xqlv6n,3863,0
nb6z5px8m3,2979,0
83wolqzlme,1612,1
38jpv8lgdn,16408,0
349qkdxlpn,1576,2
z37j2olrv3,4573,0
3wozga79ye,1309,61
nyr8lq8aye,2698,0
nqprdy62we,22858,1
nql56mw8w3,1966,0
3l292z94yn,12800,1
3wl6yq9jbe,1642,2
3lrd85zzb3,35334,4
nq2g27kzzn,330,0
367jpry8xe,15980,0
3ar6zajk7n,59338,0
ek9vagakdn,1258,1
4e5l9l2wgn,4117,1
erqa952993,1909,1
37ovdqgkxn,4973,0
3xoo2za5x3,13383,0
3zwymy4o63,1275,1
38zyywgxp3,25572,37
nm9dr8mxje,1764,0
nq8k775qkn,13300,1
3xqkol894n,988,0
3jvz6ky4o3,9973,1
ek9rm8gj2n,742,1
3666m76oo3,4582,1
34xz2ogppn,1526,0
394zaq7v7e,1387,18
ek8gbmzyde,11638,0
nggydyydpn,447,1
e55g7yqqoe,9447,1
34g4vx8jj3,2727,0
39ld788dp3,5354,26
394pa8o7ge,1502,2
erb4vza773,1067,0
3l8brb6mdn,7576,1
83ww767zx3,2200,1
3zkwlw7p83,5424,3
3loa4jbjb3,438,1
nq297bqbwn,2225,0
nm269a8wk3,3335,24
ng6zplqqre,2055,5
39b4y6a6gn,1622,2
372porrowe,25970,7
3wv8d2o7bn,5695,7
3wyryxbobn,2581,1
ekzdovkvre,4864,0
e2a5w69x73,894,0
nb6dlmmb23,8766,1
ngq2m56pp3,8008,2
ek4vp4oxg3,3759,2
3aladlvrvn,45895,0
e2gd9a6q73,2079,1
34xj5zd5kn,2395,0
3zrblxb66e,683,2
nbyy7y7k9e,645,2
nmomyykdxe,6753,0
nqqapgwpmn,313,1
nvyo27k7qn,2433,1
36p86mvdje,10852,1
nqawmdaowe,13280,1
3wooo59lme,3624,0
3j8oaa8yoe,423,0
ng6o8797re,3146,1
3obrkzybgn,23731,2
34qvx2llpe,1894,0
3ax6qk44vn,12167,1
369xax55o3,6867,0
ekg7j7d753,2742,2
nggo2zvpan,5525,11
3jrdby97wn,3565,0
o3pogwj8gn,32865,0
nybwa6o7z3,1693,0
edo2y6jp43,634,0
3zr7k9lb6e,11273,2
3xdzq6p8le,1134,0
e55lz4y74e,1750,20
3aylvjpmd3,1659,10
3oljjz4g93,4699,1
ek7jroyvd3,5982,3
3l8yj4z9on,782,0
3jrpo6qzon,5308,0
e2mv72gjk3,6909,1
3l8wqjgbzn,1174,8
qe25k6vzke,1743,1
nqqvz59wzn,4377,12
nbyv26z7ae,3003,2
3xz9lzgg4n,13019,0
er4gkpod9n,27768,1
38v6d4jaon,5303,4
e2dokbxkk3,5031,2
nyaywja89n,1427,6
qnvzg25z23,2326,0
ed7w586l4e,638,1
nyk6laq293,5553,0
39rmy6pgd3,11839,0
ek8oq566ge,1718,2
nvz56bq2q3,23138,3
39b5gr8j7n,1340,1
39bzdkkypn,3850,7
37vrw7g7j3,681,10
nyq96z9593,4226,0
nvqllx24b3,1544,0
x3ala4vmbn,415,0
wnmjxw799n,1242,10
3l6lk277y3,1306,0
3wxkjp5gbe,7291,2
3pqbm557ze,2141,2
nvo4bx47be,35772,0
nvky5q8gq3,1805,6
3zxr287zje,13692,1
nqqmq679mn,639,8
3zl7jmqz4e,9814,2
e2vxav9a63,27262,0
34qzj72a4e,13043,0
nm44og2qxn,1266,0
nqzqzblwzn,899,0
nybq7wbq93,4546,1
37rydr5z9n,9191,3
36pj5zopxe,4842,0
edykbm9pze,6084,0
edd8pwr7ze,23514,1
3l6w6oa5y3,16671,1
3l69x29vz3,3029,3
ng6vmw95re,2063,1
e59lo9g64n,15900,0
nbmaqodv9e,4861,1
e22mok2pje,268,76
eryw7k82jn,5037,0
ekzpp5al4e,2242,0
e55lqbwx9e,4868,1
3oybg75l9e,15543,1
er7b6pzm5n,1651,0
ekqyq7rv5e,23230,0
3jx4ag4gpn,5571,4
3axy748g7n,8677,2
3lo4klk273,5646,0
3xv677owxe,1378,0
3xz4yrdrln,8777,5
3p2xo5rkke,1788,2
3xxjggw6d3,1184,0
ek8x22722e,17415,1
e22dq58xje,2541,4
3lbl4545zn,7874,0
384yx4vqpn,1155,0
365maxddon,586,5
3ol44zvo93,3424,2
83z727bz4n,5435,0
erd476445n,24183,0
nqpw6dwmoe,1226,1
edxzox8qd3,10852,0
34g8j2xrk3,8171,2
nb6lz89py3,1304,0
37mwjyy8v3,33502,0
3xaxq7jbxe,1574,4
nqa7lbqzke,792,0
z37b7mmgwe,1158,0
eraxqlq49n,9314,1
eryl8djl7n,9612,2
e2m69jg7k3,14288,3
nmkypwoad3,10484,0
nvqpq2gk23,5329,0
3w4w4qd4xn,7469,0
ekgywy9g43,1516,0
38vdokvyon,4009,8
eko757gm5n,4534,6
3745r9axp3,2471,0
368q5ryjkn,3890,1
3azm82oyme,16537,1
ed7az8y4de,3575,2
nyd7bdpvyn,8933,0
3wwbrr5lx3,2794,0
394x2q2mge,11763,4
3zl77q9kje,9171,1
nmr4ow5dve,2376,1
e242xldwa3,904,14
39llw2mp73,4729,3
23ldoj2yze,10794,1
e249xzzg63,6994,51
3plwl46o9n,3306,1
23lvqybjye,8303,0
er6d5z7vle,10692,1
3xrqg4b2p3,16224,42
nyd2r2ydln,12822,1
edxpjpjxz3,4155,2
e59jwbwaon,13791,0
e22vygrdde,946,1
3l2oprdron,34479,0
nyy7g88jzn,1495,0
374yy2zmv3,6153,0
39rvm25jp3,9925,1
nbm5r5z8ae,4696,0
e52qp9yo4e,3182,3
qnvxrgyyxe,1146,1
ny4w6wwpzn,295,18
ek7lqxz4r3,9922,1
nqy5mr57oe,12417,1
34qmz2wv4e,3568,3
3pk4k8pkze,29709,0
38j6avoaon,1645,1
nqp8l9g46e,3119,0
372jkxzdwe,1484,1
374vjllrj3,5975,2
3oyazrdq6e,3197,0
3jrzg8rr6n,4582,1
367x9vzqoe,11318,2
nqpod92q6e,2548,0
nm2k4rzlx3,2883,4
3pggx7zjk3,14387,0
er5gx7yy93,3766,2
nybwbwzml3,16645,1
erqmm7zq53,7505,4
3a992xlbdn,12077,1
3xyv6q8wxe,9823,0
rnqry6jom3,1847,0
nglvy4pjpe,22071,0
ng8r5j69z3,4180,9
38jp97azjn,16851,1
nm8p7yvyd3,1388,0
ek4wvzxq23,12542,0
e2m98rkwj3,4255,0
nb7gbylxae,648,1
e2d22pvw73,2769,1
3xalk2x5le,678,0
3xlxlpwgp3,2688,1
nmmomwd7xn,1372,40
38k4996zp3,1322,0
ngq6w7por3,5963,1
nbvo7ag6ae,3575,62
362xwrpdxn,2414,3
3p2vo2mobe,13028,1
nyg7mbm6ln,8419,1
nqa9l2mg6e,367,44
nmzy89zq93,3090,2
nm9vxgomke,2132,0
e2b7pzg2je,198,0
e5mzp67mr3,2643,0
edybxzg22e,4298,0
erqgdqol93,1507,0
nqd5y6vp6e,6589,0
nqymxvdr6e,2193,3
nvqkjpdjx3,521,1
37mk2okkj3,2334,0
3ara8mddmn,276,0
e5mpw2d2g3,4377,2
3zawg5pbwn,2911,6
er6ldmbrje,1807,1
ny7gkj4ayn,3794,2
e22v2p9dje,23300,3
nmzjpoj293,953,2
34xmb5lvmn,8182,4
ek9l7dl82n,2658,0
e59r7o7kgn,10110,1
ny42o55pgn,8766,2
3w785apdyn,1576,2
nb6jv8d9a3,1403,3
3lxyggowy3,2011,1
e2ovx958dn,2483,4
3aza2dqq7e,31924,0
4e54zl7793,2258,2
nyrl262zde,3256,0
er72q4yojn,4036,10
nvpvgm56xn,9000,0
3pkzra44be,3803,3
3azzl7vr8e,4951,0
3lx6kbmvd3,1663,2
edk47q24dn,12419,2
ek7x75y9g3,1085,0
3wojmjqzxe,799,3
39l7ddr2p3,24939,37
3687lj598n,7978,0
38m55ok44n,4261,0
nmovv5z4xe,20516,1
3ozzlgoxgn,3956,0
edop2bza43,5775,2
er2r4gx753,2380,3
3l27a645yn,1001,0
nyxjpdrode,3162,1
e55xkkxage,24059,6
er5jgzao53,2746,2
eryko9ka5n,4359,190
23l58l8dno,2287,0
3lb4m76wbn,874,0
erb5b4gm83,15684,1
nb677od993,2168,13
3o298kkb6n,1042,9
3aq2xokp7e,7244,1
3o2g2q8ygn,2530,1
e5l842x89n,27831,0
ngv2brl4pn,2088,1
3wq4jvjxm3,1874,0
73ojxzmy6e,5930,0
34xab9xkjn,4775,0
erbbrywxj3,1760,1
3ozbwxd6zn,19742,2
3pya2zpyg3,651,2
3xx8g9xox3,6960,0
3lrr9dkmz3,1876,49
3l2avvlron,1259,0
3ayg6wwy73,1595,0
37om6qbkxn,7670,0
nqyjykoboe,15103,1
ngarj4mmpn,1591,2
3lpk4xbvoe,2952,20
e57jarx543,10584,0
3wyyaajzmn,1326,1
e529lkov9e,1250,0
nvvmod972n,951,2
nbv2q9gj2e,38085,1
e5bvz4949e,31149,1
3jv89zgbp3,1461,2
er7dz4z98n,2850,0
nvqb9pajj3,1376,1
3658wymdjn,864,20
3p2q8xyoge,2587,0
36ylzyvbxe,1183,1
edy228kdde,5352,1
3azjzdkdve,2424,0
ek27m9zyde,623,21
er6zm2oo5e,8342,0
nb8ljjam9n,2313,0
nbo86zk993,1310,0
37x2qo7axn,2160,4
nyr5d2zage,841,9
368wjvpjon,669,4
3xl5x96843,11894,5
e5lv2jb54n,12239,0
nyq6qdmr93,4560,2
e25vzvx6de,2002,0
3okvmmmyyn,1885,13
nyrmqqdvze,816,1
ny4v45ozyn,30381,0
ek2q866gre,4918,1
73o7p5wrze,6658,1
23ldyp2kze,1651,0
3xqjdylddn,5726,0
3467dzg5mn,2040,2
nmr9lo45je,1882,0
3956r242bn,4403,0
nm974vmk9e,3047,1
364xw8d4oe,4534,0
nmk544zzx3,4683,3
346k72pjkn,10568,1
e2dmjzd963,1001,0
e5v5z7z4g3,1429,0
3zgzppl7wn,3880,3
nmk4rxkxk3,1271,0
e2jm46ddd3,4671,187
e5mvx8pvb3,14214,0
qnvaqk5jpn,319,0
ekol8xlvdn,7933,1
3lpgz265ze,4270,0
384azq4jpn,4445,0
nqzyxkp7zn,1024,1
e24o66p4k3,1695,0
83w2a297m3,280,113
nmkm6kbkj3,6124,0
3pqrga8o8e,28701,0
3lxx6rdx73,3723,0
ekbba5b9de,14256,0
ngbx22vqp3,12309,0
34x4a6b5kn,320,5
nggpd57jbn,675,0
3jxlwjkm9n,5400,1
3xv6bllkde,13998,0
3a8bqwzd8e,7703,0
e2m6zby4d3,2662,14
wnbj5rby9e,1050,16
3lmzqbq5de,11956,1
ergzlbmj7n,8891,12
3a957vd2vn,1236,0
37rlp6xavn,3943,0
edg58dv4we,9081,1
e5pow2ylo3,3095,2
3xqjr4r4pn,9463,1
nyy95g7ydn,20260,2
3pgxamk993,15857,0
3wxooawlxe,21856,3
nv4mwdgoqn,6153,1
38jmboyx4n,1144,3
e2bq56qoke,146,98
3xxmd6r9x3,1161,0
nyyk4lw2ln,1643,0
nqv6vb6m6e,2925,1
m398b8y5pn,1817,0
37289rbjpe,692,32
63x76pader,3994,1
nm4l7xlovn,7045,3
3pkpyvy58e,6216,1
nggk9r6xvn,1520,0
edkxdz7q2n,1534,1
3p2v5gmzbe,2225,3
3a56zokqve,1400,1
34bl89o2ke,819,0
e5576j9qre,2346,1
37556y52pe,1628,2
3a8qbd7y8e,2466,1
nmo6g5lxve,6945,1
x36a8oooxe,12937,1
374ojdwox3,18222,1
nbvrlmgwxe,4970,1
nmrwy2brje,2220,1
nmzg5zrxj3,24603,1
3xzqjk2mdn,2067,4
3zzkjkx5w3,8954,1
394bgxk5be,2816,5
365bvbw7xn,6871,1
nmmmvp59dn,5038,0
xerww82q83,20093,1
edkjq74vdn,1540,2
nmzpd5drk3,2359,8
3lxooz87y3,8480,2
3zw6rx2743,2848,10
ekz5bylzge,1413,17
nyaw4lx2gn,11149,1
qe2my9z7d3,20879,3
37mdgb99j3,1732,3
e24ml4pqd3,3057,10
34pamyzqy3,3973,1
3okwj72bzn,1575,1
edk8j29adn,1967,2
3j79dkkvp3,5994,25
3lm6yo5a7e,1372,10
38xkoypjde,6083,2
nq6klmx5k3,4669,1
3xqy9m47kn,1493,4
ny4modgqgn,1483,24
