"sku","cost","Montreal"
er5d7y5b83,8944,3
38x89728je,8908,3
3pkkp5jlbe,3493,14
3946zzkqbe,84495,1
ed7qdr6dde,921,6
3pmypprpb3,6746,6
ngqxgmvgp3,29342,9
3orxdrkwk3,48830,5
nmry2p84je,3964,1
nb89qbwoyn,9954,8
ngbgbjp8r3,8874,1
erqgdqol93,2299,2
3657r5wxxn,946,1
39wqdgr5pn,158,28
3x626dwd43,5712,6
36y7gxrwoe,5794,2
3xvoo6bgle,17704,4
x3a2yjvgve,3484,3
erbjrgoy93,26124,0
3x69oaw6d3,711,18
ergqkkz7jn,9874,32
39xp5agbd3,12239,1
nmzm7jvlj3,8336,6
e5za2vd2be,6501,8
3xom8bjrk3,37489,0
nydv77529n,1359,2
3pmgyaykg3,12655,1
38k752ggd3,1199,48
39gpqp7v7e,2028,1
edd245r4de,4086,3
ek2l8222ge,82524,1
l3492vb7jn,1529,2
nvbxdb6aq3,7554,0
37997gor9n,2299,10
39lxo8mqp3,64,50
edkz4kv64n,4038,2
nm8do66bk3,551,8
nqapq9wvoe,20349,6
e5284vyrge,9611,0
394kld86ye,48101,1
4ngr667mbe,30745,1
73o46bzkze,3348,3
4ngpwdvbbn,7779,19
3zxvza8k4e,192,12
3pqka9op9e,9315,3
erbpd9jy93,2476,1
3649v9gpke,518,32
e24bgbw473,884,50
nqygv886ke,2598,10
38d5lzwk5n,6524,1
3x62zlb4l3,1033,0
34xj44bbjn,46,50
3ob694p59n,1794,2
39wb4qwkpn,798,4
3p22gmvqze,11446,0
er26qrxb83,3683,14
ngbzkjxbp3,7135,9
nb4w8mr4xe,56562,2
3zrm5gq97e,43449,2
37a6d72vj3,6891,1
3pajay72g3,19092,3
e5vvmlxdr3,19483,0
e2a76pvo73,6769,6
ekojdkxo4n,7191,1
nm8ymdoqk3,3295,1
nm9yqd7pve,3361,17
3lbqpgbazn,3452,33
3jzo527gwe,26917,2
3l6mo2j2z3,143747,1
38djk5wdjn,12047,1
3oo56y5pz3,74788,2
365mwkma8n,1401,1
3z7b6jrgwn,5368,2
23l79vxo7e,8784,2
38v4olv8pn,5184,2
3pklx4robe,1865,21
nyd785lbgn,602,1
39g9mvx5ye,5986,1
nqljdpxyk3,205,50
nb4kyylvye,5270,12
er29bxqv83,4075,1
368rdq5gxn,3918,29
rnqxbvddz3,989,2
ngav4oj5zn,5240,6
3oooj2lby3,2787,4
3wlklzm6ze,1331,2
nby5q2r7ae,6161,0
edzlrov9zn,8803,2
39w7xgjqyn,16035,0
3zkdba9a83,27576,1
nbm2mad9me,8307,1
379lgvyqpn,4538,6
3a995j2ybn,8099,17
34xgwwk2kn,27629,1
nmmkl5v8vn,26085,1
nmkbdqyqx3,515,5
pedormxzw3,1037,15
3j7z222863,31837,2
37b69jxbwe,1356,9
39zj684adn,9315,1
o3p52x8bze,6694,1
ng68qglyre,130,18
ed7r5lr72e,3886,1
ng6zmm74ve,5758,18
3zgbvjwp4n,3012,8
3w7qgja9zn,36748,3
e2vdpjk2d3,13461,1
3pxbv4ao8n,14071,2
63xod4vdx3,4608,3
nyqxd47gg3,3582,2
e5pzbk9br3,2822,13
345z5vldpe,1045,1
3l7kja9wye,13461,5
nyrqppwjle,6017,9
3xrxlxl4p3,2633,1
edg5xzmrwe,13800,2
3ww9xpwyy3,5911,1
3696ajoko3,884,16
3xxpd2bkl3,8777,2
3xzxo759xn,665,10
3pya8jgm93,10721,1
3wlg6w85xe,4589,0
nbkrd4dkxn,104,24
3axjgqrz8n,10302,12
3zlpm9lb8e,1435,3
372ypjq2pe,13507,4
3xr822pvd3,32282,4
39j6od98ge,25788,1
e59r822vrn,11874,0
37xwpzbrjn,8189,4
nv94dobvxe,1191,7
l34o6l754n,7069,6
ed77kaxg2e,2646,3
nmog5w4qxe,7682,2
3zlr4m9k8e,379,3
3zd79p85wn,15450,2
3ay99dajv3,974,3
3al6ly467n,1386,3
3jzrr7jmwe,964,2
nb8x7b2dmn,739,5
3ood28j8y3,63303,1
3j7zdzmxw3,393,0
3l68d42py3,192,50
erdmbmlrjn,11292,3
3za7w56o4n,1021,0
e5z9gov24e,33105,1
37xg8zkopn,8623,0
3j7qypaow3,33105,1
ed7qzx642e,8596,5
3oy9bq9jge,1135,6
nqlwxax2w3,68350,4
3jzgg4pzxe,182,2
ergklxoo8n,2233,4
ekqlg86j2e,10042,1
3l7j5x2dze,7779,50
3lmvdz8r7e,44605,2
m39gkw2ope,9160,1
37awr8zgx3,8222,0
4e5kdqr24e,5582,2
3alkj4oddn,1168,0
3zdb8wr7jn,1265,6
3aygdw7zb3,6277,1
nglb2jbwae,5442,11
3a8bkwmvme,1929,11
3l8gkjqdbn,1318,0
nglg4wr2be,24986,2
3496rzkwmn,7779,12
38z49gadd3,359,23
er7wgb82jn,40986,6
3ooy9kd663,52212,0
3lxkvrpko3,1109,25
3xv2gd5gxe,5089,2
372dz2a6ve,7779,7
nb646wywy3,817,7
23l4p5gkde,2639,2
37brjkjzje,3000,1
3z7m4b58jn,6255,0
nmo4ydvz9e,6674,1
3pla58gbzn,883,10
edykbr892e,3609,1
ngbb8k7wz3,3243,1
365g6p25jn,538,8
edzbw7p7zn,8825,4
e2j2mxdkk3,432,27
nmrwod5zje,29351,3
36y5rpwbxe,5130,4
3oy27a25ze,6511,1
nyxaxjqxge,57282,2
nvr945zybe,14028,4
3jx9pxmj9n,65226,3
372rwbxrve,12528,2
3lo28gp973,1127,1
36y9y89z9e,13562,2
nq8aj9mqwn,17621,0
nqaza7qzme,2845,12
3ax8lwjwmn,2961,5
368qlobw8n,903,0
nv96or7yje,4135,6
nvvd9y8bpn,7719,0
e5mpx87oo3,5689,1
3zzdzyolj3,2299,1
36pq5xll9e,5904,1
e5vzd7gw93,10291,1
3l28a9kozn,30019,1
nqak45aroe,4317,12
39b74w8ddn,127,36
3zkz2mo263,4490,8
e22g8zrzde,98,40
nv9okoxjpe,4055,3
3l2d7poy7n,7779,6
x369o5g2x3,25054,1
e2jb2o4kd3,7258,3
3947p5rrde,550,7
36pzq25dje,3579,4
362vdp4axn,16541,4
nq249p666n,6277,41
er6gxy9d5e,614,9
ng9rb4lzbe,3169,0
38d4j4lqpn,1403,4
3xyvq78yxe,10405,1
3p2qmoj59e,4362,2
nbk729xdan,22532,8
3ayyoow273,40543,12
qe28x45jde,46,50
nqy752o6we,830,2
ekzogbvb2e,849,8
3lp45qxxze,3591,1
nm8p7yvyd3,1488,1
nb8d7wwvxn,26882,1
m3952y5dpn,935,9
nglpg4rppe,7474,2
3p96bxaybn,4861,0
ekybbdxod3,8869,0
ng84o5p2r3,35793,1
e2m5aplwk3,66580,2
e2dowvbya3,7872,2
362xy2zyjn,20874,0
nvbayb2223,1046,5
3lxjgx2bz3,9201,2
nbmp52kbme,2412,4
nqap8jkame,30599,0
e24rarmka3,1034,16
nm4mklq6vn,14327,1
384bvxa7pn,34494,3
3lovk2ljo3,7008,5
3ola6mopg3,39248,1
e59b6bd8bn,997,0
er7vyal98n,31854,2
37a94zqxp3,4107,2
qnv6rl2zqe,553,0
3jqk8dzpwe,9071,1
34xxvgrwyn,19445,1
3loa5lomz3,263,50
er5kjjr283,2187,13
ngq5kd56v3,283979,1
3465zga2jn,624,7
39b5waldbn,753,14
23lrbm5q73,1707,1
3j6qg2xg9n,37653,1
erb9zm5773,2621,2
nv4aayozxn,1215,1
3846dpyg5n,105267,2
9ekqpxj64e,8369,3
ngopq7zkze,9070,2
3aldzjqamn,18130,4
nq28xlgb6n,4227,7
3w7z88w4mn,24450,1
nq6yv4ovk3,1276,11
37268x47ve,77661,1
39b5ddadpn,104,49
3ozpoqoyyn,15008,1
3lx2klaky3,2323,4
nvrv7pkpxe,5165,5
3py75yxkg3,7779,4
3xrz2zrmd3,54318,1
3jmrpdopw3,2508,1
nya6mxldln,1260,5
edxjkd57z3,1892,21
3pglr2jq83,4373,1
63xj56kx4e,1820,1
e5zdb8j79e,7012,0
3pkjr5wyge,2168,1
ngbzz2bzr3,1912,2
3zk6y6m5j3,75890,1
3lbgag6jdn,6192,8
m39qplx97n,14630,1
nyq929oqz3,26398,2
39byrlmdyn,23851,2
3lo6mlp973,10736,2
3x6v8a72k3,23913,2
34jja89zm3,6176,7
3plo4brmbn,1459,5
m39lrj4zp3,11466,35
3o4xwgkqze,48401,0
3ayrywl473,27003,1
3wlaob98me,804,0
edy6vy65we,6848,1
3o862m2qgn,37638,2
ngbr7yaqp3,114431,1
nggq2ayopn,1282,3
3zlb27dg6e,4608,8
3lxzaww8o3,32066,1
qnv74l4oxn,1844,2
4ng4wk5jvn,4275,17
ery42yymjn,3078,5
nm4gd5jzvn,7494,4
3lo2j5gqy3,4818,14
3xlg4ba6x3,23094,1
3zzlm27y73,3452,0
73olvg22k3,13635,2
l34laljkmn,10405,18
nvq2j2jxp3,13008,1
edo6k9bm43,8944,2
3l7v7rgwde,3055,4
3axjmm5o8n,8800,2
3j74w97p93,272,7
3a7aoq8lm3,11452,1
3zldzlxm6e,26504,1
39b9gzxkdn,1599,50
g38j6lywdn,110497,1
ed8v2mv6wn,3736,12
36vlxazpxe,28835,2
3zwb7rqj73,104,50
366p5md7x3,9264,2
edxjqjyqw3,10240,0
3aqxwwxx8e,526,5
34g5w8v4p3,7779,9
3aq62wxame,2176,4
eraa7lwwjn,2579,3
e2gl2pard3,4797,3
e5vwpl57r3,7426,2
nya4br5pyn,127574,4
3jrmgk2gpn,1854,5
nyd2m9lqdn,1529,2
3lblb6zdbn,8944,12
nbmbqabdae,12020,2
nqpgy8zome,6277,0
83zy99dlwn,5207,3
345vg578ye,1084,5
3wwm7y8dx3,2974,3
ekb2jw2x5e,8762,2
3xowqoqxd3,56575,2
23lb2jm2yn,49369,0
nqdy72vvwe,33658,3
edgkbxg2ze,76054,0
ngo6j872be,964,1
e2v9wbpv63,6159,1
3orxap7pg3,1848,4
367qklrm8e,15464,2
3lbwjwxq7n,584,5
nya8dly8zn,2412,1
3ok9qo6d9n,309,27
nmkk9y9jj3,2287,1
nmrjrrvz9e,1992,0
ekovz6pxrn,7376,1
ng6d9krzre,2802,9
x3azpjapve,12889,3
ny7jxqvaln,5125,11
38wdq4kx53,4801,2
nmqbaw8593,1122,1
nmop9vzove,791,10
3pay682v93,5026,22
ngoolr7jre,234,1
4e57wjq7r3,8869,4
38xxm45yde,572,7
nqallllqoe,3539,5
nv4kxpamjn,1962,6
3o4rqolrze,9623,5
ek7gqavo43,1443,4
g38xvb84e5,4603,3
39624w4lg3,10405,0
3plyaoa5bn,1799,1
e22jxajqde,1273,5
3xzo9j85kn,2632,1
3lxaxagoy3,9954,9
39wx7gw2yn,6192,8
e55ddqb99e,41214,7
3xvw2bgzxe,2338,2
34xql2vrmn,3482,19
o3pd68xjg3,104,7
36ygj54x8e,11466,39
3jr4ykko6n,3809,14
34jo54bm43,3083,22
ny7yq2vzln,3143,5
qe2x8w9an2,25810,1
nydvmd27zn,15350,0
ngooljvgre,44605,1
ed89wr5kzn,12860,3
3pmmxw8rb3,7474,0
39j8vbqmbe,7150,39
3lprgxrv7e,15700,2
edqkppya4n,2996,1
39w68m7ddn,12272,5
xeroldjdje,1878,0
nyxxg4d7ze,54638,1
ng67xo2gae,10435,2
34x2q6rakn,1711,20
3j64bw5rwn,6716,1
ngl8dqx6be,5368,2
38x68j475e,1941,2
ekbr88am5e,7969,2
nq8aom9q6n,4365,1
3xyqrlgake,2513,5
nmrlgb4pje,4102,3
3zx2w7a26e,4294,3
erdq5jrd8n,2897,6
3al7xyp8dn,2463,2
ny45prxxdn,6277,48
ek995j2zdn,2845,1
ng6pgm86ae,8682,0
nvp28wz2jn,4201,4
368oww2mjn,982,2
3pal6lzdb3,7868,0
e2j5a6q573,12476,5
e25a2yx27e,5767,0
e5lpkgxpgn,7779,50
e2vq892y73,2203,17
nb6bb5bja3,3375,3
3lmjqo8zze,7241,3
j3jwvdkvwe,35013,22
rnq2yolozn,17101,8
36676g9vx3,3252,1
nyb2mmvmg3,15050,1
nbdqq85j9e,82691,2
nvbjr8p5p3,5051,1
nqqkk2mkkn,39248,1
3lmovo9lye,7282,10
nbaodpggxe,8778,1
3oly8xrbg3,2383,5
ek82bm2p2e,48,50
nbv68r5kme,172,11
nvkjo4pax3,554,12
nyk5ypjzg3,22397,1
34pzyd6x43,7439,1
367vk9679e,11247,7
3p2pk9xr9e,1403,3
3pmooz8rb3,228,20
3p2645mwze,8222,3
3axolmkybn,9863,4
nyrg8pxvle,733,2
e5gjavj2b3,1289,9
3aljl7pr8n,920,48
3lp47q5doe,4939,0
3a5q5waj7e,3825,4
9ekrv2vx2n,1027,8
ng8jzrpoa3,868,3
374dmwq4w3,860,8
ng4vjvjqrn,507,4
3jlvw52m6n,107569,0
nba7qkvpye,808,19
nmzqb6rwj3,4283,2
3ob558m7gn,61527,8
394gpqjxye,18473,0
m39zjazdbn,52790,2
3w7772ozzn,8981,1
39rb6pp2g3,19854,6
ed8vdxy9dn,3150,6
e5gxyoa8b3,48939,2
e2gp22o673,784,0
nqq2axpwmn,1457,7
3pkla6rx9e,5317,3
nyd6jwbjgn,2007,4
3jxbdgjdpn,1356,6
3xrvbkry43,8222,11
nm9mlbw9de,15852,2
m39xqv2k73,23617,0
3xaz4vv4de,125,7
7x36g26keg,2187,7
ng66lzl6pe,791,10
3okvamv4gn,125,5
nglqyxxjve,2974,1
nvor7gjkbe,3693,21
nya9l9jazn,7132,6
3ar8a2bbbn,4447,1
34q95pr8ke,49384,2
nm8r4p5rj3,935,1
xerrdd9y9e,17207,1
ng99q4pkze,8099,0
4ng4bbbvnv,31713,2
nmz7wdj793,3941,3
nmmlkyl8dn,29473,1
nmrx7dy7ve,2650,0
3j8zp6zxoe,7779,10
wnbdkddb9e,1209,1
3ok2wp4bzn,4258,1
ng69xw5xre,20897,5
345yv8k84e,65634,2
3l2m6b7v7n,5347,0
nboxb92223,64,50
39bbgl7dgn,976,13
wnb7q8rwae,2397,0
3j65azam9n,27634,2
34x226ydyn,117955,0
36y5voxk8e,913,0
364obllzje,158,49
3xy7d8vwpe,7335,2
nv9wkgwpxe,1106,0
3zgvxa6awn,1818,5
38zlklbmp3,10566,0
3ww97wk8b3,5713,3
3a7m699zb3,34763,4
nby79y289e,12127,0
eddr45g8de,11466,50
ek8qkw5pre,49830,2
366q57g483,26388,4
3o242w2byn,4349,0
3jrr5qp4pn,2798,1
3zk86w8973,3970,1
3xzqw5jgkn,2624,4
3z7pm84mjn,2123,1
3wwymw46y3,1715,4
3az9o84k8e,9390,30
nvpz7vbrbn,1439,10
23l2g4jkbn,30370,6
34pm5rr443,4866,0
nmm98x6lkn,11116,1
3j89aq6rxe,9904,1
3lma45v4ze,3432,1
nbyqar6a9e,18412,1
ngbdxqv4a3,627,1
3a5x7jr2be,846,1
z37ax54aw3,228,20
3l6zxakkz3,37163,0
23lkmga8bn,4413,3
3zgg8bzj8n,277,8
nbmwd8p6me,1846,4
3xrabdavk3,67340,2
3ar499lqmn,194,6
3a9j9kwm8n,1749,0
ek27qvjxre,1568,4
3l2b86plzn,6277,8
38j5wvpg4n,5594,1
3l2ogy8xzn,8727,1
ng65r7gvre,283,16
nqygvrv9ze,42982,2
3oz8lr6yyn,8778,0
nqqrj9rykn,621,7
3zgbbpv7wn,5234,2
38299arj43,1840,1
3jvy7wjjw3,7421,5
ngo75xq4ae,9623,5
nboyxr5ox3,2893,2
nyx2oyg4de,6277,50
3l2zyz7pbn,5440,1
e2voqvjyj3,83,10
3okv4wj6kn,6330,4
nbvr78b2ye,105,3
nqddg7gwme,17270,4
3l6d7b7jz3,675,8
ek2j9zq6re,4877,6
e5lxq7dk4n,1550,1
3zdygw7v8n,30496,0
34jmpjza43,35013,4
nqpv7o6pze,13030,2
3p7jp8yqb3,3898,4
e52p5wdzre,4243,9
3wxkg55dye,2606,11
nvo26zgrqe,45851,0
34qkrjwpye,394,0
nv92wq69je,1692,3
ek8k2l52re,1425,18
37adm898x3,16352,4
3wwmoqvrb3,45042,0
9ekjdypwr3,12416,0
e2apgq4ba3,1598,1
4e58xvwqoe,2974,3
375p9b8bpe,1445,1
362lg79kkn,9709,1
nyaok945dn,3238,6
3j6pm6pwon,41717,44
e5gj9bz6g3,627,28
37aaomy4p3,77,37
3o2xkvkpkn,3434,1
ny7vx4m9zn,7081,21
nb648kmlm3,130,50
39xw5lowg3,46977,0
3lov9m72b3,2766,1
e2v84oxx63,4633,5
ekqmgzrg4e,44555,5
e5zwzqq9oe,1837,25
nqqjj4klkn,187,11
e5gazyjjb3,518,31
er6jya857e,743,4
nqyqbagyke,6926,1
nvz2495b23,4459,1
nmmb77wovn,170,50
3jr9a4qron,5119,1
34qggprdye,67402,0
nqpvxo9xze,228,4
34jp2bwmp3,45445,1
nyaryydddn,12841,0
3xvrmxymde,3658,2
3ozl2wwa6n,1693,1
nqlbamwaz3,945,21
e2mp8grlj3,18855,1
3xl4yp4gx3,25016,6
3wkj4w52y3,158,4
l34222lkje,3678,2
nggmjovgzn,3245,0
4e5mqolqr3,5598,2
ek22q8b6de,17308,0
3xz2zy7zkn,228,6
3jxjj25p6n,2806,2
3zz2gd7583,3913,16
nqldwdqzo3,27885,1
nmkdwqvpd3,5376,0
nm9g594zve,20897,2
3w7d9pabzn,2826,1
edgdbozjze,2130,1
ekyzblyx23,10030,5
3zxwpro96e,372,4
e52la5kmre,2169,3
ek7my6vlr3,1056,5
34gjxp69j3,5076,6
3lmg6yoode,627,11
3xvodwxzde,1496,14
3x6aq62ll3,158,37
nqp79ay4ze,1074,1
3jxwrddkxn,57082,3
erqyrvwk53,2763,1
73o5zymq6n,5292,3
ek84g82dge,964,5
3a94w4gqbn,976,1
38waj86o53,507,20
erb9ryol53,139,50
39gkxqpj7e,4709,4
nyao6lzvdn,37559,5
3pq24b5d9e,4129,44
nyg6wbzagn,1175,15
e5vzb7zob3,1927,8
34xrd4y8jn,3027,2
3a5rwmbz7e,858,4
er5w84a773,2974,1
wnm9ap2mke,3595,1
3xyd79p5pe,128,30
e2dp56xya3,1729,2
e22mx5akke,12287,1
erab76kv8n,3182,14
384o8q7oon,2119,10
3l2pwkg77n,367,0
e5mz98rx93,5168,1
3zd2pdqw6n,18715,2
nbyxv4awae,3871,12
ng4lbo5abn,5434,2
nmk5x4raj3,14110,10
nm8p9y6lv3,1625,2
368x4wq48n,11472,2
z37zy5odwe,5382,0
38k275dvp3,44443,16
e2br868q6e,13367,2
3aq27x7mbe,3252,13
38mp2gq9dn,143,8
346rx7bw4n,7108,2
nmm7mg5xxn,3561,5
nby8v52gme,1949,3
ed7m7x2x2e,63303,2
nb6p7gdl93,2717,6
wnb4z8962e,41935,8
nbop5wk5x3,6186,1
36prpwwzje,4302,1
nmmlg6bqxn,11650,0
ek4ld4p523,1193,9
g387xrrddn,7872,3
3wv6xgb5mn,1925,6
wnm94r5ave,982,1
nm47ly2ajn,623,8
edxlr46pg3,4816,0
3pg489wa93,6514,3
3xv9vbg8ke,3149,6
edk25l2d4n,1284,4
83zaaqqp4n,7779,10
nggvbgwbpn,3150,3
nm88xz6xx3,13900,3
37bpd6jm9e,148,50
3zz2wa5jw3,9470,3
er6wzol57e,26554,1
3j85zk8r6e,15685,3
38j4yq5k4n,954,2
36286xd9jn,4576,1
3p2dkpalge,1723,2
34x46kr2jn,5779,2
3aloa5gw8n,3750,0
39gmpaygye,46484,50
m39vg9lrge,396,29
3a8r582j8e,4978,2
3lrzkzl4o3,16352,0
3jzb6jx4pe,5400,1
er78zgdd8n,63303,0
34qj4k7j4e,7467,1
3wwgdk5km3,6526,1
63x7wal6de,5260,2
3obvbp9qkn,718,18
3745ykp6p3,31987,2
38mxx225jn,7779,17
3xv5yvwkke,5291,0
ek7py6ag43,4348,1
34pdkrzbk3,5955,2
ed7b8vwgge,7600,14
ed8kpyv2zn,1328,6
nb77ko8d9e,454,16
3woo7wllze,1478,3
nmrb5ay9de,5966,1
ek724pwx43,15637,0
3xawg6m84e,45839,1
38vq6gbdjn,7282,10
3j76apl993,56562,2
e5gykzgm43,143,16
ngv8zmobvn,35774,2
ng8y7mbkb3,10340,1
e2dj75by73,158,37
edxg6k9b43,127,50
3aybox9b73,43132,2
3alv5m5rmn,64875,1
37rxwg9apn,2584,14
362wb58xon,14361,10
3wo8ow5bze,17719,0
63xqrmmkxn,31110,2
e2jjjrbba3,19278,2
3j7p799qp3,10160,3
edx8482zg3,351,7
39zr2ly8gn,12448,11
ped2jawrdn,4809,2
39zov9rqpn,1448,5
36v98rl7je,1155,1
3aqokm5lme,963,1
37mwxk2px3,155,50
nq8vgvaw6n,15717,0
nbmzlkmr9e,1837,1
e2gbapz5j3,16922,1
3p79lpdzz3,3911,0
e2j4qazv63,125,5
nmk9m87xx3,21049,2
39gxkjgape,2621,2
nbaryq58xe,1490,14
3o82lbqpkn,22783,2
36592bmyjn,4725,1
39657zqg73,44345,3
37bzm6vawe,1478,3
3az4bgzade,4183,4
e2boajygde,885,8
e5ljgl77bn,130,0
3zkrzmzq73,731,1
z37k4plype,885,2
3j884kdaxe,113,23
nbvbd42d9e,2656,12
3pqapq749e,1874,1
39w2ovlmbn,4598,7
362a7ky8on,10291,3
ery55ykmln,6110,23
ek4odlmjr3,498,1
365klxq6on,1799,15
3ol4radpk3,1727,9
ek94oyrb2n,15747,0
nbodwvk223,1266,8
3l74m675oe,63303,0
nvkw244zb3,2249,0
3828kaljp3,27370,37
edkvkp6ggn,89267,0
3p7bqd2kk3,1986,3
34q6l8j6pe,4396,3
wnm4vdb4vn,1903,1
366ppbkqx3,611,12
73obpyrkzn,5015,4
3obpgg7p6n,2020,1
3zwzy8go63,15082,4
3xvqxjjade,1532,1
73o8wr2zgn,6236,3
ekyzdlmbr3,52761,2
3xlldkk9k3,2821,4
ek8b8bg64e,4268,1
ekg88ozpr3,393,6
ngvgkz8gvn,508,50
erda7a525n,45313,1
38wzml7pp3,21385,1
37294zk6xe,10291,3
3l2zrvp6on,7164,1
3lxdma7b73,534,22
37v9q59w93,4927,0
nq8xybbwwn,5423,1
3lmld5rqde,3812,3
nbvj4zjx2e,3239,0
nqlzmzzyw3,33090,1
e57al4l6g3,3709,2
3obj2x9azn,3114,0
edy2vr82ge,58377,0
nb69zzl2m3,26171,1
3wvvqr2vyn,10657,11
3l74jbjdye,22191,9
38w92wlaj3,2744,2
3wvoo54wzn,56896,1
34b5m4wyme,318,4
ngl6g45bbe,26267,1
3w7zjmlmxn,5683,2
e5mvyxav93,7779,26
nmmo7q5wvn,28835,0
3pxp9d8x9n,1860,3
34xj89oapn,16170,0
3wxwv725me,972,18
nyyd2r28zn,3121,2
m396d5j2y3,7779,27
nmqljg6593,4886,0
83zz9zmm73,1433,1
edzd2dgwgn,1851,0
3jmmvlz6p3,19450,1
3zxgbvzv6e,139,12
3jvyrv7pp3,36,50
38wy8jvap3,9623,25
3w7a62x6qn,1069,11
qnvagzpgpn,6912,0
z37rk799vn,4960,15
e2gymzm8k3,761,1
ekqmk4vdde,129,50
er2m6vqal3,6881,0
3woy5lblbe,152,2
36pygjrake,65621,0
3wqb8xrmm3,6874,7
e2b6a49gje,10793,4
368k95wxon,49681,1
e5z5dkdyoe,42841,1
nqyg8xpr6e,1137,3
ngl85v4wre,393,10
nybpovy2y3,69726,27
nqqx828azn,27323,0
372ojq2awe,5427,2
38x5voxjoe,11717,1
3j2a28gape,6560,3
g387klqd5n,5865,0
37xdgrm2wn,1037,1
3o2gw54kzn,15247,1
nbvyoaojae,6682,2
34j9lgk943,1208,13
nyx82z549e,11862,1
38x5j5pvde,39530,1
3lpk4jolye,6508,1
nmzk6a48v3,109696,4
73ovroz99e,1452,1
nmrk294q9e,84,50
3zdvzjql8n,10160,2
3j25xj8vpe,1105,10
nqao8ogyze,454,16
g387w5xydn,2116,3
e2v6mkx4a3,7868,3
nvrxz5yzje,30712,0
3lm4www57e,6277,2
37bodqkwve,16533,0
39b6jgxydn,2498,2
37vryx4wj3,230,5
l34962dxkn,843,1
nmz5j998v3,1258,1
34gw78m7y3,910,11
3o2wjrv29n,3718,0
3waxk2zlqn,3980,5
ng6vj7w2be,13333,0
ngol6q2yre,16105,1
wnb7rakvae,16574,5
23ljxjb7ye,286,0
e2g9vv7pk3,953,0
nqz48l9yzn,12055,1
3o8yb42wgn,11081,1
3xa8kwyx4e,12055,1
382lokj4j3,7141,1
nb65bj7x93,44605,8
39wba547gn,974,5
3wxg6z86xe,1857,4
e5pzgmq6o3,885,8
nb7258d5me,4520,3
nb66bljxa3,11472,2
edy2oamkwe,4841,0
369ay92p83,569,31
ng8pog6lz3,503,9
368q9lml9n,2932,11
ekg7mzp543,15,2
nqygmvokme,2153,16
nya822vvln,10302,7
e2joomrmj3,10088,1
nvokdxqpbe,7779,9
nbowxvrw23,1184,13
nydz5lp5zn,76759,2
ekqbzoq2ge,6071,1
34bbxk8oje,8978,3
368xkpoqon,9638,2
nq8m8ryqmn,7779,41
63xvm5p5pe,123,50
e2dwldx873,945,21
38vkp56a5n,4122,6
nq2ogw5mon,4077,5
erqbp2p7l3,3677,4
nv9doaabxe,7408,1
3xrwqqor43,2105,3
38momg24on,4804,5
3a9yxlgrvn,1336,1
erqabkyzl3,5026,12
394y9m7kbe,11680,1
nvk8poooj3,9625,3
3aq87rqove,44533,0
3jmbjkomx3,1515,17
ngomjp87ze,1271,1
ek7vyaoj43,9604,1
ng8j98oqr3,23661,3
3a8aylxy7e,1006,4
nyyyxm4lzn,225,1
ed8gljapzn,336,11
nyb4ywxjz3,22501,3
e5zpmwyoge,228,20
j3j4mrobo3,21009,10
39r6o5k5y3,33799,1
39w7jgv8gn,930,2
39446x9ode,7383,2
3o286x5jzn,73239,1
nyr7yoa29e,5627,0
edyz5dqzge,7554,0
3o4jm85gye,1794,9
nbal2v69xe,3731,3
3loxzkm7b3,30735,0
nbmy9q8yme,6130,2
39lqmm4vg3,2974,2
nqyrpk7mze,1692,6
rnq6om2jk3,2299,4
3954y562dn,3368,5
e5g4g2gyg3,4476,4
3wky7xg9b3,8104,2
e2275qdwde,4941,0
e2aop8zkd3,30899,2
3a762y26m3,1287,0
ekzadrr65e,16169,1
394645qwpe,8944,4
nq6az2gmw3,1619,1
3o28o6gmkn,8287,1
3xlvrpkbp3,9623,35
39gpqo5rye,158,4
nb46wd5r9e,3477,1
3xzwxjryxn,304,1
erbd45g7l3,5088,2
3xyzal6ole,59786,4
3lp88pd7ye,864,2
e22mm642je,4737,1
nvzkvwdxx3,4397,5
3jz5jvy69e,23193,2
38xvbyawoe,132877,3
eddbg55ywe,8222,11
3zroo8b6je,3843,2
ekygj588r3,5069,1
3jxgwqz8on,6330,8
nq6r7q7do3,607,4
34j9jz2am3,103,30
3l2okgr9zn,18429,2
e55r85z5re,4740,3
368x8k2bxn,5817,4
nqa2za26me,1105,10
nbajaaa2ae,143,3
edybyqkr4e,288,18
3jmo55zww3,2174,2
39rzwywdg3,881,10
3jrj6rvdpn,7672,6
ng62dj7mve,99552,0
ekba2bp62e,4644,2
3objww55yn,4351,2
39rbop44g3,47765,3
edxbdoqld3,2166,2
nmolzzvxke,10260,0
nqlzwxpz63,30496,0
ek4wvkorg3,54709,3
3za76lzj6n,2974,10
xeraabd75n,3549,2
3lp2jggqbe,7067,2
3jx9ygyj9n,4417,1
83z949gpwe,9954,31
ery9mzqk7n,43729,0
nv4yg6pjbn,20243,4
3womob4dqe,15512,1
ng4m6obvan,121881,1
nv4dk7omjn,383,2
nqplkxdy6e,55227,1
qnvm6zlmqn,33700,1
ngqgxyylz3,28207,2
3zwxxk9q83,24251,0
ek4dy9xz43,928,6
e5mxy84do3,2171,5
j3ja999gw3,10717,0
nbmmo6bb2e,18098,1
346vzaagpn,8166,0
36pk87q5je,11809,2
