"sku","cost_price","Vancouver"
3j7xbb9a93,116,2
er7kl9pvjn,5351,3
345ja82vme,15762,0
erdwxq7ajn,7734,0
nyrzl9jp9e,7087,0
3jzg95j69e,23661,0
3o8aolabzn,1836,2
3a9r9d92mn,4405,0
ek9gr5qd5n,16570,0
xergpklajn,2649,9
nyd92mqvdn,1557,2
38vw5lbqjn,3370,45
375b9qglpe,1993,0
3lb65gljon,6555,0
83zgww9mjn,7412,0
e5ggyaqor3,9380,0
nyyr7vvl9n,1629,0
nm267wm9j3,1081,1
ekozjz9o2n,13197,1
38wwb5wqd3,4305,0
37a54zxzx3,660,2
ng494vg8bn,7651,0
erqzwbld93,1863,1
ek8jzrm55e,5971,2
345zr46lje,1029,0
nm9bvqd89e,1652,2
3pmw9qqo83,2027,2
edylqw6rde,1167,0
wnbja69zxe,1999,0
ekg5vyakg3,908,20
nqlzvxzp63,6591,0
nqz4mrjmzn,9399,0
369d2575o3,1670,0
ny44w5pvgn,554,0
3wvj7yxpzn,7061,0
396rrmzjb3,3442,0
e2j88wvva3,9724,1
er55jjzx93,963,19
e2djwdv4k3,1134,1
erbraxxll3,4681,0
e2jvrrx7k3,6002,0
wnbyy48vxe,700,3
e2jqjopdj3,11005,3
369v8bqj93,30916,0
nqy7aw4ame,4281,1
ergkqdkg8n,12347,0
39rlrzr9y3,9348,3
nm8xyadk93,2307,1
3pybp2ol93,1617,0
3aykk4agd3,11891,1
38dkxj6ojn,2816,0
ekg45y7jd3,2764,3
3xr6jvy7d3,1273,2
ng8o2d28v3,7240,0
3zkylbmm63,2887,0
3xo8zd84d3,2893,6
nbozyzm223,268,17
3pl72m2pgn,3946,0
ngaj4zkdbn,3021,1
36v2gxmpoe,1709,1
366ajzb6o3,2134,0
3wyk27vazn,3302,2
364lkl77ke,2306,1
3oo64yljk3,1916,2
3lxoq4z2y3,447,0
37mwkzpb93,8324,1
nvoyy2l82e,3271,3
36p57k96ke,12536,0
3654d5g59n,3782,0
nmmjyw5ldn,12081,1
nqldx9yvz3,1685,10
36p98aygje,2875,0
qnvrkklaqe,2290,0
83zjqwrb4n,2611,0
e2m6lr2qk3,3912,0
edg84lvjge,12205,0
3zdjq4vdwn,4501,0
83wv6rxbmn,6934,0
3lrmakolo3,7382,1
37bdjxwaje,28075,1
ngvm8a29vn,5801,2
3pg5y65j83,3533,0
3p7akw68b3,1274,3
368grlkmxn,6941,1
3w4zjlvgzn,10736,0
38xgo54wje,10200,0
nvbdw655p3,1529,0
3j6qoy8dwn,175,0
j3j7kdpa63,163,0
39wl2dax7n,1818,2
z37a9w9jj3,2638,0
3l84wbgyzn,2973,2
3jq9mo65oe,2667,0
nbyxoxkqme,7421,0
nmr5bdkvke,1326,0
3jz77lrjwe,2144,0
3ayp7d6av3,612,3
e224677aae,6003,0
39x2po2rb3,430,3
wnbgakwzxe,6556,3
3l7lgjjz7e,2205,35
3jmbbq2yp3,1147,2
3o47y4yrze,3178,0
3axr2bkpdn,3466,2
37xj9llypn,8279,5
349a6678kn,9920,0
3ob4poxbgn,12286,1
3zav68rzjn,3614,2
ek9vrakw4n,2277,2
nvrmag8rxe,95,13
3l2467yqyn,5821,1
3lbdajqxdn,7808,2
39xrvyw8d3,12108,10
38d7l9b5dn,3104,0
nqdpw4kr6e,89,5
ng6agvamze,3473,1
368vrokwjn,2910,0
3jmr2bpaw3,5506,3
3lppwvmdbe,14849,0
34gyj8opj3,1177,1
3wqadoy7q3,6153,3
er5mromlj3,26545,0
nmk2k75qx3,2440,2
ek9pm4pw2n,4484,0
ek4a8zg8r3,1989,2
3oylx9226e,45895,1
37aojgozw3,6173,9
3jq6lrxx6e,9486,0
3xld7qa2x3,188,29
3zwoj6dy63,3696,2
er69kq64le,1893,5
nvk88zwxq3,1769,4
3a72zlylb3,27213,0
3a7pvwlpd3,3893,3
nyrm2gbmge,6933,0
ed7kl58ode,7206,0
nykzy5jlg3,12735,0
3okdoxyl9n,7992,1
3pqwjoda8e,1136,0
3zw7xr9z83,1138,0
4ngv4z9lzn,786,0
nvo6pqrkqe,6347,1
ek9x5dzgdn,705,2
ek9q4wra5n,7576,0
3axyozj6mn,1916,2
3azrd86jde,217,3
3lp4awjwoe,7068,1
e22zbxj67e,4720,6
x36r8y5mj3,24301,0
edkql9qddn,2675,3
er5lak8273,2389,0
nq65yzb9z3,862,0
3wv8gjogbn,1284,0
er2826lo73,1001,5
3a57voxlde,3141,1
ngo7jd86re,2778,0
38dyr5m64n,8881,0
3oka5475kn,8745,0
3j66wkjvpn,1539,0
38km9vaxo3,2318,3
4e56xwjw9n,1844,20
nboq7dyly3,795,7
3alqpdo9mn,963,0
nbk68gv92n,8102,1
e554jrpooe,5525,0
3xaqpmpb4e,4412,2
3wozr9qgbe,3857,1
3ayo545573,448,2
nqlg95pko3,1759,0
3944go4kbe,4523,3
3la8xv2wye,381,205
ergbr59x8n,3626,1
erby85a753,903,1
3jzq4d6zoe,4216,2
3ok7rvkzyn,2408,0
3zxb9lplje,7565,0
nmk4rym6v3,3199,3
366z6vgj93,1542,1
nba8djgjxe,10522,0
3o24v5ajzn,10318,0
34pb9zv643,6452,1
nbkko8jqyn,1432,0
3oogykm863,15836,0
ekzry7wzge,3271,0
e249d97aj3,8074,12
2nybqdgal3,3092,1
3pyd7jggk3,7192,0
39jly58ade,789,14
38k59z2v43,1078,1
3zlapp497e,1673,0
3wl6r6pmme,678,0
349gj7oxjn,2787,2
ek8j2qql2e,3710,0
nq88yq8pkn,3649,3
3wwbjx8yx3,13281,0
ngbgx5xjz3,24959,1
nq6d7k29o3,47082,0
3w4go7krzn,2139,0
3lxvvlwkd3,13348,1
nq2kaq7bmn,2596,0
eraz47k49n,903,3
nbm4oxg2me,5538,11
3o4b6y886e,13408,7
34j24avjm3,3684,0
36vawdybje,1485,0
39zjwvz5bn,30213,1
3wyyygm2qn,9986,1
e5pyk9x2b3,32442,1
nbk2kpj5an,6799,0
3aaqlo2583,30518,0
ng6v9q69pe,5216,1
ng4qaklmbn,2094,1
36y9gdbjje,3977,0
3aqd7mqzme,3727,0
ngl6mgjyre,7449,0
er54mkkl53,179,0
3xxr8aryk3,4359,2
nbv774qlae,730,0
nvz764x9j3,7341,0
3zgb5l4p6n,6414,0
ny7gapzrdn,4851,0
ergpqly98n,2540,1
e5vx22p6g3,3398,3
z37pw82mv3,2623,0
362qoyz8jn,118,4
3pk88zwwze,8977,6
3zd8b4kmjn,1254,0
nvz2b4mx23,5591,1
nyq72kdkd3,20998,0
nyaxgao99n,23544,1
3wo5jx6pqe,2506,1
ng869dwxv3,3133,2
3a7rqow6b3,3790,4
34jx52roj3,3798,0
2nymaxk5zn,2285,1
3j7lx7kbo3,1076,1
38z99pm9j3,7883,3
364y65lkke,1739,0
39wr566vyn,985,1
ny4pkkpkdn,2467,0
37m4zpmlp3,10126,4
nvv4o9bzqn,1923,6
pedgl82zwe,2292,3
3o86xxx8kn,5661,0
366gv8l4o3,1052,0
3allbo5bmn,7577,0
ed867jbrzn,2578,1
er2p52ld83,16037,1
j3jmmaloo3,8048,0
38x7mdzq5e,3142,17
3wy8wxmgmn,1806,1
3jxgwrg9wn,9751,0
3j27vdlb9e,365,17
3jv75mm7o3,11480,1
39ggjdr4pe,4549,4
37mm7pprv3,7096,0
3xvz27v7de,5211,11
wnmdzw56dn,29164,1
wnbr9b5r93,5890,1
ek46pqgyg3,10378,2
39jybwzzge,16886,0
3wlvr7grme,6651,3
e52aom5abe,2260,0
e2g6z6odj3,473,2
39g7y56xbe,6787,1
3j6a95ld9n,20623,1
364wv6mqxe,6929,1
3wv2lxx7bn,868,1
nvz66kjaq3,7329,1
3a8xq7dkve,8302,1
ekq6gxql5e,1134,1
3pgjy6qm83,889,3
3olgwwlgz3,8475,0
3a827zp2ve,1512,8
nyxa8qd4le,6153,2
ny72oka7dn,1598,0
e2vzrag6j3,13135,0
ekbzpmzzde,3261,3
39xdxdlqd3,862,0
3l6zkla5d3,7373,11
3w7lj47rbn,1217,1
edz4bwvxzn,2255,0
nq6kkwmjo3,7246,0
38k6mj4vo3,1842,0
39rjmvyxg3,1884,1
3xz7g44wkn,2783,1
nqyjrdlpze,1372,30
39r9kwk6b3,1196,3
3wkx8pdvm3,30448,1
364bj2dkxe,1400,0
3alp9mrr7n,4186,1
39w2maoypn,4342,3
e25bo4b7je,4749,0
3pq82oa9ge,1394,2
e22r25w2ke,726,0
e2aolpqjj3,3290,1
3lmyzj497e,4073,2
3wxjr6wdqe,17267,1
36vqro67ke,1601,0
396q5rzky3,684,59
3orra2rzy3,2046,5
er54kjrx93,1857,0
3zr7b5mj8e,1399,1
e5vw7qdbo3,5251,2
3zk45ykgj3,595,1
pedyvb9x4e,5563,2
3l7rj5lkbe,1365,1
ekor7kp4gn,1589,5
erbxzlqkl3,873,6
nm4azr8bdn,2793,2
38zzg8aqp3,3293,1
3a56k9x5de,4068,0
e22l5glpde,15620,2
3l8vgr4gon,21762,0
j3jlbmw4pn,1041,0
38m5v95apn,8001,0
39jl6bqkge,2479,0
era6mp7w8n,3932,2
3xy7brgwle,5410,1
nvvl9dlgpn,5175,21
e5bgmrq29e,352,4
nb8dgzl7an,2229,0
3pmomwvbb3,961,0
3o8rjvgrkn,3631,0
3p246j7q8e,4190,2
er2qplp9j3,3724,0
x3awa4lode,5294,1
m39o4qyby3,1650,1
nvqmvyboj3,2158,0
38m9rj2pdn,2311,10
ny7b22d59n,4180,0
nq6pl74ro3,2916,0
e599qkpj9n,44114,0
38j29ogaon,585,3
3jzo8kqrwe,2368,0
369r26ka93,1013,9
3lp2qzgbze,6508,2
ek7pbzg7d3,1417,0
er6b69yv7e,5725,1
o3prrymgkn,7399,3
3zazok5vjn,10693,0
nq2r7lzlmn,133,0
346xggv8kn,5035,0
erga748a5n,4177,1
37r9jjmq9n,2372,1
36774wkr9e,3022,3
nm4y5bygdn,582,248
3zkyzv5j43,13017,1
3xykbgbbke,2266,0
nyb4wz7bg3,1130,1
3wyqollkqn,753,2
3zav422pwn,2686,2
3arj2xj58n,387,5
nbaqkw98ae,1507,3
3w44yvl6bn,6349,0
3l7l72rp7e,4103,0
ekzryk784e,14963,9
3zlrpr2wje,6922,1
394jrgvaye,9283,0
3zl9xv4b6e,1652,4
3jx6v9kj6n,21130,0
39wpdzajdn,1403,0
37brm9gywe,3370,1
38j9avao4n,37085,0
nyrwwakpye,1199,1
nqv2yj9jme,2192,10
er6zvl7m5e,27687,1
nykgjjb2l3,1319,0
3orv8xoyk3,5000,0
3xarwa2rpe,6993,1
3xlavrdwp3,4473,2
e5p4bzw2g3,2514,2
ed7gwra5we,7069,4
nq8wjqwzkn,1229,1
e57yk8z5r3,7051,0
3j8yxb7ape,26682,0
36pxrxkj8e,1599,6
63xg8vmkke,3253,2
9ek88jq5e2,1068,1
3xvwrlagde,22665,0
era4orlkln,3852,1
x3aqbd548e,7606,0
erba2kpv53,15179,2
nyylwjqozn,2257,5
3jvzv96rp3,3165,0
ekza9mpz2e,7174,1
3ar69yz6mn,2238,0
3pgyy79lk3,5877,0
3za2lax5wn,6362,0
nvbp58qjx3,1383,3
3zxxwokmwe,3136,2
e2aq6yl773,5978,1
nv48pdbzqn,7080,0
39rrddq4p3,9816,1
3xq9z4pgkn,3201,0
3oypdazbke,7012,0
3xzgajzdpn,3102,4
3xvvo5qxpe,1801,4
nbaz5v5yxe,9426,1
3aa5pma6d3,2309,4
nm8zobpm93,6834,1
375rv49dve,3587,4
345v5vomme,865,3
nmdk4p8zjn,623,3
eddgx6rkge,3988,1
ny7mqmvwgn,4133,0
ng6pjz7xze,3246,30
e57995yk43,2879,0
nggw8axxan,10681,1
34x2aow6pn,3387,2
4ngakvwman,4195,0
nby2wjxwae,1715,5
3ay8z2lrm3,8635,1
3or6x6pk93,2415,1
er65xzgd7e,10058,1
nyymyjrvzn,509,0
3zr6v5oo8e,961,1
3j6rdr4lxn,2110,2
2ny4a9qjdn,4054,1
39rmdrj5g3,5421,1
er2dogbr83,5732,0
nqaawjjjke,18919,2
3plx6rxv9n,15407,2
nmr824pyve,12171,0
ekompq7mgn,993,0
e5gvqx7vg3,7153,0
3l2kbo66yn,508,160
38vlyxd4pn,2269,1
3p2ad4gw9e,2906,1
3pxqojqm9n,2218,0
3pxgoxgv9n,2042,3
qe2xgjrdkn,743,5
3ayo9qoo83,6058,1
34gmy7dky3,4617,0
39j57bpdde,13623,0
3xld87q7k3,3348,0
3axa794j7n,8210,1
e2arzlgdk3,3338,0
nyaz7qw9ln,1753,1
37rvpqbqxn,6646,0
36yooomq9e,5426,0
qnvyqoj4jn,2556,1
3zdgzy5z7n,14954,0
3pq6pyq6ge,2802,0
er2j967v83,1693,0
ek2pqwv5de,372,25
39lwg562b3,3442,0
nmk8lrjox3,1810,0
3xl8895xd3,4986,0
34j8a9baj3,14817,0
3ol6q25zk3,1128,1
nybk8y9g93,3578,2
g38pvarxpn,8981,1
3al9vxyobn,3837,35
nyrapr229e,12871,0
nqyzd2maze,1248,11
nyragm9pde,2961,0
3pqb9kk6ke,441,0
nmkpq22xk3,3730,5
379g2o49vn,13240,0
e22l7d6a6e,6734,5
3pgylz4gb3,737,1
erb2x4yo93,2387,2
3xll6q7ml3,5335,1
372zv7pyje,1431,2
x3awqrv97e,8189,13
3wl282wgqe,10851,2
3jvdpjolo3,1606,3
eko42lyy4n,4202,0
3wlvdxqpbe,832,11
eraaxv57jn,5702,0
edz4a6qrzn,12848,0
3zgvk8ro6n,10795,0
e2dmdb7z63,442,2
36yj7mjwxe,556,1
38xl47vjoe,11552,0
3pg7wylb93,44419,0
nqd29ok6me,6475,0
3lmjjd8doe,5613,0
nqd9rgx8me,4106,0
nbm8dqlkme,1298,6
nggk4vlgzn,4902,5
ngvl2k2yvn,3730,0
nb7ld8lyxe,2280,0
3lmjlgd2de,46816,0
83zkj44j43,8362,0
nq8d46x2zn,1189,1
nbkag7wqan,1867,0
g38ok2d25e,387,1
nggy56o5rn,10930,0
nqdg2p9z6e,23117,11
nyxowdqgge,1771,0
ek4m6dd6r3,1010,1
3jqqyop96e,1166,0
3lm4a7wzye,14063,0
4ng49zylzn,4956,2
345dky924e,8371,0
39jqdobmge,4254,0
384xga7a4n,1377,1
ekowaxxwdn,777,2
3729km2zpe,1476,0
3j8kd95zxe,1105,27
erdjbrdojn,5031,0
ngblaxbqa3,5941,0
edzk229g4n,6021,1
3lmk6qqgbe,12086,0
ek7gz8lq53,656,0
nq6vb9k2z3,792,0
o3p5lmrj9e,6250,1
edq676dlwn,953,3
3l7xg64dye,407,0
nv4dwwbkjn,7192,2
3xvydavo4e,1703,3
ekbw45jd4e,2440,0
edovl8r5g3,1248,3
ngb8zkb5z3,1796,0
3orml74yg3,1590,7
3wq5xxgjx3,4250,1
3py8r465k3,2841,1
nb7xjgzzme,3849,0
3xl7jrxap3,14580,0
o3p8qpj79e,1920,0
3arg6orl8n,1563,0
nv9yp6ovqe,17666,1
3pav6pro93,32827,1
erqj9kar93,1732,2
wnmvgr4vkn,932,1
3752w2rwwe,6152,0
m39olrw8p3,2121,0
375oqr87je,524,0
nyqbl2om93,8866,0
3zlazdq5we,2605,0
3alx4ar9bn,1390,0
nmdyoo88kn,1304,0
nmq7bd2v93,1023,0
37m28g5q93,6935,0
3jqmlamroe,2502,1
3pyp9bdvk3,903,0
nv4zdadzjn,1158,0
3a98x46p7n,7883,1
3oyq5z4vye,1495,2
nmk2ygqrv3,777,3
er2kvxm973,338,12
nby7jrov9e,18496,0
3xzvz42zln,5953,2
ngbqay72p3,7606,0
er25rg67j3,5354,9
3lxoomdm73,495,5
nydkxd7bdn,878,6
73o6v99ay3,49092,0
nq686vdjw3,16212,0
3okv8pg46n,4670,3
nbkvzlwgyn,3082,1
ek8ggw9dre,4265,2
nbmzlxdjxe,6333,1
3p7r5bmjz3,1709,1
e5pb9vbqb3,6260,1
3zz97rjv63,1611,2
3zzgbak9j3,12744,2
34jogy6d43,11537,4
nv4y5wpjbn,11661,0
nb84m9v4mn,2494,0
ek88l47vre,557,0
3xy72zboxe,233,3
nbvjrmg9ae,3403,0
36yz47g99e,1271,0
e2d68vx2a3,4566,0
nyajg7o79n,387,0
367dzavroe,3681,1
3ozr9kdj6n,9689,1
nq89a9g86n,396,0
83wyyy9xyn,851,0
2nypzgpvgn,5349,10
ekzxq66k2e,2131,10
ng6w6952be,25523,0
ekoqawj6rn,1561,0
e2gyodxv73,4829,1
nq86vjdbwn,7347,0
3j2qyo4r9e,7348,0
nb8w8v97an,584,0
3xv459dvxe,6126,1
342govmkye,1059,0
nbawld4k2e,23093,1
edkpoyyywn,1480,2
37bzw68pwe,4142,0
3pxo8kp6bn,1940,2
nqp55d89oe,1646,0
3lppbozgoe,2497,0
3py4xjka93,8205,0
g38qrxx7o3,10095,0
er5vl6rj73,4571,0
ekq7kmwa2e,1899,0
83zwl6gdj3,27333,0
ng9g4vpwre,1525,0
34j52zm6m3,1107,0
erbr5amd93,491,0
ng6zb4xgre,3777,0
ekbz69rkde,3857,0
394y6rgwpe,8948,0
3lmvmp64de,4233,0
nykjaldyl3,1497,3
e57zrm89g3,8603,1
g38d7vzxpn,11574,1
ngglbrzypn,8132,4
3wozlrxdqe,5235,17
3jz7vb7ppe,8321,0
3a54op94de,2490,3
e25k5kmwae,2076,0
e558wgxd9e,6993,0
nqarm9dpze,5702,0
3w4o8pvvzn,26061,0
ny7966wp9n,36852,1
3a9qxloadn,3008,0
83wwxqraz3,2009,5
er6ojad89e,5613,0
3oovyapyk3,9735,0
3j7vwqxzo3,20071,0
nbvbd9paxe,1948,1
3al6xl947n,11463,1
37vq5dgwv3,2574,1
nvpyar2rpn,2203,1
3882lrpv43,905,4
nq2ygobkzn,2309,1
nmzbp5o593,11431,0
nmrmp4mpje,432,24
wnm8pz2w93,1866,0
nggz4axqpn,5648,2
3wxkdo6jye,831,7
38vpy6285n,816,0
erq5v2vvj3,7193,1
365rzbjrxn,10927,1
39g5wy7z7e,1566,1
ek4q8xb8r3,2373,3
3pxv4zkb8n,15504,0
era82mxj9n,13605,0
nb4j5lxaye,5095,2
o3paqmyrz3,25121,0
3lxqz29m73,1011,1
39gb6ww6ye,1697,2
37moqwb6j3,565,24
nvv6joggpn,631,5
nmmvokqrxn,20802,1
ergxwjawln,9809,0
ngbgqqqrp3,413,3
3pm684wj93,1861,0
3zg4wyjb8n,616,2
3zgl6b5d8n,12837,0
g38dybw45n,2879,0
nmk8a8drd3,39938,1
36vaq8lbke,429,22
3okjzvpy9n,4750,0
nqdmvkmd6e,10229,2
367474axxe,1983,1
nvyllv2vpn,2443,1
3lb77g8ozn,1905,0
nmd42rmkxn,59338,1
3arlkb8vbn,4464,0
nvz9mxdyb3,6283,3
3wwy2r7ly3,905,0
3lxrwjamd3,31275,0
ekg9kgjx23,1827,1
nqdoarkowe,8008,0
3x62vl7xp3,1442,0
e2b7jwvyje,7684,0
368zqrxaxn,734,130
3pg2dz9293,5345,1
3a5dbz4g8e,6173,1
3o44wyz7ge,1955,0
ekowraz4gn,8008,1
3wkmk2b7m3,3743,0
3wxydjd8ze,6877,0
3xo9dplql3,1021,1
3orxgr7993,10992,1
nyg6op87zn,2049,0
3a9957vrbn,2144,0
3j8ydb44pe,2082,0
37m4lm7bw3,3237,6
38xmp9jppe,3940,0
368x57kjxn,1107,1
83zkxqb663,4148,19
ek859j24ge,33506,0
3694jywyk3,15894,0
3arjm59qvn,661,2
eddav8op2e,4086,2
34gkkjy5k3,11409,1
ekqwyryzge,10290,18
3xrljkjxx3,10885,1
38vbp2oddn,31118,0
3oyx7rrqye,10326,1
364wa6859e,10196,2
nq6z66m9k3,332,1
37x5qaqjxn,2408,6
e25opg467e,22518,0
z37lrr82pn,788,1
xerrvog8je,1679,0
e2j9b7lwa3,534,2
34xopy2okn,475,2
396x7r9k73,23217,0
3x6rpggdl3,5318,2
nyq42rwgl3,8675,0
3xa5xk9wde,3078,3
o3plmdq7bn,7510,1
eryjyz2r7n,10534,0
edzgmow8zn,5671,0
edxkyjgbd3,4566,2
ergxlzmkln,1475,2
er7aropo5n,1255,7
e2gog27oa3,7869,1
3pydv9zmz3,36513,0
36o8o775o3,5562,0
3xx9xvkad3,7497,0
3oykj89b6e,797,0
37rzldrk9n,8851,1
g38xxlg6pe,2649,0
nb6y9r25m3,28678,0
3labo78koe,2932,0
3ok5g7yb9n,6050,0
38ka5aqwp3,10512,1
3o829jbp6n,39678,1
3wvqpybyxn,4403,4
38wl4j4xj3,706,2
3w72klbryn,5248,3
ng97go9zae,5298,1
3l8xl7zaon,4657,2
era8kdoq5n,7294,0
nqyrzybboe,6195,2
nybrkp8kd3,21344,0
ek2mdjdr4e,349,0
3lp68z44ze,696,0
e57k4x2893,7606,0
345776o5me,5016,7
3jrp7279on,4958,0
nb66p7lv93,10180,0
nm999w66ve,1493,1
384pgkykjn,1388,0
3wqxr9lkb3,9103,13
ekbxpomy5e,7341,3
36vrblywke,6371,0
3xa97jgale,2444,0
39wblmwg7n,1118,1
3jvv2y5gx3,22573,1
ng4vg2k8rn,1138,0
3jv445gmw3,1246,1
nbmja8zgme,3999,0
34xm5lko4n,8008,2
63xwlwxlpn,1715,1
3w78jqzmmn,1567,0
wnm292joj3,7510,0
e556byv74e,3649,2
3lx5z59b73,10327,4
ek2pydjjde,1933,0
ny4kjrdkyn,28243,1
edk6a2pw4n,2107,2
nb64y55ya3,1862,2
9ek66465dn,768,1
3lry55gab3,3965,4
erqrzlx7j3,9452,3
3zll4pvowe,2392,0
erdzobr28n,19435,0
3wkxr5b9m3,3277,0
nyx42vlaze,1534,1
nvpb5pk5bn,6153,0
nmkvx2ox93,772,5
3jq878x99e,2216,0
e5gol646g3,983,2
3a5rodoz8e,5084,1
3o4alod7ge,11780,0
4ngybr29zn,4708,1
erdqyrklln,1275,1
3zrmrgyv6e,2515,1
3arl75297n,5814,2
e5g258wzo3,663,3
3ww6jm89m3,2962,0
38k6xaxl53,1734,4
e2m9ajyda3,497,0
nbm4bgjvme,2127,4
ngqz644bz3,2285,1
nbkyjwdbyn,4879,2
3lry67vy73,13802,3
e2ovyoba6n,19580,0
3a7x726pv3,649,2
3lp5g8p2be,47175,0
3962o578p3,2110,4
3p97w58jgn,4590,1
nybb8av8g3,3835,2
qnvgbwqrqn,1212,0
eraqqr9z7n,9255,2
e5m9od56g3,8474,2
nbmjrap52e,20511,1
e5m7wk7dg3,903,0
39rjg9odd3,1074,0
edyxxwdy4e,1331,2
nba4b6lgme,1496,3
edo6vokod3,1853,6
e5vo6p9pb3,4307,2
ek2qwaz72e,13440,2
ergxbpox5n,7350,0
er6rmw6o8e,4531,14
nvz7mx9y23,7494,0
edog27gx43,9785,0
edyr4dkrwe,21803,1
38vm8yzbpn,8738,4
38k7ojalp3,1987,2
3w4gp96wqn,6267,0
3okqb9dxzn,4950,0
ng9qmjk5ze,280,2
ek8vrpjr5e,25091,0
nykbgbv8y3,3650,0
38xbbalqpe,13983,1
qnv2d4w2q3,6642,0
erdmmvvwln,2553,1
3xl6kwxwk3,1231,180
ekb64jwyge,1719,0
ny7wdoggzn,14111,0
2nyr6ox4ye,271,0
3zzxorb2j3,15893,0
erdaz9za9n,279,104
e2grwx86k3,455,6
nqdz5pdx6e,2611,8
nmq8ylbxv3,501,0
wnm8y4zpx3,467,0
e2gmz925d3,5613,0
34jd477243,25245,2
3zzam2r7j3,1427,1
erb6gazp93,1811,2
3xzqlqd6pn,2721,3
nyx9xzpz9e,3273,0
37r5okw8pn,1250,4
nyyzlad5zn,2858,1
erg5q8qm8n,523,1
nmq2m277x3,4139,2
3p2av8adke,21375,1
3xl5457wl3,6251,1
9ekp2lykr3,3356,3
3jxxoz6gwn,2247,0
e55lqvkvge,2209,2
23l64y8qy3,7073,1
365j82ql9n,10794,1
3ar2b77ybn,3134,0
ek2zmlgyde,4573,2
3a74pb64v3,961,3
37b748roje,5469,1
e2aq5qvak3,777,5
3pkxojqz9e,2447,2
e24ld2r6d3,2066,0
l34lx2pgpn,3048,4
3jmwm64ww3,13654,0
ngoojg4kae,1069,1
er22xp7493,3596,1
3jzr6yjlpe,1688,3
3j7ap4kyp3,8673,0
3xyk8b4mpe,20766,1
nvrlv77qpe,15222,0
3xlk7o5l43,5046,0
2nyjgypvgn,9803,0
3xaqq4o6de,5140,0
e5vvw6wm93,2645,0
eko8z664dn,2469,4
e2g6rxyd73,4573,0
3pydw9bz83,7414,2
e248q87pk3,2237,2
nyaorvpj9n,21583,0
3lxgozkl73,2148,9
382zz2g8j3,49,20
ek4jr4qqd3,32226,1
erbqvypk83,11652,0
3alr5rpkbn,13994,2
34g9plvvp3,10715,0
nyrga64rze,5373,7
nbaqd984ae,1541,0
38w78llk53,2632,0
34gvxkpd43,3736,1
39z8769gpn,2157,0
nv4x9ja4xn,2118,1
38x2j9x64e,748,2
nb4qq8wqme,10394,3
346xgzb9kn,728,4
er76rr57ln,10905,0
3a7j5kw9d3,6293,0
396bj9pxy3,2756,0
3a5k98vbbe,1231,0
ng8xxo2kr3,3146,0
3obmml2okn,3055,0
3xzvvgmxpn,1499,0
3ay57vpr83,1184,0
3za4k5gj4n,4927,1
34p466xlk3,12268,3
er7m79zkln,239,5
3alyj5babn,195,3
z37d6mj6x3,4949,0
3jxgvwymon,7361,1
38va74jzdn,1707,0
qnvqrak8x3,2530,7
38dkwwwzpn,2030,1
3jma6zq5x3,3444,7
nvvldr9k2n,10518,0
ng845maap3,3246,0
nmqgj8wqv3,531,4
ek9dygkjdn,9688,0
x3ao75zlbn,8159,1
nbmb2mvxme,2981,0
e5gor7dmo3,11376,0
e2b8a4zmae,5827,0
3wkrxl7mz3,5978,1
ng865pkvp3,12667,0
o3pww4lgze,72545,0
23lqkxkbyn,1442,19
38jkjaxx5n,1402,1
qe2mo54a63,1218,0
x368gxpwjn,27167,0
3lbrqkyqbn,12309,0
372zj8j9xe,11163,0
3a9o5ammvn,1660,0
3wo5laxvze,519,3
73o9bg2k36,20663,0
3zg8krbljn,2455,2
372yga5pve,21595,1
edg2rajo2e,2264,1
3l6wlllmy3,809,12
e5l6y4p4gn,2649,0
e52jmzavoe,826,0
nq2k64rxzn,12541,0
nvrlmm5o2e,5261,0
ekbazbxz4e,1134,0
3j8lvr6owe,6307,0
34xp77zdpn,2765,0
4e5wbdovre,12248,0
3944gqgpye,10184,0
3wyq6xm9zn,8424,0
nvb2pvamp3,443,0
ny7p75y4yn,3986,3
nbap8doz9e,4995,1
388z7oo6p3,8738,2
4e5xlqjzrn,2798,3
ek76jdpzd3,91,0
3wawwvgzbn,905,10
nyyy6o6ogn,669,11
34jo6d72m3,11390,0
34qjxl96me,5369,0
er7jgx5w8n,15200,1
e225lvzpje,4411,0
396xyo6ky3,9869,2
nyqrygybd3,5138,2
nmra8r78de,737,0
9ek76wx7d3,4903,3
nggyyw78vn,13155,2
3wlg56zkxe,24923,4
3wlaqoypme,2042,0
nb7gvwlzme,2615,2
er6642gzje,6387,5
3xx5mqg7p3,1929,0
nmradq2vxe,1764,1
3w76b8ovzn,4377,10
3jqmp8j8xe,6562,0
39gzjm5xye,4682,2
nv9go654pe,2000,2
4ngvpb4lpn,1880,0
3jr8j2l7xn,1241,0
36vk6bllje,3331,5
3wxr9pw4qe,5487,1
nq2kj4azon,1665,1
375lkd8xpe,3211,2
3xoo8yjp43,34507,1
3l7zaxgjbe,270,2
4ngj8q87vn,753,0
nm8moyrkk3,10454,2
ng8jqdm2r3,9635,0
erg6b7487n,4802,22
e5mqdx7xg3,14932,2
ng95wwbbpe,9812,1
nvqg2w8rq3,4278,2
3pgw2g45g3,17147,1
3zl9y67o4e,5173,0
39rj7kmyd3,1295,7
e5292a724e,5048,1
3pazl8vxk3,10349,3
4e5mkr5gr3,11529,2
