"sku","cost_price","halifax"
3wl8lrolbe,1761,1
3l6lyjqyb3,4214,19
3zx7ab256e,1060,4
nqlxrjd2z3,843,31
3zrmd24l6e,4147,4
4ngjx277rn,4054,4
ekzjzrz84e,1043,7
ek7bdykq23,3262,3
3jxwwb2gxn,7931,50
3axa4yd4dn,3804,12
36ybar9q8e,1812,3
x36b244k8n,8718,8
3xo6gm97l3,3263,25
364kro7pje,5349,2
3px8d8bxzn,8072,2
3pajyazxg3,2925,3
3aqob4y2me,2287,1
nm2qr7l8d3,11353,6
3zdwdrqk4n,33717,6
3jvgajbgx3,2231,1
edd4q267ge,3382,1
3wkak2j6x3,768,50
ek4pbzkdr3,1569,22
edy86gx4we,3291,44
3wo9ogq6be,2955,5
83wrozwpbe,3434,4
23lrypkb3o,9679,50
nqal5g7gme,10307,8
3ood768kg3,1885,1
3l6b7m5do3,492,19
e2dpb57k63,8506,3
ny4o4oj8dn,8056,2
g38ldd6kje,1137,4
3j6p9m8don,3430,1
e22oy44aae,768,50
3p2x8dpb9e,3271,9
3al7px58dn,7197,1
3z7ml6k84n,1539,2
e2by5zxyae,1201,24
63xmb2y4ke,3093,5
edo7qbw623,903,7
39zdbaxrgn,1048,5
er66a6bb8e,6181,7
3o2m5mragn,1035,9
4e5o7z82rn,2029,3
nvoq9xmlpe,728,4
nq66gzxdm3,171,50
x369d9g8o3,5161,21
3xl6v6d843,4103,3
3oolxljp63,139,2
3lbdgrgr7n,4910,2
nyakxml2gn,2680,2
3oryqrorz3,27815,3
3zrwzj5q6e,6751,3
ng86j5kdr3,3749,3
nbo6yd4l93,4882,3
3pg6lj6a93,7112,2
3zkoyv4r63,1667,7
3xrdzvrwk3,6967,4
3wx22pw7qe,910,40
nq6kla9qo3,116,50
ekg64m86r3,485,4
3lo28gp973,1127,2
e52j68ob9e,2663,7
ny76v2lyyn,2228,8
3wolavxvye,262,33
3jx2rjoaxn,790,3
3zzymqlmj3,10555,4
nqzpxd28kn,809,2
349w65a7pn,7300,2
er7l5z777n,2476,2
e5ml74vg93,2468,3
er7qdg8p7n,3265,1
3o48m4zo6e,3863,2
384xoxjmjn,582,15
ekoyyz254n,989,4
3zga2jrqwn,4108,7
z37w4p4xje,3857,13
23lxmzoy3o,394,50
3lm4wyzbze,2611,11
nyg7y52gdn,953,2
36vqvlqd8e,4538,1
3l6xv4x8z3,2182,1
39gpylvmde,3543,18
3pgr8v5pk3,4480,16
3799vxy4vn,5427,33
2ny4y27d9n,6669,7
nygqq98bgn,5547,6
nmzpd5drk3,2158,8
3zxl8l298e,1314,1
3l8gkjqdbn,1318,9
2nyr29xvde,1859,2
erdx7pd97n,4258,50
nqpqxrg7me,2182,1
379owk25xn,341,8
nbyozb8mye,4014,1
3jzoa2k79e,10371,3
ek7w295k53,3454,1
e5vpoz24b3,2295,2
nqywkkazoe,1482,10
3az9or9v8e,968,3
ek9xqzkl4n,878,12
3462bdlg4n,7386,2
3l688pkro3,3252,2
e5p6kgrxo3,1208,46
3j7baxkow3,8785,4
nb4k29wpae,1359,1
3o2rqrykgn,3158,5
3zazk7go6n,3158,4
3wl49a55qe,9532,1
73orlqpmg3,2685,42
3lmjjrqyde,233,50
2nyoydqdge,1036,18
38849dpg43,1529,2
nykqlzgly3,11684,1
39b6zo7x7n,2973,6
346k72pjkn,9791,3
3oz576kxgn,6148,1
3zdbzdvwjn,2475,1
nqdxk2kgke,798,8
nbojovvpx3,1269,1
ngqak4zlb3,1412,5
nm4adkpyvn,5069,4
nv9zj56jje,58606,1
364gpapjke,3438,19
nggp4jjyrn,2563,2
38mq4jdkon,771,4
3j2q7kpp9e,11646,11
ekoxvrdbrn,2459,5
e2vjwlqo73,3124,1
3w77g4q2zn,814,7
3xyvdjpwde,991,6
39x6oqamg3,4814,6
e52yl4vxge,1516,33
38vadyrjjn,4674,4
e5vo442m93,691,7
3oy57arbye,5715,1
349ymmooyn,7003,10
369qwzv6j3,2035,23
3jrpogdlpn,25527,1
ek28g7m95e,8080,5
3jrrvpkoon,2029,1
edybz9vjge,1801,1
3jql546m6e,1117,50
34p754l6k3,6404,3
37bm2z45we,4455,1
3xa9v9aoke,3011,2
nby9gl8v2e,5389,1
34qwz5aoke,654,5
3lr8jymd73,14669,3
38x9vz9kpe,4615,8
34q8ogaxpe,10555,4
3zw7bl9d83,3908,20
38wdv45aj3,3916,1
3lxjgx2bz3,9201,2
edgqrl7dge,255,27
3pakd8zkb3,8080,1
x3alx5ybnr,6742,7
e559abkkre,997,1
g389akvdoe,908,3
3zw75rwj83,13125,1
3wyl2x25bn,1786,12
39grzyw8ye,858,4
pedojpx7d3,13147,6
3arjvx77vn,1175,2
39ld2m5kd3,674,20
3882m25jo3,36455,1
37ay79zjp3,1706,5
3lxo6vd6d3,8096,10
3axjdg9gvn,1516,24
63xqgv49xn,866,1
er2w482v73,1167,5
3j6z9j5k9n,3252,5
3oljml9lk3,1734,45
34xpjo6jjn,1118,24
38m52o69pn,4776,22
38dvz75dpn,11817,4
83zxxjbq7e,1221,1
ngbpgl64b3,3358,2
3wkw5d8rb3,92,50
pedkq4vown,6730,2
83zyz4p96n,1285,7
nykmaqyp93,1844,16
3lm9q5j5be,5504,6
38xojqglje,1462,6
e24r9qm563,3506,4
3p7ydby8b3,1577,1
34pr27g9y3,180,9
nmqwy4z9d3,12860,6
3lx8oq4g73,2299,3
ek95aj9d5n,2299,1
3l2m2yyzon,3637,1
ek27qvjxre,1568,5
nybjaqm4y3,868,1
3lr9ml5gz3,3110,7
e52wd7mv4e,4928,4
37ba6xo4xe,15637,16
nbyzjgya9e,1312,8
38vpp46don,7123,7
nygbqyb6ln,5384,3
ngqbg76ap3,1325,2
3w48l8qmzn,5932,16
ek7py6ag43,4348,5
3xrwmjdvl3,1794,1
edgozp66ze,4299,1
ngqdg7p9b3,753,2
3pk4j8598e,1519,42
3wvj9xr4yn,5366,3
nydz45qmln,5711,1
3a88a7mq7e,1046,5
3jv57ykyo3,21803,4
382ow5kv53,2831,11
er4gg6y7jn,6110,2
3lmrawzlbe,314,7
3ax76gppvn,6950,1
3xxar4orx3,1341,25
nvvb64bxpn,12805,3
3wyg4a6myn,22963,1
ped48bkd2e,96,50
3axgmvpybn,2681,11
3a94ra5r8n,2104,50
nv9p27xxpe,879,9
e5p8g989g3,2352,35
edpzybvy2e,9190,5
37a27jk6v3,466,11
nqlkkk4zm3,571,50
nm4b2gvokn,3522,2
nmk5gwlbj3,10500,2
nqvdlmxl6e,4293,3
e5vg6ppwr3,4788,7
3jv92j5oo3,810,50
nmz854k4j3,1290,6
erdqmjrv9n,809,6
nmm4rzdvjn,1108,50
3wqjx64vx3,1046,1
38x95v2vde,2597,1
ek4a8zg8r3,1845,2
3lplxapaye,3843,2
3wkdx2m7x3,4146,2
3obyg6d5gn,1208,50
ek476rvzr3,2973,23
38vmmark5n,37548,5
3wy5yp85yn,5260,1
ekzzpzl62e,10105,8
nyaogzlagn,3487,4
nb6la67ra3,1304,21
qnvyz7drjn,5612,6
3al6g29m7n,2533,1
nydxrjykyn,1042,36
edqwgzgv4n,3083,8
3lbp556vzn,1364,1
34kj2aor4e,5968,1
e554zw22re,7400,5
3xz5w8glpn,3471,1
3a5ma8g77e,2067,47
nbkmylmm2n,14759,1
3wxra582qe,1678,1
36p9qaj2je,654,36
3752w2rwwe,5355,1
nyk5x4moz3,278,6
nmomdk8wde,2570,9
3l6lo7gwy3,2161,6
362jomv48n,8552,10
er2y5lykl3,768,33
37my6madj3,3940,8
nvv9rpy9pn,1175,8
3wy74pgkyn,2727,3
367vrmzwje,7758,2
x3aal24pv3,5924,10
388mbwxzp3,641,15
rnq6wo4vo3,9904,10
39j4g8b7ye,15109,3
3688r74z9n,4102,4
38z6lyya53,5215,3
nyqw97g8g3,1842,6
3pxr4q8j8n,1340,1
3j8vvzpb6e,745,1
3jxm2vwmpn,834,3
38ddroz6pn,4253,3
e2aw5lrxa3,3537,4
nyyoo8yqgn,885,9
nv9rkqggqe,2482,6
3j85q4ylpe,883,10
e55az49v9e,3743,1
36y4pmxy8e,270,10
3ayylj75m3,496,9
3wxa7g4mze,4594,1
3l2dzvw67n,437,39
nyxx478ole,109,15
9ekv97ld32,1793,4
3pg87bzkb3,221452,3
qnv6yg4xpe,4765,2
3wxp28gjbe,980,12
3ardlm74dn,596,33
nbyo9yaame,711,14
nbmraz7y9e,2379,14
nq2v922lmn,1882,1
3l65mv95z3,843,1
e59d2gw99n,2446,5
34gmqxdzj3,3209,2
m39lq4q4g3,6279,5
nqaza7qzme,2845,24
e5z8722yge,968,3
ek45zy82d3,622,1
3xzo9j85kn,2632,2
xer49o4a9n,884,3
3ww8q74vx3,2002,2
edyb8l4yze,36662,3
er7am5wmjn,843,3
39rjww66y3,233,27
e5gq9w8pr3,1174,1
3plyodl2bn,12431,8
3a5mzlvgve,745,3
3lod47dzo3,3575,1
ngg2xwv5rn,907,4
39ra4ba6g3,4936,5
nyr8x9729e,2028,4
eddjorgzwe,123,2
nyxlwmrpde,1228,1
e5gpdjzpr3,189,17
nqd5plmywe,1408,8
3wvyrokomn,8548,2
38jrlyl84n,10565,1
erg6x57o9n,3243,2
eradd8am5n,995,22
ergmkgp75n,1820,4
2nyggrkpln,1701,11
3azqydb9de,901,1
3wyv2m7pbn,2513,12
ek7o4b48g3,541,1
3xv4waxlpe,3388,4
39jxvvqlpe,4433,1
wnbgdaqlme,1153,11
3j7wlplmp3,4288,8
ekzqgv52ge,15202,1
e22jjqlb7e,3825,1
367a5ozjoe,1256,4
39r45wlb73,833,1
nvokxg8rbe,4691,1
3j7vk6dvp3,5151,49
37ovlq2axn,1096,6
nykqb6rld3,8763,7
nvp9yx75pn,2083,2
3jzgraoxwe,3543,2
3az9la8pbe,446,14
ng6ql8gqve,1123,22
3lmjd7zaze,6228,8
39rz2656d3,2897,2
38jbg9q9pn,1267,1
38j6zx9xjn,6032,10
372mdkjj9e,5471,2
3lbmylkxon,221,29
wnmlolgyve,258,50
e244rqr4d3,2835,3
39g2lq29be,4699,2
e2vgpzzrk3,2432,9
nglajqobve,669,4
nm2qmy2kj3,3316,3
3xx7rkzxl3,4773,3
ngb8kxzlp3,4694,28
e5mdmrb6o3,208,9
nvpyr79m2n,2241,13
3o8j4rm8zn,3252,2
3orrmjadg3,1858,2
e5v8qmvzr3,308,1
83zz5rpa83,3253,6
ekq7dw2p5e,7040,1
nm88jy4yv3,1036,18
34jo54bm43,3083,27
34kybxwdpe,381,11
g38dagz7jn,5362,17
369kzwq493,7217,5
3jzb9qr6oe,1491,50
368avj8p8n,11996,2
x3ao5ox77n,2084,1
nvpx5xbljn,632,23
erdmlv288n,11344,6
nyyv87lxyn,1606,2
365rj56bjn,7160,5
369xpxg7j3,1710,2
e5l9rqk4gn,4349,1
3pg295l293,3638,1
3jxg497wpn,15416,2
nvk84rm7x3,7401,3
nmmll27adn,1215,3
3l2p7wja7n,2937,1
nbyal8mmae,167,24
3wv5ydjlyn,2535,1
nvqvk5gj23,814,10
38x68j475e,1941,2
edgvlz7g2e,11955,2
3jvwkmmyx3,2638,1
e59moyk8on,4865,3
nmr78po9je,22669,3
3j7a5p7b93,1046,5
wnmalr55jn,4434,1
nmqzjrpgk3,5628,5
nbo6w8z5m3,7062,50
374zqzlqx3,904,9
nq62692kk3,1826,2
nmzvp42av3,441,1
e597aq5x4n,272,5
er7y7a6kln,7587,6
nbybq8orme,1782,3
ng8oyq2ya3,1263,3
nqdb84game,22797,6
er54jwlzj3,6017,9
3wxbw6q5me,6228,19
er2gjy5753,3775,12
3j8ry24w9e,5163,1
ekgm25p7g3,4882,1
3wklrokmq3,4298,4
nvbv79dg23,6512,15
z379go9dvn,6281,3
3j6ydag46n,1021,12
ek27zl875e,2490,15
3wqdzvzpy3,8133,3
nm8jy4wb93,733,4
3pxxxkwl9n,2605,18
3w728yyjqn,4980,2
nvkk7y2m23,1342,4
3799qa8gxn,850,1
ek4m4gk7g3,2269,2
3w4l5qgdzn,2585,4
er59g25gj3,1887,10
3xvjmk2vxe,4825,3
3zzqq5zvj3,475,23
2nyvzzdyzn,900,3
e2275qdwde,4941,5
3wvwd858mn,4164,2
ngqpbqmap3,8981,3
era4v4pm8n,1434,5
nqyg54ldke,13461,1
er6zb5zq5e,2646,26
3725gxpyxe,1367,5
394r9m7jde,4579,15
3lab8wvwye,4647,14
38j7vqa7on,12461,1
3ob8o287kn,4798,18
3jxzxbay9n,1027,9
3olzv75mg3,3959,8
ngqzqw46p3,2844,10
3a84m8adde,868,1
37aoqw8mp3,3731,1
ngv4ok54an,675,4
3zr2mbx68e,8156,8
3ozy92dagn,4319,6
nv48dxvm2n,3745,19
34qrvvwpye,6892,3
3xxwaj5lx3,4343,17
38vdgb4gjn,5673,3
nbyyv65k9e,4794,1
nvvdv5pjxn,481,1
3wol4x89ye,177,11
3xv6wma54e,3693,13
j3ja9m4vw3,1529,2
nq27m8gvwn,2244,8
3pkqagmoze,549,2
4ngp6ajyrn,1179,5
3l877z2lbn,4063,19
j3jvvx6w3g,1308,5
36v5wl6wke,3516,3
3zzqmzzj43,8855,3
3p2xqgd4be,2329,5
nyb66yxxy3,9582,8
36p5ovdj8e,1252,3
3zlyyb5w6e,716,11
3lpror8gye,6273,5
e2a6wg8bj3,901,38
ng4o459avn,27940,21
nq2d2b7k6n,17555,2
3wv8bpmrxn,2683,1
ng86xbzaz3,1292,7
3ayyy2z2v3,9041,2
nmmm7l9vxn,3099,5
e5gl6x9wg3,1208,50
ny4o64bqzn,9928,1
38z5jwozo3,4396,1
e5z46qqwoe,129,50
3xqdyx7l4n,17152,1
3848drxjpn,7892,4
3jlz8ovwxn,2846,1
374l4dprx3,1762,5
3xzxo759xn,665,10
e2vldrx473,494,1
3pqbwm6rke,2525,1
ngomdkzpbe,5261,25
nvr8b2xyje,1315,50
39bjl2dbyn,3150,1
2nyl7zgzeo,2035,5
nyd9zm2bgn,326,1
nmzvo67293,4195,25
3497qyyyjn,6356,2
edy8avgpde,1894,4
nq6qka5x63,6433,1
qe2ggra9d3,498,2
ngo8ma6qbe,660,50
ek4oawj6d3,1558,2
nb6vyqqdx3,9694,4
nykgjq6og3,753,17
3zdo7x5p8n,4994,3
nm8k6x7ok3,46920,1
ery4vzzr5n,2519,5
ng6a2mzdae,785,7
39xkva9rb3,16252,2
3oo2d4v693,2653,9
wnm28vm4k3,1085,2
nbkap6dyan,1404,8
ekbqkw75re,4077,4
3xrpv7mkl3,1030,7
3o22a6bmkn,1123,1
e5g4qzg543,2826,1
3zwowaw683,1050,2
384p2xzy5n,1220,7
3l2kp42lyn,2387,43
nq8w8w2rkn,2070,16
nv489awj2n,6605,2
e5lko8xbrn,8057,8
e5g9wok243,4657,10
ekzkkzl6ge,9036,3
edg85lky2e,5732,4
36876mxmkn,2684,1
38wr8kb8j3,1835,8
nqymaaqvoe,478,3
38vrqwwa4n,3069,4
e5zkm7rjre,299,3
ng65r7gvre,283,16
rnq2aaaz6n,1069,2
3j2pbj7m6e,2084,5
396xogmzb3,2698,26
3xyd8595xe,4062,3
z37ddx4o93,54324,1
ek458qrm23,1320,14
36p4wzdz9e,2089,7
e242pdd9a3,4889,5
37vmjpakp3,4278,3
3arz7ozxbn,1779,3
e2mj5vdzj3,6958,3
nvkl8dy9j3,5742,3
e2dqoj62k3,6449,1
ekzkldxv4e,8580,1
3946myzkye,9123,4
ed7qdlw7ge,1469,4
ek85kw5z2e,6106,3
349j2o6amn,3373,5
nb8xvzy82n,4694,12
3jm6wjjj93,1465,1
396mjzjpd3,877,3
34krorxz4e,1068,2
3obwqgvzkn,320,3
nyazyz7byn,3529,1
349j7oy2pn,303,14
nyra2vxple,22711,4
ergp8apwjn,843,31
nmzv2m78x3,2218,11
nm9g8jl4xe,6283,1
ng64xlvvze,9886,5
3l8zdqdjbn,4205,9
nm2k8xjz93,1467,50
3lpdpgl7be,3750,2
83z2x7bl63,518,7
erdyww925n,702,5
39r2vpzwg3,2480,1
nyrqgvjv9e,4359,4
3jmg542ao3,2630,1
3lbq5x64dn,1859,5
36vk7awooe,2884,10
ed8dbgwdzn,825,3
3w4gabdaxn,32621,6
3l2xwy76dn,1074,3
38kl6wj8d3,1180,23
34bxv6mjje,516,6
ergropx85n,9383,5
39bkrxd2dn,1526,3
3px4w55zkn,7551,1
e59y6y84gn,552,50
nyg6op87zn,2514,1
39xm7jdwb3,7405,5
3745lmxk93,5762,2
nmo6j2jr9e,1406,12
394xambbye,1412,3
nqp8pp92ze,25791,2
34x9mdmjmn,1207,1
3jrl26py9n,29793,8
3ozdv5rrzn,3702,2
ng97rrrwbe,3283,5
3l6lyxmjb3,867,1
3zaqv2gl7n,1419,7
nmzajarvj3,5894,1
wnm52r55x3,728,8
3xa97jgale,1977,1
m39m4robpe,769,7
3px4roqogn,1849,1
37vl56zqv3,2545,6
3xoyy5k7k3,5504,8
nqava2zz6e,6401,1
edkyox52zn,312,50
ek2bmkj42e,53940,3
3j88aoy7pe,2466,1
3x6wkzymd3,7704,33
ngo2dm5mre,995,22
3wo42qv9qe,5938,2
3xvzxmlgxe,1283,2
nvqbpdq7j3,432,5
nbovg49kx3,7022,5
ny4w8dkpzn,1470,4
3727jmwyxe,2213,50
4ngl8aoqbe,1517,13
3wwk9ojyx3,1249,2
3zkxxw4yw3,1782,5
39lzj2x9d3,4063,1
3lproq48be,16455,1
37b4waplje,2099,20
38djglyyon,5108,1
37v2x6xmv3,2167,1
e2vr7ayak3,2906,3
3lpoywmaoe,829,6
3obm465rkn,1097,10
3lrxr4a5d3,8925,2
nmkoyx7qx3,768,33
3wyv9my2xn,6607,2
e2j4x2lpj3,5326,2
3jvalb88w3,5643,1
3w7krk6lzn,675,9
j3jap958o3,6090,10
38jz4vvxon,1881,7
36prpwwzje,4302,1
3pxm8y5qzn,421,50
nggydb4qan,26469,2
er5kq54w83,3182,2
34kyd9qr4e,149,2
384xmz6d4n,4013,8
e2b6rq2xke,27063,5
34qvkvb6je,172,8
nyd5ypayyn,13097,4
edyp2kxk2e,1017,16
e2allwzwk3,3252,15
e2487wgw73,835,1
3o26yv5kzn,1339,1
3xz9yrgm4n,9749,7
ed86br94wn,4735,3
39gxz9vbde,2318,39
3ax474xrmn,2469,4
4ngo6vgbve,539,7
3lodkdpbd3,571,50
4ng6jv2xre,910,7
3xr52wadp3,808,23
edgy9726ge,691,22
3zx2rk67we,5728,4
l348rm6xpe,9854,11
3o4kgy5dke,3812,50
3woozmr7ye,2210,9
ekgm5kabg3,2192,50
nykd44wyg3,4112,4
er6r4r5qle,16242,11
e2bqwg5q6e,3502,7
e2dabappj3,7819,1
nqdx8o68ze,2996,2
3lr8kw4db3,822,9
e5768djro3,3079,1
l34jv2bbj3,2329,5
3jzmw9krxe,8738,10
nmz6y5bqx3,1138,17
3zx5gyj86e,16767,6
39raadmvp3,8764,16
3wk2ka7pb3,8609,1
e55rxwzloe,17973,2
3lmop6daze,9374,1
3l2a8vzzdn,1939,10
nvrzp4xpxe,3450,1
ngqwqb2vr3,5637,3
83z2orraw3,1771,10
nqa9jbrq6e,3308,1
3ozq76w6yn,4268,2
3ay4alo7v3,3464,3
nqao6gyz6e,2573,22
3zax2k567n,843,31
ek8jj645de,1296,2
3j6zyk8z6n,1916,3
3xz9v4zjxn,4184,5
3xvajgpo4e,1007,3
36p7bzgx9e,1885,1
ekbyjrkx4e,822,11
eryyxp8x9n,201,50
ng9wj5yzbe,1261,1
3l2p5rbyzn,6299,13
37vkdg2pv3,6453,1
nqddbykame,1251,1
edzmgbvvdn,1232,7
eky4wbjl43,3371,5
o3pojdbkgn,83,50
3lb47qzjdn,289,10
3zkz2mo263,4490,17
38z6va69o3,7373,5
e5pz556r43,3074,5
ekoylm4b5n,1314,4
ng8ko9pjz3,1854,3
345bxkp5je,12317,1
3j6mr9z8xn,25262,6
349y2jwr4n,4203,3
e5l94wb4on,669,1
3962ovygp3,585,14
23l62w5dz3,813,1
365ayp6vkn,272,5
nb774r9bae,7462,1
3wqdoq8xy3,11900,7
3zkv8xkk73,1588,2
38wdgzajo3,31337,7
3l6a26llb3,142,25
nmobvomode,4987,4
3xvgk42gke,748,9
nqyg2lx6we,5132,1
e2jx56ldk3,985,10
3zzpd7k843,7294,12
3axzoxdpdn,2530,24
37vg8dgbp3,1857,7
38klv95zj3,17407,3
nyqqmwkyz3,6311,2
nqalglb7me,968,3
38mqqlvbpn,5318,16
e2vzypowd3,8182,8
rnqwyzm7zn,1218,1
38z2xz7qp3,3893,4
nbmdo557me,3712,1
nm86x2gax3,2952,2
edd8x7w64e,3661,7
nqqxy75zon,1194,13
edk65ya62n,962,3
nqzol7k4on,12416,3
3lmmb7vjoe,6305,16
erd7v85w8n,2659,3
e57dam5wo3,140,6
nyd4gr5jln,1116,6
nqz4ql46wn,904,9
e5gr7gyz43,1099,5
nq2omxrxon,2731,5
er7d2zp69n,822,5
nq692r9lz3,1074,10
3wk6k8qxz3,24579,2
365mg5668n,1319,6
nyda6arayn,2589,10
e2vyw9mqa3,2077,1
3jvobomzx3,158,50
36676krrj3,1591,5
ek9dpab2rn,2676,1
edz95xwvdn,3655,43
34qly824pe,4521,2
4ngrm5kpbe,723,3
ek9m2xlk2n,949,20
3a5g6ozkve,259,16
nbmbk8pjxe,3445,10
nydrx9ga9n,344,7
nb7am4x4ae,1091,3
3l2bgryzbn,3566,21
3lokz5agy3,2632,1
3ayr2vakb3,1371,2
o3pzwa2wze,881,14
nbm6polyme,15032,4
365g6p25jn,538,8
3wlaob98me,804,2
er6qv6xvje,1857,2
e5m86zl843,1109,14
edoqr25rd3,3559,6
3zz5jl9p43,8615,7
3wyx5jajzn,4956,3
3aymgv7jb3,7186,4
39lyavvxg3,1279,1
36789wr5je,2416,3
nmr4lzrqxe,1566,2
3obkdl2jzn,2628,1
nq6mvxvlw3,4917,2
erb6dl8kj3,522,1
xerv6ammln,3464,13
ed7ojm48we,4621,1
3lparp78be,1574,5
nvz9l4wqx3,4411,9
3xvzg6q64e,4582,1
362dplvwkn,2869,2
xer6axr47e,1715,27
36vjor8qke,691,12
38xra5lmoe,15050,1
36v2qg789e,3311,1
3pmlqjkg83,7844,1
39442yowge,4151,6
369785gjk3,3590,4
34poy97bp3,997,1
ekozko82gn,78,14
3jqb5l289e,39803,31
396qmpq6g3,922,2
erdjwb8jjn,1166,10
nqajkl9d6e,3076,28
nmor9r5rxe,1352,6
345p8d49je,1267,22
63x6bw5vx3,6973,20
4ngba5gp3v,25791,3
xer7pozvln,2437,25
er5zq7ol53,1612,18
3o44mwgqye,768,50
nq2mdrodkn,7335,5
3olvzkk2z3,2086,2
3oyo9daqge,1929,1
3woqg2gxme,4159,1
3jr2mk226n,4830,3
3zxgbygg8e,6181,1
ng8ry2l4a3,3186,2
e5la248von,2140,1
nmkgdjwm93,878,8
3xlo9g74l3,3252,6
37b4vg66we,8326,1
39ww8g89bn,7593,1
nbor8q4423,2164,4
e5lz78w84n,21929,3
ergj8j5pjn,972,49
34kg2pyame,8946,3
3lmbd7mbbe,1060,4
3woy5lblbe,152,2
3wlwqwakxe,2276,1
3xzw8996ln,1292,7
edgkbxg2ze,76054,2
nq2ogw5mon,4077,5
e22kkjjxje,2854,2
ekqw9vzrge,1491,50
nm4yqra89n,533,24
edxmga6aw3,3991,8
x3alzx7qvn,28618,6
nb6l7vvja3,5262,3
nby8v52gme,1949,3
nykxpbxky3,614,1
wnm6mmy9de,1703,10
3wlzydl6ze,1471,4
396gdya6y3,1165,1
34jjd744k3,885,2
3l8mmgwx7n,208,3
ek28dqa42e,3452,4
3wyojdaoqn,8061,2
3lx2p4jao3,854,3
nyyr75d7ln,4195,1
3j6w5pkbwn,10505,2
eddk55abde,5554,4
nb7pljdyxe,768,50
39jbkgwpge,3136,28
367m4abbxe,63325,3
366pwdxd83,4538,1
3lo9pvz473,1777,4
3a8g69kyme,3522,2
nvq9jo9r23,3078,1
e52olqk9be,1577,21
nglajkdlve,8721,46
3oy2rzjzke,1873,6
e52vk8p44e,94,50
379g292rwn,1793,22
e5vpg9mor3,5091,2
ergyzk6ojn,2444,2
3l7v27j47e,287,4
3wlz5m65ze,7465,3
2nyzp8bqy3,1269,3
3pao4x4rb3,11656,2
nql5mbk2k3,1898,2
edylrd6mze,1853,1
3a7bbwxqb3,37134,9
nmr7v4grve,942,4
37v2pb9oj3,571,50
nb69b72ly3,3190,12
3xl9ay66x3,4551,2
pedy5z26we,4275,5
e5v7mz5gg3,1450,6
edklojdv2n,1277,50
3pqbqxydbe,3035,10
38wdpwjlj3,1030,1
e2gpjkd5k3,1096,2
365xakrlkn,949,20
ngbb9aj4a3,847,10
er6ojxkb8e,1645,4
37xlbkvavn,3428,33
e5mmdk7a93,2235,2
m39yj87ype,921,9
ed7q5xyxde,3938,2
edo49om923,4957,1
3pm7jjv4g3,2714,4
qnvqx4y7b3,5938,4
3lm66gdabe,4465,4
qnvqy95x3d,4422,2
3a54b2lv7e,1378,1
nygb2pgmln,980,50
nyxgl2dqye,1790,21
ngvpqlk6an,11264,5
nb78vq4k2e,4457,50
ny77v9lg9n,3996,3
e2mvlwazj3,5765,2
3o4k6xb5ge,593,6
3az55jk5ve,825,3
edxjoqky23,796,1
nm8zx5gxx3,892,5
3wwajdbam3,4923,1
nyrrkk6ple,7053,2
x3apvlwq83,3947,6
l34vr287p3,2892,9
nvow6yy9qe,4523,6
e22rxyj6ke,3652,4
nyqzlgwxz3,5303,10
nqddjz2oze,1288,5
369r45wyx3,14632,2
3x6g5zj6l3,6194,5
3ob4mzrl9n,9158,20
3obqojz2gn,51072,3
39xkj9jbp3,16300,3
e25ldrzr6e,3850,1
nb6gpo6qy3,1652,1
ny42p8g2ln,1199,13
3745ra8kv3,272,1
3j622v74on,41353,3
3w7rzwb5mn,10724,2
nvvx99o4xn,1110,4
nybjymbvg3,7200,1
3zgvyzj2jn,7766,14
3pmw8zk8b3,812,50
3lprlmxpbe,5386,6
83z2ozrdj3,483,2
39rml2a9b3,17547,1
peda6pylde,9409,5
e5z9zzdvge,2756,1
3pgj5mvlg3,8341,2
38x8qr45de,4551,2
edg76pq44e,1268,50
3al44jwabn,2553,13
nyadobowdn,11399,2
37v455qvp3,4206,14
e57adamrb3,4632,50
3jxolvq96n,20828,1
l349g4jwyn,1267,4
ng9l6w8pre,2012,6
er559z4d53,903,7
3lrwzpvdy3,1106,4
e5mgd4dpb3,3658,2
nyqxyvqxg3,817,14
nvr2ojvlpe,5739,6
37vv9okdj3,757,9
3lb79w5pyn,583,2
3z7r48vd4n,3532,1
3jq7kyq5xe,2709,1
3lry89xrd3,6198,2
edg895yvwe,838,34
nykj6d22y3,9461,3
ek75l4px23,1556,1
e22pvogm6e,156,50
nby9wwm8ae,1529,2
ny7yr6olzn,13219,5
39brg2qzgn,3070,2
37r99gompn,985,4
3azrmgr2be,2057,3
wnb9dvyq93,1662,1
nv99jrx5xe,3133,1
3ax4v8arvn,24902,1
3plyaoa5bn,1799,1
e5l88woxon,5091,2
nyyww9rayn,10045,5
374x7xglx3,1371,1
er7okv9w5n,9124,2
erg4842g9n,11659,3
2nyx84wlle,6901,5
nyyxgw88zn,985,6
nbyrv95r2e,1230,2
er556krgl3,4412,18
34x49dylyn,2230,19
nyyqk4rmzn,1934,50
3pm757m8k3,2812,50
38zmmgpd53,4562,12
39gbrbakpe,11336,7
3lb8ggdkdn,9153,2
ng9xlmd4ze,2641,9
3wq9mqgpq3,2561,1
e2a2224ma3,595,8
e2v7r2q473,571,50
384gg4lpon,10318,1
nbavzwrzxe,3037,3
3zgz7l6q8n,1040,3
e2gk7rd6k3,2070,5
e5vp75bjo3,3830,5
e2jgqzala3,12961,2
3xvmz7xvle,2486,6
ekzazdy8ge,20466,50
