"sku","cost_price","montreal"
nvp9b4k42n,792,0
nvvzl78x2n,2884,0
nglymb6kpe,1000,1
367ramlqoe,4757,0
3zk5qldo73,849,0
37468yxjw3,1785,1
e22oporp6e,5922,1
e2dkxqmd63,2251,2
nqqq76bb6n,6415,2
ek95772pdn,24143,1
3o4amlp5ge,1545,3
nqzmakdy6n,1907,0
e24x5g6kd3,3975,4
nvqdlb98p3,1145,0
nvo5paoyje,43878,1
39xlw88yy3,1259,8
3lxkq2gwz3,1847,0
e2vw97y6a3,5507,7
edkl8o9bdn,2973,1
38mpoxwbdn,1996,0
3o8jgmz4yn,5184,456
nyrrdj8jze,2143,2
nqyg4zvjwe,1106,1
nyaggwdg9n,10507,1
er7rl4gk8n,3336,3
3755qy2mve,152,4
3lxzapapy3,3582,0
edq7wb56zn,1075,0
nbvjk2ojye,3904,5
nvrpzkv4pe,1041,0
379p7gadvn,3561,4
e2dyj4x563,839,1
nm47ly2ajn,615,0
3jrd4q8pon,441,5
34xdol88pn,1652,0
365jba668n,823,0
3wyybpvpxn,1848,15
ekb7a4pxge,2735,0
3wwbm4kbb3,1062,5
ekg2jz8j43,1558,2
nggk64dprn,2038,18
38kwbwppd3,885,0
37a769lov3,1221,5
3xror2w843,4125,2
nyx4rq49ge,1528,2
e2apvblxa3,37734,0
nbaj8agr9e,1126,0
nq2yrxzwzn,1461,1
ngbvyykov3,4487,0
3jr6md6ypn,1059,0
nmkq7x5jv3,3336,2
3pyvwbv693,3808,4
3lx44xxz73,2370,9
3ozl6bz5zn,8047,0
x36vky7zje,2908,1
nvyo5rm4jn,1507,4
3wqgwodaz3,833,86
ek4rqzl823,3524,1
3jqg9vrb6e,2036,0
e5vqxb9jo3,24834,0
3a9wwmm6bn,2215,15
3lro8jp6d3,2744,1
ek7lg6ywr3,1840,1
3obxrp65kn,1150,6
3a959gbr8n,2973,12
37amkrrbx3,922,0
nvrj69ww2e,5098,7
nmz4agw4v3,11331,7
er5v65rr53,2813,2
9ekggqokd3,2355,2
qnv78pm4qn,7870,2
3lbgxxv8bn,5222,4
edg857gdge,716,0
3j8lk6kzpe,280,0
4nglqk6ope,1615,0
nvbbaxoob3,1047,14
e2vv5p4r73,1512,1
3l7gb8dbze,12350,1
ek2do95j5e,1278,0
4ng7rpzjpn,502,0
nggg7grxpn,8495,9
ek7ovo6br3,6814,0
3wyd8m74mn,876,0
37arqjqj93,7134,2
3px9q59g9n,5344,0
3l28d67rdn,446,4
3pl45l5ggn,9705,1
z3747qq293,786,3
nby98zka2e,3225,1
3o2jd2r6gn,1507,3
erbjja7993,2730,2
3jryv7kd6n,7330,2
3jzzjb5lwe,1495,2
34jqrxbby3,783,0
m396mydo73,930,0
3low6dz873,6691,1
3pmvq5z6k3,2262,0
364dvdmaoe,766,2
3z7dqqzo7n,2667,0
37bw7lwbxe,1806,0
l34l29zdmn,6451,3
nglqyxxjve,3211,0
e5p9bjpb43,10171,0
3xqj5vm2pn,5401,0
m39joq8jbe,5564,3
349z7b6zkn,4501,1
nmmpv4ojxn,204,5
z37jkpmq93,8553,1
34qw6rbxye,3724,0
pedw2a77wn,3009,10
nqlo6v8om3,3708,2
z37b7mmgwe,1158,0
nvko4abrj3,9751,0
nm2958x4j3,1848,0
nmz2py9ld3,3035,0
349owxpqkn,2538,0
3zwj868a83,16766,0
3lxj6pgmz3,1966,230
3lb57kab7n,221,0
34pm66qo43,293,1
366877b4j3,874,0
3w4l7jv7xn,2251,6
3l6p4a7wz3,1786,1
3orkyobjz3,4593,0
ekzb2j2dre,14599,2
3wvy9b9qbn,158,0
ed75bwbywe,3430,2
367q58prxe,3644,2
3pyw5987g3,725,6
3ook28yvg3,737,0
34ba4v7gme,5093,0
39jdpa26de,1984,4
nvrddyp5pe,8454,0
3zzx9ay843,6768,1
ekgq722xg3,7520,5
36v7wqwaoe,1439,0
3o8jwkbpyn,17755,0
39gzqq4mpe,1041,0
362ydgdkjn,33751,1
ed8xqypawn,799,4
38kx8dyv43,180,0
ekq4bb5pge,1025,0
39lj7q5jg3,943,0
83wpdmv5mn,13806,1
nq258yp9on,10231,6
34pjwxxmm3,690,1
er56v2pj73,2117,70
nyq8zpjzz3,3460,0
3j72gk2kw3,630,4
xer5w8r5j3,1425,0
nbkxgxglxn,1838,0
g38qr89bo3,5972,2
nm4g46pkxn,394,22
nm9vxdqb9e,1778,0
nb6kxokz23,14212,1
3xv9oarkle,2355,0
366bzp49x3,2377,7
3x6g6b9wx3,809,0
nbk8ogk7yn,431,3
38kvb292d3,1502,5
3a866pk9de,16545,2
er5g2y8x93,1889,14
ekgj8pmz23,89457,0
3lpq9kmqze,876,0
3wxk6r8aqe,4195,11
ek4rk68w53,267,3
3497mpgbkn,1636,0
ny4kx6jqln,6023,2
nm2bmzv993,806,3
3l7a7d7yze,3520,3
38v7v6b54n,7549,1
ekqqlwva4e,2561,0
nqpvxo9xze,224,3
ekzmmqkz4e,4681,0
3p7jpgq4z3,5361,1
3zxj4wmg4e,17181,4
3px4wbrr9n,8882,0
edqp44gw4n,1588,8
83z2z5jwj3,1021,0
ed88zxopgn,1380,11
er7poppdln,183,68
34p2mwk7p3,659,0
e2bpd658je,31118,1
edqazm4kzn,280,0
3lomp7p9b3,110,0
3pqvowm78e,910,0
3o8l84856n,2667,0
34gjjo5lk3,841,1
e2m7928aa3,1268,0
ng6mvlylae,1455,0
3zx58oj94e,6016,2
38vbp2oddn,31118,0
nmmwzm4yvn,2684,5
39zx5dbmbn,3138,2
e2jwm9v8j3,1406,1
34kj5v22pe,4487,0
3a7l46z483,4127,0
nba6b7yz9e,612,0
nb8mpkxv9n,5125,0
34kwq78zpe,541,20
ergr9zok5n,2502,6
3oo7gq2l63,23895,1
e52aozrv4e,565,4
3ar9ggzm7n,1886,0
ngb67mv5r3,2553,1
3a5wl8v4de,757,1
39xx77ljb3,1507,1
ngazkrydbn,758,3
e55q267bge,3196,0
3l822294bn,2805,1
nv9728kqje,7254,0
3x6qy7b6l3,2055,0
36724g9mke,1592,2
3l76qpdjbe,2730,0
nb6w9v7my3,3459,10
j3jlwob8pn,299,1
38vr2qo95n,1619,53
e55lv2rj9e,4860,2
3l796xa5ye,19356,0
3wvd7axmzn,3858,5
3azo298bde,319,2
e5p874jbg3,211,0
346xxrvqkn,6293,2
edqb4l4gzn,611,4
3waoblr9yn,5963,5
3ayb26rdb3,6625,7
37xqvr7l9n,690,0
j3j8bv7a9e,3654,0
ekoqqbvxdn,9311,0
o3pap4mx93,7276,0
37amb2q893,753,2
erayz74m7n,2708,3
nbm49prxxe,2251,3
ekbqda8a5e,2251,0
39ryql92b3,5374,2
3p2xqzgbge,7666,1
er7x2y7o5n,4774,11
374z899zv3,1204,0
3j27vdlb9e,365,17
edqq98awwn,1103,0
3xdo7zp7pe,1644,3
e22j9ojmde,3333,0
73oxqv8w63,3108,0
edy6am84de,2149,70
3pg7y65qb3,1618,0
3zgbbpv7wn,4673,4
nqa9xgz4me,4305,22
3xlgwm4gd3,3997,1
nyawzd5dzn,2722,1
3zp6d6g27n,1687,69
3aldvbv98n,1392,3
396j4287y3,7199,1
e5lapm4lrn,1170,0
nqykmqpyoe,12606,1
ek7ody9253,1011,0
ekqx7g4dge,4098,5
nv96or7yje,3643,4
nqapooqr6e,1177,0
3wo9wxdoye,4021,4
x3a27vzade,1113,0
3zr25pgv6e,7443,2
3zw42zpy43,3402,8
erylogpjjn,2088,0
nm2ylvyod3,4116,13
3xzxar98kn,6262,5
3aypo9v773,491,1
367gwpyrke,7906,0
j3jbzyx6oe,1868,260
345az9vx4e,2684,0
37ml4xw9w3,2638,9
3z7ryyo86n,1094,3
edy9487lwe,862,0
ny44ba2mdn,1455,7
349qpjmrjn,941,0
z37lvkj7xn,22119,4
3968mqa9g3,3487,4
nyal2pxrzn,136,0
e5mqaxxwr3,3083,2
nvyoo8dqqn,6210,0
ekbqvzl44e,1302,2
nqd46ompoe,5053,1
nb648m8lx3,865,0
nbaq9yo9ae,3462,1
erbgjr6z83,4756,1
nqdqwbq9we,2365,0
nv9x96krpe,5908,4
nyxzbl7mze,1429,0
3zdvzbq46n,4212,5
nm9kqxozke,1863,6
3paqx5pjg3,804,4
37mpbzrzw3,1646,1
37oq47jgxn,3986,1
erdlo6py8n,2149,2
38m92zz9pn,13845,2
362zrw9ykn,10160,0
wnb9z2md93,4251,0
e2jp5pgld3,1847,3
73o4z89wke,4127,0
34gag8gay3,179,0
ek2jlqvlre,8379,0
3zx6xz9bwe,4842,2
nvzrvxx5j3,2274,8
365xrbbwon,2718,1
3zr8owmvwe,7620,1
3xqzx9k6dn,4603,0
nq894m57kn,1940,0
3wl42k8mme,669,34
nyxzyp7xde,1507,2
3zgl8bm76n,5872,0
ekz4gjpr4e,915,0
erbqoyakl3,44713,1
ngvlbqv8an,4235,7
3pl5d5qmgn,2333,11
3jvoy75vx3,600,1
9eko9w7mdn,4851,0
369aj5zgo3,1662,8
37b46amxwe,2994,1
3jr5p9r8on,25491,4
3lmypo5w7e,141,1
e5vxodm7g3,2143,3
edqlovwpdn,4954,2
wnbkxdbl9n,3148,0
ekq7r7x7re,3570,16
m39zl57y7n,927,0
3jvy6y28p3,1001,0
36pgmplo8e,1186,2
36pjzpxp9e,3026,9
3pqbg2b6ge,532,37
nb6lox9ga3,11247,1
nqv84ba7oe,367,1
3zaaxbqy4n,256,0
3al469p9dn,4027,1
er6gxy9d5e,673,3
e55vg9yqge,6488,0
34prkzk943,809,0
39r7vov5g3,3040,1
345b6495me,3829,2
nvkr5l8qq3,3958,6
nq6bdqm9w3,1945,0
3a7joby7b3,2830,0
edxkoa58z3,2321,8
3wyxwobkqn,7997,0
e5l5vj49on,885,0
3wwxyg2bb3,5291,24
erqrxl5d93,9077,0
edyg7rwdde,1418,0
3l7mxxp8be,885,7
3a8a48zq8e,775,3
e25j6xrm7e,3048,26
3x6adxbyx3,7345,4
nyko4lwqy3,9747,0
3xrpgz2qd3,1772,0
nvq8k5drj3,173,33
3lr55v2go3,1220,0
j3j7am9763,299,1
3jvdl529o3,6767,1
ng8q69k8a3,410,0
ngl9rz9kze,3109,0
era7ox9k5n,47061,2
e2589p8wde,1378,0
e2jgb5vya3,3945,1
x3a79dwv3r,6582,2
3oyljvkoge,1679,0
edz72opzgn,1650,3
3aq5k9k9ve,5642,4
3pqm5xdvze,6481,1
3a58b8z2me,31734,0
38wpw8ro43,939,0
3758xa4gwe,592,2
34jy7o8m43,49291,0
37aabygow3,77,0
3j8g7gyr9e,3226,0
e5bmlmwa9e,5620,0
nggva2bazn,752,1
edo49gxgw3,3737,1
3lbkw2lwdn,37660,0
34p4w8m4y3,5234,1
38drlpy84n,3532,10
83zz5qdj43,4659,7
3zdovoxgjn,1617,0
ngam2goman,5449,2
3xyymlw7xe,2918,1
nvv4dvxxjn,5248,12
nby5295j2e,4611,0
3zrdqblq4e,1353,3
36vj8mmk8e,1646,1
e24k4vrd63,11149,3
ngbdxqv4a3,623,4
38d26wdw5n,800,0
3j22jpv26e,2884,0
3xr7bjmkd3,3882,1
3zgj82ak4n,1804,0
ed8pdga6wn,3320,0
l34rqplvkn,6479,0
nmqb6yp7j3,273,5
ekgdovx853,9525,11
369ggm75o3,3230,1
38z5bb5x53,1351,3
edkyo8wzdn,931,0
3zaqojyq8n,35644,0
3o4ybvky9e,1121,1
3j2xpj67we,22170,1
edxrxmold3,18621,1
3pqgrvb29e,11388,1
3lb6r8z9on,6850,20
ekoa2zz95n,994,380
9ek8lzzbde,1037,1
346lqp56mn,743,0
3jrpd87vwn,805,7
edxa4xgwg3,428,12
37xdkmz9jn,4973,0
39zwm7vmdn,8804,0
3647gxjgxe,1525,0
3zwga2jr63,5130,1
ed8oyykrwn,2976,2
e524aok9oe,819,0
x36xbbryo3,1199,20
379j6kml9n,1588,30
nyrkvjy9de,7156,1
3a725bljd3,40442,0
38wlqg76o3,490,1
er5q2dak93,1916,8
23loo79md3,2251,0
ekbdop8p4e,11996,0
37xm9kz4jn,2432,3
ny7ddq56dn,2205,35
3o8way5zgn,256,1
nmr7d64mde,623,2
ekb8pjmvre,1716,0
nybmzgwpy3,4912,2
39g2bpjbbe,769,88
nvvz9b8rqn,1221,1
3zl5oz997e,827,2
nmz27rpzd3,13029,1
369oq9jb93,910,1
3pmld9ra93,2870,4
3xx9q8kwd3,8553,1
3lx6jbw6d3,4856,4
ed7j2pqqze,184,0
3948gvj5be,3725,2
erd6pyyjln,25241,0
nm2k4rzlx3,2883,9
382ovj2943,21811,2
z37rdrqpnl,180,0
3825qvkw53,2746,5
3xy4b2l5de,4241,4
nyak48oj9n,5315,1
3zzjrz2m63,17011,2
nvoql86ype,5186,1
3zljvrmv4e,841,1
39xxyvjjb3,8372,0
63x9qya843,1057,0
3albr998bn,2690,0
39g9gj52be,4830,1
37mp48kdj3,13665,5
3xv5yrlzke,1069,1
3jrq8jzqxn,5238,1
36py9gogoe,6322,1
nmrkqdajxe,1059,0
ekq8a58b5e,1227,4
edxrkgkq43,7053,2
e25apoqgae,4217,27
nqldodk4m3,4796,0
37bdbmkwwe,3333,1
3zadwqqg7n,8078,1
nm98zpavje,291,15
364k7djk8e,1734,2
nb7ar5q9ye,400,0
3xorgqgy43,1866,0
e57wxjk8o3,1691,0
e55pglyare,410,2
3lxq4l5pb3,3313,0
3xrgamjdx3,17754,0
e2548494ke,931,3
pedaqrxb2e,4609,1
nmka5xkmj3,2107,0
eralyakl8n,3736,2
e2dmkkwad3,1507,2
e24y222gj3,811,2
e596olybbn,1193,0
ek8zm5mm5e,2037,0
nvq4j2r8b3,13837,0
3orwqwol63,410,2
e2vavzjv73,5403,26
l34xvz7qpn,1069,250
nqza5qrpmn,1129,0
3lxxa52pz3,3639,0
nbmm7gmzme,637,2
63x67l6wp3,2776,2
ek4abr5l23,2462,80
edkpvvlvzn,448,125
37xap6x5pn,1792,4
nb4xgkpkye,3138,4
36pq5xll9e,6453,0
ek28b7zy5e,2158,0
er5ov8jp83,12985,1
ekgqxx7or3,1615,0
nyykdb4wyn,2314,0
x36r9oyv93,2874,2
3jmzokvz63,1197,0
38w25m4l43,431,0
3xdvx6gzke,4127,0
3a8a2gzd8e,3720,2
3arpkz48mn,8656,5
3ob9bbp8zn,13229,0
nyxzwr2bde,912,2
3py567r7g3,1942,46
3jr6r9o2on,1069,1
ny48l644ln,1376,2
ek9x49w25n,1674,70
3oy8grbdke,1182,0
3j6pmwr6on,2486,0
3zrpab5b8e,56090,0
3l7784g7be,2570,2
g38bow59o3,1606,1
nvplzv6ypn,1266,0
edkzjxzl2n,881,0
83w7okb6qn,1005,4
er6j6lvy8e,1013,27
37rvrdy2vn,3705,4
ng9wwopjve,5780,1
3wv5pdbxxn,802,0
ekgkqbp653,2344,4
wnmaa6gwvn,5590,4
3j2kavrrpe,910,5
36pz28ba9e,7754,1
3loxoolpb3,600,17
3j6ywapp9n,1045,4
nq697dzrm3,2475,2
3arrj8b6mn,2759,0
3jm7lxlp63,1170,0
3zk6746683,3725,2
38daz859dn,2710,0
384wavmyon,12007,1
3xadylm4le,280,0
er5k6gxz93,540,3
nmm8w792xn,2850,0
ek8ldg8vde,1182,0
edzgoop7zn,8378,1
l34z2yw8ke,2262,1
rnq6om2jk3,1507,7
362dk48zon,394,523
3azl4krzde,2186,0
3xy8vr4w4e,1655,4
nvvvkkzobn,13973,1
ngg45kmvpn,1275,0
erqzvwd593,165,10
ek7paobkd3,1656,2
nboxz82dm3,4175,3
366lvrvz93,1576,0
e5v2mmq443,11707,0
38vkydlwdn,5209,5
3wwlm4r2q3,287,0
3wklgl2qx3,4717,0
ekzrdjjy4e,1853,0
nvz666yvj3,661,1
3o8bwzq7yn,4308,0
e5v7yolqo3,235,3
ekbqovl52e,1716,5
3o2z2kzdzn,902,0
nyyy6o6ogn,669,11
39rpw5m6b3,534,1
3pgk4dx8z3,2793,11
e22yl5p4ke,1864,14
3wxydgyzxe,5888,7
3xoxzmogd3,1700,0
3ob5v2x66n,1677,4
346jm5xqyn,3606,27
x3a524lwde,3334,10
36yr2yqaxe,1990,2
374ox6rm93,3685,0
3xl7qmmqk3,2395,3
346dq296jn,5911,0
nqp6vaapwe,1804,6
nvqykp69j3,261,0
nyxg6jrx9e,3902,0
er5pqzwv53,514,3
edpzvzjy2e,1138,0
3xlao6zqp3,13611,4
nbazlk9mme,1848,4
nvrzb4a2je,694,0
34bbwqr74e,12588,1
3ola2pv793,1458,12
367gzjxboe,3999,0
x36yymmwke,3339,3
3lo6ajzzo3,401,1
ng9rb4lzbe,2956,1
396jogkog3,2746,6
3l7vma4qze,199,14
382jvmlj53,1455,0
e598258a4n,227,5
ngqbpojdr3,882,1
38dk4p9m5n,990,0
nyxvogda9e,231,2
3w4o4o7yxn,839,0
e2vywl2vj3,337,2
nvoxmldabe,7866,1
374dmg4xw3,179,31
e556rz9goe,5400,1
ngb54xw5p3,3035,0
er6qgyy67e,920,0
3o86l5k4kn,16063,0
3zgj26y78n,7413,10
ekzoyqzw4e,1507,0
nm2zj56l93,2708,2
382db8d9o3,4119,12
xerqdjdo53,11604,0
37r8orkpvn,966,0
38dlg7455n,819,0
3x6gxxjkx3,32155,1
nvb4qymyj3,809,0
nvq5kpdyb3,2967,2
38zy6rlwo3,395,0
ek4oy62bg3,715,0
nqab78kaoe,1867,0
nm47vdk9xn,3080,4
ng9k8zb9re,730,0
j3j4mrobo3,17807,20
3wkrxl7mz3,5978,1
x36pkrlbje,643,4
3jv9y6y4x3,11398,0
nmmpoybddn,4981,2
ngambzb8vn,930,0
er2jwxg973,192,2
nb49xjykae,1999,22
3pqdo6aqge,928,0
3l8zj2ozyn,6994,6
3wvgjbpoxn,6228,1
3zrqwpax7e,2906,75
ngvllkbwvn,4142,0
3lrblz7gb3,4222,4
3wwp6o2kq3,3619,1
nvbjqv7rx3,2756,4
3jq565bowe,299,14
3l645wrmy3,458,0
3l7m8akgoe,21875,2
3a9d85dlvn,1325,0
edk7aqqk2n,2177,1
edy47bd5we,1507,2
3obbzxz5gn,2667,0
3zw4d9o6j3,770,0
x3abqvw87e,1557,0
3zx5wzag6e,224,5
nyybd5dkln,1507,0
3xqqwxrzpn,6127,2
m39md9p7ge,5913,1
x3arayyy8n,1860,26
ngqlbwwwa3,1809,0
3jz69zg6we,2074,0
23lp6kxgbe,306,2
nmkz45l9d3,5577,3
349l2mdrmn,8813,0
39grjaaope,4729,0
nyav498kgn,328,110
nydg9r5kln,9654,2
e57bb2pwb3,556,22
394awj4pbe,905,35
e2a5qb7rk3,5774,1
3pq9wm4y9e,3209,0
3okkw2aakn,5516,0
3l7xzqmd7e,2595,0
nydyydrvgn,34479,0
e22rrvpg7e,4770,1
e5loowv8rn,3834,3
3pm56gdlk3,3694,6
36v8d85lje,7212,0
nqpogrdawe,780,0
3jmy5jm8x3,1231,0
nbm2rqo72e,17629,0
nm42qv7j9n,3231,0
3965j668g3,8900,1
e24ml4pqd3,3057,19
nybw8yl5d3,1353,9
3ozkgr9k9n,1094,0
3ol6227863,4784,1
3p2yg5v49e,805,7
ng978y97re,1449,5
e2djxrpzk3,8582,0
e5582mm6be,1404,250
erd482w55n,2042,1
nq6kroglz3,9671,2
er6b9rzo8e,843,1
3zka7aay63,1888,0
3xloa78pp3,837,1
e5lrvz2rrn,874,0
3aydaa6883,943,0
nqqbo4a26n,5090,0
3a7dl6yqd3,654,0
3j7z9oadw3,2251,14
ny45av5ozn,2772,0
e5gkbdlxo3,853,0
3zdlk2prwn,4027,0
73olbl4293,6789,1
e25ymvrmde,264,0
ery475yjjn,3632,1
39b7bwpkdn,8665,0
nmor5595ve,23606,2
34pzzzxpm3,1322,23
x369kovjx3,4127,0
39g2q44wbe,1566,10
4e5w99pdoe,1970,2
36284aqv9n,3327,2
3pkapd8a8e,151,0
3ob29boagn,1264,0
374z4y2793,6065,5
ngvm5bpgzn,11877,3
3zrk7mma4e,1642,4
nqz2gr7lon,1221,6
erqk9dlo73,10098,0
3pyq2x2vz3,2539,2
er76rr57ln,10905,0
nyb9yod6z3,1176,22
38xz462zje,1709,4
37blvpkbve,4222,1
3l8z2oq6dn,2611,3
x36r8p25o3,1313,3
382l2xz953,1231,21
e5997w8rgn,2085,38
38zr9axkj3,1722,0
3jqmq9wdwe,2438,2
3xr4r2zqk3,1574,0
3w76qzarxn,1507,0
ngl9ook5pe,5119,0
e5bplv66ge,5786,0
3lpqpzvyde,206,11
o3p42jrlg3,4247,0
37m9qo6bp3,37621,2
e2dq7jzqj3,1794,0
nvbxrvrdb3,48711,1
edxwrm2lw3,4270,0
nygqgra6gn,2164,2
3wkpqyjzb3,5658,3
37xa47mo9n,1876,5
2nyg7k96dn,2382,5
nyagyj29gn,1029,1
j3j7j89zp3,1063,2
3olybmmzg3,11116,1
nbv7vyvlxe,3162,5
3j6ojyggwn,837,1
3jrmpbpg6n,2628,2
ed7p545zge,1720,1
37bgwd9kje,11729,2
3xl4blmo43,1971,22
z37k69d4we,4848,0
nv4g9qr9bn,469,1
3zraadwy6e,5174,4
nbm8v57yye,8851,0
pedokz8kz3,7462,0
erdgvdyx9n,783,1
3j67dvr86n,821,1
e5vywl9gr3,690,0
nmm5gj4gkn,1739,3
nv4q2a5vqn,6641,2
3z7y5bxmwn,642,0
3l6y6vgmy3,2185,0
nq6godwxm3,183,62
3jx7pbr6xn,5018,0
3pym92rwb3,133,0
37rbyzla9n,4469,2
3742lya2v3,2941,0
o3pzxx2wge,227,1
nvk6o96z23,899,34
3xrkl2pyx3,5303,10
3xq5zy8mln,2364,1
3zl6mrw66e,623,5
nyb7rdgwd3,3848,0
38v27dzjdn,3266,0
nvky4mw823,900,0
nyakvgzyyn,1266,0
3jmbyv7d93,689,4
3zdajml96n,8407,0
e57rvp7or3,3186,2
3wxdxkrvye,1260,2
3orlrkg2z3,5243,0
edd5lrbd4e,2174,2
nyrdyrlm9e,1373,0
3p2yol5zge,15203,1
nqqj5yzgkn,3621,0
4ngvkxm5pn,3995,1
3zk72gvv43,5148,0
34pd2j7mk3,3695,1
e55q4yomre,5628,0
34556x2jje,3428,3
era7mr9mjn,3802,120
z3796lpx9n,12974,1
36v9bgajje,1000,0
pedv9oq52e,10083,4
3xlvy58v43,1231,0
edoz428443,918,1
3waw7kmpbn,820,1
erqg5lvp73,3269,1
83wbd5g5q3,5100,3
3p228lavze,8358,1
nq82b2x76n,3583,0
3zzal5rvj3,1851,0
3wwdm7zry3,606,21
3lr56pdkb3,3320,8
nqalqyglme,1895,1
edz2zzpqgn,501,4
362k59zd8n,1223,0
edzb82bqwn,1402,0
3lomwzqj73,472,2
erb96z2qj3,3041,8
nyrmg5j7ye,3768,0
3lb4m76wbn,874,0
3ay2dpk8v3,2106,0
3xvm67llxe,948,0
3lbd7qvzzn,4366,0
3ok9mvva6n,8858,1
erbl4vgm73,1328,0
37m2zaxav3,4277,36
34q9d86kpe,10185,1
edolv5brz3,813,4
3lr2wqzlz3,1674,70
nbkjb8wlan,179,42
e2dpal5g63,517,1
edkwjypmgn,953,0
edqd46xxdn,2161,0
o3po9zpb8n,220,10
3l6o2jjq73,643,5
l346goozjn,12110,3
3oz9oxwmzn,1203,1
nv9p9plwpe,2038,13
38xglgazje,4329,1
3625xvbrjn,908,2
e52aom5abe,2260,0
qnv4x4orbn,1231,0
nq29b6pwkn,2687,1
nq62q774z3,1345,0
3o48gagj6e,4035,1
nmz6zorjv3,35355,29
nmklggpgk3,785,8
ed78dmdode,18803,23
qe2ldlr4dn,1255,1
4e5mqolqr3,5925,3
e5ly5j78on,9790,1
x3ak4ymp8e,2404,3
3l6o2klp73,1782,3
37bwl5gg9e,1153,5
3jzpkp72oe,1663,6
nmqvxv8dk3,4445,4
3zd6o4v26n,5464,2
nggpgqdrpn,3216,0
3ol5w4xj63,415,2
3j77lbrzo3,5579,1
374azj4p93,6295,1
ekqjbpg44e,4095,3
edka72ma2n,6022,18
nb795xlzae,7063,3
e24v4x9m63,9477,0
e57rmmgvo3,1886,6
3a8llpdo8e,440,3
edx4dj9543,4173,1
nvyozor7bn,1204,0
3wlwpb7wze,2246,19
nvroglgqxe,3734,1
3pxvajj4zn,9380,0
nqpy6968ze,2060,0
e24a8qq863,4123,0
nb69agd293,9324,2
ng9wvzv9ve,1161,0
34xgydmlkn,3237,0
3lpx66alde,4101,1
3l2mk7mzbn,1700,0
ngox49rdae,4844,1
83ww8rayz3,5562,5
3o4r9ap8ze,1631,3
3jxr2ajypn,3704,1
edzz5o5lzn,179,0
e5pgvl85r3,4966,0
nbkjogmy9n,4228,4
39bj4rx5yn,607,213
3ollrpvwz3,1269,2
3aymqxmkm3,485,1
er2llqy573,545,152
nbmmm45bme,1264,0
3zwz7rxpj3,7128,60
nv48k9p22n,821,0
37ab7754p3,5185,2
3684d67vkn,13566,1
3pmqadq7z3,1014,0
e2govwzl63,280,0
38kbpak543,2762,0
nmk7ovy5k3,2009,0
edzyl7ab4n,173,13
83zlzlll6e,1264,3
e5542qolge,5369,1
nq26gwodwn,2660,2
3xva9vbz4e,4127,0
83w2g778q3,270,0
382b479gd3,1507,2
39jbl289ye,1985,0
3zrxyx7v7e,4585,5
er2ya5qyl3,6024,0
e5lyq76qrn,4929,2
39rk6ay2p3,10707,0
z37bzxmgje,4885,1
3lp6kabobe,11638,32
nmzz7wowj3,9094,1
edzdxqj22n,6614,0
er5o292553,3151,2
nm2yvx48j3,3378,2
3667w6k693,843,1
edgdbozjze,2327,0
nmmkwoz7vn,3822,0
nyx4zq6gze,2962,0
36562m7kjn,1174,0
34qm4b2rpe,1888,1
3469my92kn,921,0
39rgqymrb3,409,3
qnv65awm2e,320,0
e2djbkv873,1923,2
ng95zd4lbe,453,7
3l7jq64aze,3405,2
346xjv58kn,1011,1
nvbxdb6aq3,8273,0
364dq42dxe,1003,3
3jv2qpqkp3,13490,0
nvv9lzvr2n,1164,0
ny7vw2wmln,1118,1
o3p2d9bzge,1415,265
37x5o4bawn,1051,0
3xaa59gqle,309,1
38wkgmrr43,2409,18
e5myvqlgo3,1205,2
3oyggdd4ge,1007,0
34xp82574n,1237,35
384q6kzm5n,1229,0
367qyb2wxe,10468,0
ek258xrpde,348,0
ng9kpxjbre,98609,0
36pj6qpdje,1394,12
3zar9xxw4n,498,3
37mbvy8jx3,1359,0
edyqd2vkge,445,149
nybd7x8m93,3194,1
3w7vwj48yn,2403,2
3jvdq2dp93,11645,0
3ol4j29263,4199,1
nba5pwlzye,6890,0
364qwp6loe,24636,0
3lmzy6bgde,805,2
3pqxvrgxze,12438,1
3jzvw4jjoe,827,0
3zlyzmyx8e,837,1
3ozl48z79n,1646,0
3arpz6yodn,8412,1
3zklboobj3,1675,2
3pabw4o7b3,6898,2
nq2yyl7wwn,535,20
nvrpa795be,9757,1
346qdzz7pn,919,6
3pl574rw8n,3029,7
er5jgzao53,2746,1
pedl8xomw3,2184,0
368l7z2r9n,2182,10
4ngojwgrpe,6886,6
nbarjdk9ye,721,25
nqljoqlmm3,903,0
3a882l9rme,167,15
nb8qvvmr2n,2382,2
3o84yzml6n,8043,1
nyy67v5lyn,81,10
nvpr47zvbn,7890,0
3xykow2yke,558,1
3zzrx2yv83,32568,0
3j82p7dw9e,4368,14
366blj8z83,4459,6
3z7dra5bwn,7525,1
34k58pw4me,1773,0
3pq7k4kobe,1585,0
36y8588voe,2111,0
23l2po9dzn,11704,2
384482x65n,14529,2
erddvkvp7n,1473,0
nm8w89abv3,8187,2
e2alq4kj73,1821,17
ng4o76zaan,16451,2
3wqo4k6zx3,1727,0
ng49rx9grn,2876,9
3wk85d5vx3,1379,0
3xx9vxqvk3,4584,2
375rzplqje,5394,0
nv9wpd9zxe,171,5
3pyz8qawb3,839,0
nbaxblzwxe,873,234
362kypqokn,7507,0
